actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
519,PT05M39.00S,2022-12-21T02:33:17.7Z,4,REGULAR,substitution,out,[],203083,,,1610612741,88,100,2022-12-21T02:35:41Z,5070000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
520,PT05M39.00S,2022-12-21T02:33:17.7Z,4,REGULAR,substitution,in,[],202696,,,1610612741,88,100,2022-12-21T02:35:41Z,5080000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
521,PT05M31.00S,2022-12-21T02:36:10.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,19.44809461235218,43.359375,1610612741,88,100,2022-12-21T02:36:30Z,5090000,False,33.0,130.0,1,left,MISS P. Williams 13' turnaround fadeaway Shot,[1630172],1610612741.0,CHI,turnaround fadeaway,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,13.45,Missed,,,,,,,,,,,,,,,,
522,PT05M28.00S,2022-12-21T02:36:13.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,88,100,2022-12-21T02:36:15Z,5100000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,521.0,10.0,8.0,2.0,,,,,,,,,,,,
523,PT05M25.00S,2022-12-21T02:36:27.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612748,88,100,2022-12-21T02:36:34Z,5110000,False,,,0,,G. Dragic personal FOUL (4 PF) (Robinson 2 FT),"[201609, 1629130]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1628480.0,4.0,0.0,Robinson,1629130.0
525,PT05M25.00S,2022-12-21T02:36:45.3Z,4,REGULAR,freethrow,1 of 2,[],1629130,,,1610612748,88,100,2022-12-21T02:36:45Z,5130000,False,,,0,,MISS D. Robinson Free Throw 1 of 2,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,
526,PT05M25.00S,2022-12-21T02:36:45.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,88,100,2022-12-21T02:36:45Z,5140000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,
527,PT05M25.00S,2022-12-21T02:36:58.2Z,4,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,89,100,2022-12-21T02:36:58Z,5150000,False,,,0,,D. Robinson Free Throw 2 of 2 (13 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
528,PT05M10.00S,2022-12-21T02:37:18.9Z,4,REGULAR,3pt,Jump Shot,[],202696,7.276609724047319,4.656862745098039,1610612741,89,103,2022-12-21T02:37:22Z,5160000,False,227.0,16.0,1,left,N. Vucevic 3PT  (26 PTS) (Z. LaVine 6 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,22.73,Made,,,,,26.0,Z. LaVine,203897.0,6.0,,,,,,,,
530,PT04M49.00S,2022-12-21T02:37:44.0Z,4,REGULAR,2pt,Jump Shot,[],1629639,95.0065703022339,91.88878676470588,1610612748,89,103,2022-12-21T02:38:44Z,5180000,False,209.0,-6.0,1,right,MISS T. Herro 20' Jump Shot,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right,20.95,Missed,,,,,,,,,,,,,,,,
531,PT04M48.00S,2022-12-21T02:37:45.0Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,89,103,2022-12-21T02:38:44Z,5190000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right,,,530.0,12.0,10.0,2.0,,,,,,,,,,,,
532,PT04M26.00S,2022-12-21T02:38:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.699737187910642,48.0392156862745,1610612741,89,105,2022-12-21T02:38:20Z,5200000,False,10.0,1.0,1,left,D. DeRozan driving Layup (24 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,24.0,,,,,,,,,,,
533,PT04M26.00S,2022-12-21T02:38:09.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,89,105,2022-12-21T02:38:09Z,5210000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT04M12.00S,2022-12-21T02:39:56.7Z,4,REGULAR,3pt,Jump Shot,[],1629130,95.26938239159001,3.4083946078431353,1610612748,89,105,2022-12-21T02:40:04Z,5220000,False,-233.0,-8.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,
535,PT04M09.00S,2022-12-21T02:39:59.7Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,89,105,2022-12-21T02:40:04Z,5230000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,534.0,6.0,5.0,1.0,,,,,,,,,,,,
536,PT04M05.00S,2022-12-21T02:40:10.4Z,4,REGULAR,foul,offensive,['inpenalty'],201942,,,1610612741,89,105,2022-12-21T02:40:29Z,5240000,False,,,0,,D. DeRozan off-the-ball offensive FOUL (2 PF),"[201942, 1629312]",1610612741.0,CHI,off-the-ball,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1628480.0,2.0,1.0,Highsmith,1629312.0
538,PT04M05.00S,2022-12-21T02:40:10.4Z,4,REGULAR,turnover,offensive foul,[],201942,,,1610612741,89,105,2022-12-21T02:40:10Z,5260000,False,,,0,,D. DeRozan offensive foul TURNOVER (2 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,1628480.0,,,,
539,PT03M55.00S,2022-12-21T02:40:32.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628389,89.14257555847568,53.67647058823529,1610612748,89,105,2022-12-21T02:40:37Z,5270000,False,18.0,50.0,1,right,MISS B. Adebayo turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,
540,PT03M52.00S,2022-12-21T02:40:35.9Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,89,105,2022-12-21T02:40:35Z,5280000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,539.0,5.0,4.0,1.0,,,,,,,,,,,,
541,PT03M32.00S,2022-12-21T02:40:55.9Z,4,REGULAR,3pt,Jump Shot,[],202696,7.539421813403408,96.32352941176471,1610612741,89,108,2022-12-21T02:41:00Z,5290000,False,-232.0,18.0,1,left,N. Vucevic 3PT  (29 PTS) (Z. LaVine 7 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,23.23,Made,,,,,29.0,Z. LaVine,203897.0,7.0,,,,,,,,
543,PT03M20.00S,2022-12-21T02:41:20.1Z,4,REGULAR,violation,kicked ball,[],202696,,,1610612748,89,108,2022-12-21T02:41:29Z,5310000,False,,,0,,N. Vucevic kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,203591.0,,,,
545,PT03M03.00S,2022-12-21T02:41:56.8Z,4,REGULAR,3pt,Jump Shot,[],1629312,80.6011826544021,92.15686274509804,1610612748,92,108,2022-12-21T02:42:01Z,5330000,False,211.0,130.0,1,right,H. Highsmith 24' 3PT  (16 PTS) (B. Adebayo 6 AST),"[1629312, 1628389]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,24.76,Made,,,,,16.0,B. Adebayo,1628389.0,6.0,,,,,,,,
547,PT02M40.00S,2022-12-21T02:42:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,20.154402102496718,49.754901960784316,1610612741,92,110,2022-12-21T02:42:25Z,5350000,False,1.0,137.0,1,left,P. Williams 13' turnaround Jump Shot (6 PTS) (D. DeRozan 5 AST),"[1630172, 201942]",1610612741.0,CHI,turnaround,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,13.7,Made,,,,,6.0,D. DeRozan,201942.0,5.0,,,,,,,,
549,PT02M27.00S,2022-12-21T02:42:32.6Z,4,REGULAR,3pt,Jump Shot,[],203506,68.11760840998686,54.90196078431372,1610612748,95,110,2022-12-21T02:42:36Z,5370000,False,25.0,247.0,1,right,V. Oladipo 24' 3PT  (14 PTS) (D. Robinson 2 AST),"[203506, 1629130]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Center,24.84,Made,,,,,14.0,D. Robinson,1629130.0,2.0,,,,,,,,
551,PT02M09.00S,2022-12-21T02:42:50.0Z,4,REGULAR,3pt,Jump Shot,[],201609,8.327858081471746,97.05882352941177,1610612741,95,113,2022-12-21T02:42:56Z,5390000,False,-235.0,26.0,1,left,G. Dragic 3PT  (8 PTS) (P. Williams 4 AST),"[201609, 1630172]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Left Corner 3,24+ Left,23.67,Made,,,,,8.0,P. Williams,1630172.0,4.0,,,,,,,,
553,PT01M51.00S,2022-12-21T02:43:10.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629312,93.34756898817345,39.21568627450981,1610612748,97,113,2022-12-21T02:43:16Z,5410000,False,-54.0,10.0,1,right,H. Highsmith floating Jump Shot (18 PTS) (V. Oladipo 2 AST),"[1629312, 203506]",1610612748.0,MIA,floating,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,,,,,18.0,V. Oladipo,203506.0,2.0,,,,,,,,
555,PT01M30.00S,2022-12-21T02:43:37.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,18.05190538764782,50.0,1610612741,97,113,2022-12-21T02:43:44Z,5430000,False,0.0,117.0,1,left,MISS Z. LaVine 11' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,11.72,Missed,,,,,,,,,,,,,,,,
556,PT01M24.00S,2022-12-21T02:43:43.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,97,113,2022-12-21T02:43:44Z,5440000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,555.0,11.0,9.0,2.0,,,,,,,,,,,,
557,PT01M22.00S,2022-12-21T02:43:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.61038107752957,50.49019607843137,1610612748,97,113,2022-12-21T02:46:59Z,5450000,False,2.0,8.0,1,right,MISS B. Adebayo Layup,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,
558,PT01M21.00S,2022-12-21T02:43:46.9Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,97,113,2022-12-21T02:43:51Z,5460000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,557.0,12.0,9.0,3.0,,,,,,,,,,,,
559,PT01M21.00S,2022-12-21T02:43:50.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,94.40999984741211,50.0,1610612748,99,113,2022-12-21T02:43:58Z,5470000,False,0.0,0.0,1,right,B. Adebayo tip Layup (27 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,27.0,,,,,,,,,,,
560,PT01M21.00S,2022-12-21T02:43:56.9Z,4,REGULAR,foul,personal,[],1629130,,,1610612741,99,113,2022-12-21T02:44:08Z,5480000,False,,,0,,D. Robinson take personal FOUL (4 PF),"[1629130, 203897]",1610612748.0,MIA,take,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203591.0,4.0,0.0,LaVine,203897.0
562,PT01M21.00S,2022-12-21T02:44:05.4Z,4,REGULAR,substitution,out,[],203506,,,1610612741,99,113,2022-12-21T02:44:19Z,5500000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,
563,PT01M21.00S,2022-12-21T02:44:05.4Z,4,REGULAR,substitution,out,[],1628389,,,1610612741,99,113,2022-12-21T02:44:19Z,5510000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
564,PT01M21.00S,2022-12-21T02:44:05.4Z,4,REGULAR,substitution,out,[],1629639,,,1610612741,99,113,2022-12-21T02:44:19Z,5520000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M21.00S,2022-12-21T02:44:05.4Z,4,REGULAR,substitution,in,[],1631107,,,1610612741,99,113,2022-12-21T02:44:19Z,5530000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,
566,PT01M21.00S,2022-12-21T02:44:05.4Z,4,REGULAR,substitution,in,[],1631288,,,1610612741,99,113,2022-12-21T02:44:19Z,5540000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,
567,PT01M21.00S,2022-12-21T02:44:05.4Z,4,REGULAR,substitution,in,[],1631115,,,1610612741,99,113,2022-12-21T02:44:19Z,5550000,False,,,0,,SUB in: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
568,PT01M14.00S,2022-12-21T02:44:25.3Z,4,REGULAR,turnover,traveling,[],201609,,,1610612741,99,113,2022-12-21T02:44:30Z,5560000,False,,,0,,G. Dragic traveling TURNOVER (1 TO),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,203591.0,,,,
570,PT00M56.30S,2022-12-21T02:45:07.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631107,71.92838370565046,80.88235294117646,1610612748,99,113,2022-12-21T02:45:11Z,5580000,False,154.0,211.0,1,right,MISS N. Jovic 26' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,
571,PT00M54.80S,2022-12-21T02:45:08.7Z,4,REGULAR,rebound,offensive,[],1631115,,,1610612748,99,113,2022-12-21T02:45:11Z,5590000,False,,,0,,O. Robinson REBOUND (Off:1 Def:0),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Right Center,,,570.0,1.0,0.0,1.0,,,,,,,,,,,,
572,PT00M53.70S,2022-12-21T02:45:12.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631115,92.64126149802891,62.04427083333333,1610612748,101,113,2022-12-21T02:45:28Z,5600000,False,60.0,17.0,1,right,O. Robinson 6' floating Jump Shot (2 PTS),[1631115],1610612748.0,MIA,floating,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,,,,,2.0,,,,,,,,,,,
573,PT00M34.50S,2022-12-21T02:45:31.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,7.539421813403408,51.22549019607843,1610612741,101,113,2022-12-21T02:45:35Z,5610000,False,-6.0,18.0,1,left,MISS N. Vucevic driving Layup,[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,
574,PT00M32.60S,2022-12-21T02:45:33.0Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,101,113,2022-12-21T02:45:35Z,5620000,False,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,573.0,3.0,3.0,0.0,,,,,,,,,,,,
575,PT00M27.00S,2022-12-21T02:45:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631288,94.26741130091985,52.69607843137255,1610612748,103,113,2022-12-21T02:50:34Z,5630000,False,13.0,1.0,1,right,J. Cain Layup (3 PTS) (O. Robinson 1 AST),"[1631288, 1631115]",1610612748.0,MIA,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,3.0,O. Robinson,1631115.0,1.0,,,,,,,,
577,PT00M02.40S,2022-12-21T02:46:07.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,103,113,2022-12-21T02:46:22Z,5650000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,
578,PT00M00.00S,2022-12-21T02:46:23.2Z,4,REGULAR,period,end,[],0,,,1610612748,103,113,2022-12-21T02:46:23Z,5660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT00M00.00S,2022-12-21T02:46:29.3Z,4,REGULAR,game,end,[],0,,,0,103,113,2022-12-21T02:46:29Z,5670000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
