shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
02:05,413,PT02M05.00S,2022-12-09T02:10:12.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629639,,,1610612746,80,83,2022-12-09T02:10:31Z,4100000,False,,,0,,T. Herro shooting personal FOUL (2 PF) (Boston Jr. 1 FT),"[1629639, 1630527]",14,1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Boston Jr.,1630527.0
02:05,415,PT02M05.00S,2022-12-09T02:10:25.3Z,3,REGULAR,substitution,out,[],202331,,,1610612746,80,83,2022-12-09T02:10:29Z,4120000,False,,,0,,SUB out: P. George,[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
02:05,416,PT02M05.00S,2022-12-09T02:10:25.3Z,3,REGULAR,substitution,in,[],201587,,,1610612746,80,83,2022-12-09T02:10:29Z,4130000,False,,,0,,SUB in: N. Batum,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
02:05,417,PT02M05.00S,2022-12-09T02:10:39.0Z,3,REGULAR,freethrow,1 of 1,[],1630527,,,1610612746,80,84,2022-12-09T02:10:39Z,4140000,False,,,0,,B. Boston Jr. Free Throw 1 of 1 (5 PTS),[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
01:49,418,PT01M49.00S,2022-12-09T02:10:57.4Z,3,REGULAR,2pt,Jump Shot,[],203506,16.113666228646515,25.0,1610612748,80,84,2022-12-09T02:11:21Z,4150000,False,125.0,99.0,1,left,MISS V. Oladipo 15' driving floating bank Shot,[203506],4,1610612748.0,MIA,driving floating bank,,,Oladipo,V. Oladipo,,,,,Mid-Range,8-16 Right,15.95,Missed,,,,,,,,,,,,,,,,,,
01:44,419,PT01M44.00S,2022-12-09T02:11:02.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,80,84,2022-12-09T02:11:03Z,4160000,False,,,0,,I. Zubac REBOUND (Off:0 Def:7),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,418.0,7.0,7.0,0.0,,,,,,,,,,,,,,
01:39,420,PT01M39.00S,2022-12-09T02:11:07.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202322,92.19776609724047,55.392156862745104,1610612746,80,84,2022-12-09T02:11:14Z,4170000,False,27.0,21.0,1,right,MISS J. Wall driving Layup,[202322],11,1610612746.0,LAC,driving,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
01:37,421,PT01M37.00S,2022-12-09T02:11:09.0Z,3,REGULAR,rebound,offensive,[],202322,,,1610612746,80,84,2022-12-09T02:11:29Z,4180000,False,,,0,,J. Wall REBOUND (Off:1 Def:2),[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,420.0,3.0,2.0,1.0,,,,,,,,,,,,,,
01:35,423,PT01M35.00S,2022-12-09T02:11:27.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,68.41327201051249,30.392156862745097,1610612746,80,84,2022-12-09T02:11:33Z,4200000,False,-98.0,244.0,1,right,MISS L. Kennard 26' 3PT,[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,26.33,Missed,,,,,,,,,,,,,,,,,,
01:30,424,PT01M30.00S,2022-12-09T02:11:32.7Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,80,84,2022-12-09T02:11:33Z,4210000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:5),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,423.0,9.0,5.0,4.0,,,,,,,,,,,,,,
01:21,425,PT01M21.00S,2022-12-09T02:11:41.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,18.2161629434954,56.61764705882353,1610612748,80,84,2022-12-09T02:11:49Z,4220000,False,-33.0,119.0,1,left,MISS T. Herro 12' floating Shot,[1629639],14,1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,12.32,Missed,,,,,,,,,,,,,,,,,,
01:14,426,PT01M14.00S,2022-12-09T02:11:47.1Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,80,84,2022-12-09T02:11:47Z,4230000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,425.0,1.0,1.0,0.0,,,,,,,,,,,,,,
01:10,427,PT01M10.00S,2022-12-09T02:11:51.4Z,3,REGULAR,turnover,lost ball,[],202322,,,1610612746,80,84,2022-12-09T02:11:57Z,4240000,False,,,0,,J. Wall lost ball TURNOVER (3 TO),"[202322, 1629639]",11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,Herro,1629639.0,,,,,,,
01:10,428,PT01M10.00S,2022-12-09T02:11:51.4Z,3,REGULAR,steal,,[],1629639,,,1610612748,80,84,2022-12-09T02:14:11Z,4250000,False,,,0,,T. Herro STEAL (2 STL),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
01:03,429,PT01M03.00S,2022-12-09T02:11:59.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,8.754927726675426,46.07843137254902,1610612748,82,84,2022-12-09T02:12:18Z,4260000,False,20.0,30.0,1,left,B. Adebayo running Layup (25 PTS) (T. Herro 3 AST),"[1628389, 1629639]",13,1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,25.0,T. Herro,1629639.0,3.0,,,,,,,,,,
00:54,431,PT00M54.50S,2022-12-09T02:12:08.5Z,3,REGULAR,3pt,Jump Shot,[],201587,65.39093298291722,63.725490196078425,1610612746,82,84,2022-12-09T02:12:14Z,4280000,False,69.0,273.0,1,right,MISS N. Batum 28' 3PT,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,28.13,Missed,,,,,,,,,,,,,,,,,,
00:54,432,PT00M54.50S,2022-12-09T02:12:08.5Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,82,84,2022-12-09T02:12:14Z,4290000,False,,,0,,T. Herro REBOUND (Off:0 Def:6),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,431.0,6.0,6.0,0.0,,,,,,,,,,,,,,
00:34,433,PT00M34.90S,2022-12-09T02:12:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,8.14717477003942,52.799479166666664,1610612748,84,84,2022-12-09T02:13:32Z,4300000,False,-14.0,24.0,1,left,B. Adebayo driving reverse Layup (27 PTS),[1628389],13,1610612748.0,MIA,driving reverse,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,27.0,,,,,,,,,,,,,
00:31,434,PT00M31.00S,2022-12-09T02:12:37.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629312,,,1610612746,84,84,2022-12-09T02:13:08Z,4310000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (Wall 2 FT),"[1629312, 202322]",24,1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Wall,202322.0
00:31,436,PT00M31.00S,2022-12-09T02:13:03.1Z,3,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,84,85,2022-12-09T02:13:38Z,4330000,False,,,0,,J. Wall Free Throw 1 of 2 (7 PTS),[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
00:31,437,PT00M31.00S,2022-12-09T02:13:11.1Z,3,REGULAR,substitution,out,[],1627826,,,1610612746,84,85,2022-12-09T02:13:19Z,4340000,False,,,0,,SUB out: I. Zubac,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
00:31,438,PT00M31.00S,2022-12-09T02:13:11.1Z,3,REGULAR,substitution,in,[],1629650,,,1610612746,84,85,2022-12-09T02:13:19Z,4350000,False,,,0,,SUB in: M. Brown,[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
00:31,439,PT00M31.00S,2022-12-09T02:13:03.1Z,3,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,84,85,2022-12-09T02:13:38Z,4360000,False,,,0,,MISS J. Wall Free Throw 2 of 2,[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
00:28,440,PT00M28.60S,2022-12-09T02:13:05.5Z,3,REGULAR,rebound,offensive,[],201587,,,1610612746,84,85,2022-12-09T02:13:38Z,4370000,False,,,0,,N. Batum REBOUND (Off:2 Def:1),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,439.0,3.0,1.0,2.0,,,,,,,,,,,,,,
00:28,441,PT00M28.60S,2022-12-09T02:13:35.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201587,89.77086070959264,45.645680147058826,1610612746,84,87,2022-12-09T02:15:14Z,4380000,False,-22.0,44.0,1,right,N. Batum putback Layup (11 PTS),[201587],33,1610612746.0,LAC,putback,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,11.0,,,,,,,,,,,,,
00:28,442,PT00M28.60S,2022-12-09T02:13:38.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629312,,,1610612746,84,87,2022-12-09T02:13:43Z,4390000,False,,,0,,H. Highsmith shooting personal FOUL (3 PF) (Batum 1 FT),"[1629312, 201587]",24,1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Batum,201587.0
00:28,444,PT00M28.60S,2022-12-09T02:13:59.3Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],201587,,,1610612746,84,87,2022-12-09T02:13:59Z,4410000,False,,,0,,MISS N. Batum Free Throw 1 of 1,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
00:25,445,PT00M25.40S,2022-12-09T02:14:02.5Z,3,REGULAR,rebound,defensive,[],1629312,,,1610612748,84,87,2022-12-09T02:14:02Z,4420000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,444.0,1.0,1.0,0.0,,,,,,,,,,,,,,
00:13,446,PT00M13.30S,2022-12-09T02:14:19.2Z,3,REGULAR,foul,personal,[],1630527,,,1610612748,84,87,2022-12-09T02:14:36Z,4430000,False,,,0,,B. Boston Jr. personal FOUL (2 PF),"[1630527, 1629622]",4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Strus,1629622.0
00:04,448,PT00M04.80S,2022-12-09T02:14:50.9Z,3,REGULAR,3pt,Jump Shot,[],1629622,17.345597897503286,94.63082107843137,1610612748,84,87,2022-12-09T02:15:58Z,4450000,False,-223.0,111.0,1,left,MISS M. Strus 24' 3PT,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
00:02,449,PT00M02.20S,2022-12-09T02:14:53.5Z,3,REGULAR,rebound,defensive,[],1630527,,,1610612746,84,87,2022-12-09T02:15:15Z,4460000,False,,,0,,B. Boston Jr. REBOUND (Off:0 Def:3),[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Left Corner 3,24+ Left,,,448.0,3.0,3.0,0.0,,,,,,,,,,,,,,
00:00,450,PT00M00.00S,2022-12-09T02:15:17.5Z,3,REGULAR,period,end,[],0,,,1610612746,84,87,2022-12-09T02:15:17Z,4470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,451,PT12M00.00S,2022-12-09T02:15:21.1Z,4,REGULAR,substitution,out,['startperiod'],1628389,,,1610612746,84,87,2022-12-09T02:17:32Z,4480000,False,,,0,,SUB out: B. Adebayo,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,452,PT12M00.00S,2022-12-09T02:15:21.1Z,4,REGULAR,substitution,out,['startperiod'],1629312,,,1610612746,84,87,2022-12-09T02:17:32Z,4490000,False,,,0,,SUB out: H. Highsmith,[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,453,PT12M00.00S,2022-12-09T02:15:21.1Z,4,REGULAR,substitution,in,['startperiod'],203473,,,1610612746,84,87,2022-12-09T02:17:32Z,4500000,False,,,0,,SUB in: D. Dedmon,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,454,PT12M00.00S,2022-12-09T02:15:21.1Z,4,REGULAR,substitution,in,['startperiod'],1628997,,,1610612746,84,87,2022-12-09T02:17:32Z,4510000,False,,,0,,SUB in: C. Martin,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,455,PT12M00.00S,2022-12-09T02:17:48.5Z,4,REGULAR,period,start,[],0,,,1610612748,84,87,2022-12-09T02:17:48Z,4520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45,456,PT11M45.00S,2022-12-09T02:18:03.4Z,4,REGULAR,3pt,Jump Shot,[],203506,34.430436925098554,70.12101715686273,1610612748,84,87,2022-12-09T02:18:21Z,4530000,False,-101.0,271.0,1,left,MISS V. Oladipo 28' 3PT,[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Above the Break 3,24+ Left Center,28.92,Missed,,,,,,,,,,,,,,,,,,
11:41,457,PT11M41.00S,2022-12-09T02:18:07.4Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,84,87,2022-12-09T02:18:08Z,4540000,False,,,0,,N. Batum REBOUND (Off:2 Def:2),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,456.0,4.0,2.0,2.0,,,,,,,,,,,,,,
11:27,458,PT11M27.00S,2022-12-09T02:18:20.2Z,4,REGULAR,2pt,Jump Shot,[],202322,74.19513797634691,68.13725490196079,1610612746,84,87,2022-12-09T02:19:19Z,4550000,False,91.0,190.0,1,right,MISS J. Wall 21' pullup Shot,[202322],11,1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,21.06,Missed,,,,,,,,,,,,,,,,,,
11:23,459,PT11M23.00S,2022-12-09T02:18:24.2Z,4,REGULAR,rebound,defensive,[],203506,,,1610612748,84,87,2022-12-09T02:18:26Z,4560000,False,,,0,,V. Oladipo REBOUND (Off:0 Def:2),[203506],4,1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,Mid-Range,16-24 Right Center,,,458.0,2.0,2.0,0.0,,,,,,,,,,,,,,
11:15,460,PT11M15.00S,2022-12-09T02:18:32.3Z,4,REGULAR,2pt,Jump Shot,[],1629639,11.251642575558476,20.833333333333336,1610612748,86,87,2022-12-09T02:18:41Z,4570000,False,146.0,53.0,1,left,T. Herro 15' pullup Jump Shot (13 PTS),[1629639],14,1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,15.52,Made,,,,,13.0,,,,,,,,,,,,,
11:01,461,PT11M01.00S,2022-12-09T02:18:46.7Z,4,REGULAR,3pt,Jump Shot,[],1628379,65.91655716162943,53.18627450980392,1610612746,86,87,2022-12-09T02:18:51Z,4580000,False,16.0,268.0,1,right,MISS L. Kennard 26' 3PT,[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,,
10:57,462,PT10M57.00S,2022-12-09T02:18:50.7Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,86,87,2022-12-09T02:18:51Z,4590000,False,,,0,,T. Herro REBOUND (Off:0 Def:7),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,461.0,7.0,7.0,0.0,,,,,,,,,,,,,,
10:52,463,PT10M52.00S,2022-12-09T02:18:54.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,31.09395532194481,24.019607843137255,1610612748,89,87,2022-12-09T02:19:00Z,4600000,False,130.0,240.0,1,left,T. Herro 27' 3PT  (16 PTS),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,27.27,Made,,,,,16.0,,,,,,,,,,,,,
10:38,465,PT10M38.00S,2022-12-09T02:19:21.6Z,4,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612746,89,87,2022-12-09T02:19:27Z,4620000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (Wall 2 FT),"[1629622, 202322]",31,1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Wall,202322.0
10:38,467,PT10M38.00S,2022-12-09T02:19:41.4Z,4,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,89,88,2022-12-09T02:19:41Z,4640000,False,,,0,,J. Wall Free Throw 1 of 2 (8 PTS),[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
10:38,468,PT10M38.00S,2022-12-09T02:19:57.6Z,4,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,89,89,2022-12-09T02:19:57Z,4650000,False,,,0,,J. Wall Free Throw 2 of 2 (9 PTS),[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
10:22,469,PT10M22.00S,2022-12-09T02:20:15.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203506,15.374507227332456,54.92493872549019,1610612748,91,89,2022-12-09T02:20:37Z,4660000,False,-25.0,92.0,1,left,V. Oladipo 9' driving floating Jump Shot (4 PTS),[203506],4,1610612748.0,MIA,driving floating,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),8-16 Center,9.52,Made,,,,,4.0,,,,,,,,,,,,,
10:00,470,PT10M00.00S,2022-12-09T02:20:37.6Z,4,REGULAR,turnover,out-of-bounds,[],202322,,,1610612746,91,89,2022-12-09T02:20:44Z,4670000,False,,,0,,J. Wall bad pass out-of-bounds TURNOVER (4 TO),[202322],11,1610612746.0,LAC,bad pass,,,Wall,J. Wall,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,4.0,,,,,1627519.0,,,,
09:52,471,PT09M52.00S,2022-12-09T02:20:57.4Z,4,REGULAR,foul,personal,[],201587,,,1610612748,91,89,2022-12-09T02:21:15Z,4680000,False,,,0,,N. Batum personal FOUL (2 PF),"[201587, 1629639]",33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Herro,1629639.0
09:52,473,PT09M52.00S,2022-12-09T02:21:09.8Z,4,REGULAR,substitution,out,[],202322,,,1610612748,91,89,2022-12-09T02:21:13Z,4700000,False,,,0,,SUB out: J. Wall,[202322],11,1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52,474,PT09M52.00S,2022-12-09T02:21:09.8Z,4,REGULAR,substitution,in,[],202704,,,1610612748,91,89,2022-12-09T02:21:13Z,4710000,False,,,0,,SUB in: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
09:43,476,PT09M43.00S,2022-12-09T02:21:28.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,34.773324572930356,58.333333333333336,1610612748,91,89,2022-12-09T02:21:33Z,4730000,False,-42.0,274.0,1,left,MISS T. Herro 27' 3PT,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,27.76,Missed,,,,,,,,,,,,,,,,,,
09:40,477,PT09M40.00S,2022-12-09T02:21:31.3Z,4,REGULAR,rebound,defensive,[],1629650,,,1610612746,91,89,2022-12-09T02:21:33Z,4740000,False,,,0,,M. Brown REBOUND (Off:0 Def:1),[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,Above the Break 3,24+ Center,,,476.0,1.0,1.0,0.0,,,,,,,,,,,,,,
09:29,478,PT09M29.00S,2022-12-09T02:21:42.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,89.17542706964521,50.98039215686274,1610612746,91,89,2022-12-09T02:21:48Z,4750000,False,5.0,49.0,1,right,MISS R. Jackson driving Layup,[202704],1,1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
09:26,479,PT09M26.00S,2022-12-09T02:21:45.5Z,4,REGULAR,rebound,offensive,[],201587,,,1610612746,91,89,2022-12-09T02:21:48Z,4760000,False,,,0,,N. Batum REBOUND (Off:3 Def:2),[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,478.0,5.0,2.0,3.0,,,,,,,,,,,,,,
09:24,480,PT09M24.00S,2022-12-09T02:21:47.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629650,92.46057818659659,46.81372549019608,1610612746,91,91,2022-12-09T02:21:51Z,4770000,False,-16.0,18.0,1,right,M. Brown DUNK (2 PTS) (N. Batum 2 AST),"[1629650, 201587]",9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,2.0,N. Batum,201587.0,2.0,,,,,,,,,,
09:04,482,PT09M04.00S,2022-12-09T02:22:07.6Z,4,REGULAR,2pt,Jump Shot,[],1629639,10.64388961892247,68.16023284313727,1610612748,91,91,2022-12-09T02:23:04Z,4790000,False,-91.0,48.0,1,left,MISS T. Herro 10' driving floating bank Shot,[1629639],14,1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,10.25,Missed,,,,,,,,,,,,,,,,,,
09:00,483,PT09M00.00S,2022-12-09T02:22:11.6Z,4,REGULAR,rebound,defensive,[],1629650,,,1610612746,91,91,2022-12-09T02:22:26Z,4800000,False,,,0,,M. Brown REBOUND (Off:0 Def:2),[1629650],9,1610612746.0,LAC,,,,Brown,M. Brown,,,,,Mid-Range,8-16 Left,,,482.0,2.0,2.0,0.0,,,,,,,,,,,,,,
08:56,484,PT08M56.00S,2022-12-09T02:22:17.7Z,4,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612746,91,91,2022-12-09T02:22:29Z,4810000,False,,,0,,M. Strus shooting personal FOUL (2 PF) (Boston Jr. 2 FT),"[1629622, 1630527]",31,1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Boston Jr.,1630527.0
08:56,486,PT08M56.00S,2022-12-09T02:22:42.5Z,4,REGULAR,freethrow,1 of 2,[],1630527,,,1610612746,91,92,2022-12-09T02:22:42Z,4830000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (6 PTS),[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
08:56,487,PT08M56.00S,2022-12-09T02:22:57.4Z,4,REGULAR,freethrow,2 of 2,[],1630527,,,1610612746,91,93,2022-12-09T02:22:57Z,4840000,False,,,0,,B. Boston Jr. Free Throw 2 of 2 (7 PTS),[1630527],4,1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
08:40,488,PT08M40.00S,2022-12-09T02:23:14.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203506,19.316688567674113,55.63342524509803,1610612748,93,93,2022-12-09T02:23:35Z,4850000,False,-28.0,129.0,1,left,V. Oladipo 13' turnaround fadeaway Jump Shot (6 PTS),[203506],4,1610612748.0,MIA,turnaround fadeaway,,,Oladipo,V. Oladipo,,,,,In The Paint (Non-RA),8-16 Center,13.21,Made,,,,,6.0,,,,,,,,,,,,,
08:19,489,PT08M19.00S,2022-12-09T02:23:35.1Z,4,REGULAR,2pt,Jump Shot,[],1630527,80.23981603153744,28.921568627450984,1610612746,93,93,2022-12-09T02:23:42Z,4860000,False,-105.0,133.0,1,right,MISS B. Boston Jr. 16' turnaround Shot,[1630527],4,1610612746.0,LAC,turnaround,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Left Center,16.99,Missed,,,,,,,,,,,,,,,,,,
08:16,490,PT08M16.00S,2022-12-09T02:23:38.1Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,93,93,2022-12-09T02:23:42Z,4870000,False,,,0,,T. Herro REBOUND (Off:0 Def:8),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,489.0,8.0,8.0,0.0,,,,,,,,,,,,,,
08:10,491,PT08M10.00S,2022-12-09T02:23:44.6Z,4,REGULAR,3pt,Jump Shot,[],203473,33.196452036793694,37.00980392156863,1610612748,93,93,2022-12-09T02:23:52Z,4880000,False,65.0,260.0,1,left,MISS D. Dedmon 26' 3PT,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Center,26.75,Missed,,,,,,,,,,,,,,,,,,
08:06,492,PT08M06.00S,2022-12-09T02:23:48.6Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612746,93,93,2022-12-09T02:23:52Z,4890000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],5,1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,491.0,2.0,2.0,0.0,,,,,,,,,,,,,,
