actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
634,PT02M41.00S,2022-11-02T01:50:16.5Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,107,107,2022-11-02T01:50:21Z,6140000,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1628389]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,1.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
635,PT02M41.00S,2022-11-02T01:50:16.5Z,4,REGULAR,steal,,[],1628389,,,1610612748,107,107,2022-11-02T01:50:19Z,6150000,,,0,,B. Adebayo STEAL (3 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
636,PT02M26.00S,2022-11-02T01:50:32.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200768,94.30026281208936,45.34313725490196,1610612748,109,107,2022-11-02T01:50:37Z,6160000,-23.0,1.0,1,right,K. Lowry driving finger roll Layup (13 PTS),[200768],1610612748.0,MIA,driving finger roll,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,2.33,Made,13.0,,,,,,,,,,,,,,
637,PT02M07.00S,2022-11-02T01:50:50.2Z,4,REGULAR,2pt,Jump Shot,[],203952,24.129434954007884,49.50980392156863,1610612744,109,109,2022-11-02T01:50:58Z,6170000,2.0,174.0,1,left,A. Wiggins 17' step back Jump Shot (21 PTS) (S. Curry 13 AST),"[203952, 201939]",1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,17.43,Made,21.0,S. Curry,201939.0,13.0,,,,,,,,,,,
639,PT01M57.00S,2022-11-02T01:51:06.6Z,4,REGULAR,foul,personal,[],1629673,,,1610612748,109,109,2022-11-02T01:51:22Z,6190000,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 200768]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,203177.0,2.0,0.0,Lowry,200768.0,,,,,,
641,PT01M48.00S,2022-11-02T01:51:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,94.69448094612353,51.9607843137255,1610612748,111,109,2022-11-02T01:51:47Z,6210000,10.0,-3.0,1,right,J. Butler driving Layup (20 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,1.01,Made,20.0,,,,,,,,,,,,,,
642,PT01M48.00S,2022-11-02T01:51:46.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203952,,,1610612748,111,109,2022-11-02T01:51:54Z,6220000,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Butler 1 FT),"[203952, 202710]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,1662.0,3.0,0.0,Butler,202710.0,,,,,,
644,PT01M48.00S,2022-11-02T01:52:25.2Z,4,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,112,109,2022-11-02T01:52:25Z,6240000,,,0,,J. Butler Free Throw 1 of 1 (21 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
647,PT01M39.00S,2022-11-02T01:53:23.5Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612744,112,109,2022-11-02T01:56:26Z,6270000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M39.00S,2022-11-02T01:56:58.9Z,4,REGULAR,3pt,Jump Shot,[],201939,25.57490144546649,13.725490196078432,1610612744,112,109,2022-11-02T01:57:13Z,6290000,181.0,188.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,26.12,Missed,,,,,,,,,,,,,,,
650,PT01M39.00S,2022-11-02T01:57:04.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,112,109,2022-11-02T01:57:04Z,6300000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,649.0,,,,,
652,PT01M17.00S,2022-11-02T01:57:27.7Z,4,REGULAR,3pt,Jump Shot,[],1629216,94.1688567674113,95.09803921568627,1610612748,112,109,2022-11-02T01:57:32Z,6320000,225.0,2.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,,,,22.55,Missed,,,,,,,,,,,,,,,
653,PT01M15.00S,2022-11-02T01:57:29.7Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,112,109,2022-11-02T01:57:32Z,6330000,,,0,,S. Curry REBOUND (Off:4 Def:9),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,652.0,13.0,9.0,4.0,,
654,PT01M06.00S,2022-11-02T01:57:38.5Z,4,REGULAR,3pt,Jump Shot,[],202691,34.773324572930356,50.245098039215684,1610612744,112,109,2022-11-02T01:57:47Z,6340000,-1.0,274.0,1,left,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,27.44,Missed,,,,,,,,,,,,,,,
655,PT01M03.00S,2022-11-02T01:57:41.5Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,112,109,2022-11-02T01:57:47Z,6350000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,654.0,6.0,5.0,1.0,,
656,PT00M38.70S,2022-11-02T01:58:07.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,86.02168199737189,62.745098039215684,1610612748,112,109,2022-11-02T01:58:15Z,6360000,64.0,79.0,1,right,MISS G. Vincent 10' fadeaway Shot,[1629216],1610612748.0,MIA,fadeaway,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Right,,,,10.14,Missed,,,,,,,,,,,,,,,
657,PT00M38.70S,2022-11-02T01:58:07.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,112,109,2022-11-02T01:58:15Z,6370000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,656.0,,,,,
658,PT00M38.70S,2022-11-02T01:58:14.6Z,4,REGULAR,foul,personal,[],1628389,,,1610612744,112,109,2022-11-02T01:58:50Z,6380000,,,0,,B. Adebayo loose ball personal FOUL (4 PF),"[1628389, 203952]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1662.0,4.0,0.0,Wiggins,203952.0,,,,,,
660,PT00M38.70S,2022-11-02T01:58:38.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,112,109,2022-11-02T01:58:38Z,6400000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M38.70S,2022-11-02T01:58:54.6Z,4,REGULAR,substitution,out,[],1629130,,,1610612744,112,109,2022-11-02T01:59:56Z,6410000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M38.70S,2022-11-02T01:58:54.6Z,4,REGULAR,substitution,in,[],1629622,,,1610612744,112,109,2022-11-02T01:59:56Z,6420000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M30.60S,2022-11-02T02:00:16.3Z,4,REGULAR,3pt,Jump Shot,[],202691,8.754927726675426,98.2843137254902,1610612744,112,109,2022-11-02T02:00:42Z,6430000,-241.0,30.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,,,,24.32,Missed,,,,,,,,,,,,,,,
664,PT00M30.20S,2022-11-02T02:00:16.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,112,109,2022-11-02T02:00:42Z,6440000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,663.0,,,,,
666,PT00M09.50S,2022-11-02T02:01:09.9Z,4,REGULAR,2pt,Jump Shot,[],202710,80.23981603153744,30.637254901960787,1610612748,114,109,2022-11-02T02:01:33Z,6460000,-97.0,133.0,1,right,J. Butler 16' pullup Jump Shot (23 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left Center,,,,16.47,Made,23.0,,,,,,,,,,,,,,
667,PT00M09.50S,2022-11-02T02:01:19.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,114,109,2022-11-02T02:01:19Z,6470000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M09.50S,2022-11-02T02:02:38.3Z,4,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,114,109,2022-11-02T02:02:46Z,6480000,,,0,,J. Poole bad pass out-of-bounds TURNOVER (5 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,5.0,,,,,,,,,203177.0,,,,,,,,,,
669,PT00M09.50S,2022-11-02T02:03:03.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,114,109,2022-11-02T02:03:03Z,6490000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M08.10S,2022-11-02T02:04:28.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629216,94.1688567674113,51.470588235294116,1610612748,116,109,2022-11-02T02:04:41Z,6500000,7.0,2.0,1,right,G. Vincent cutting Layup (4 PTS) (K. Lowry 9 AST),"[1629216, 200768]",1610612748.0,MIA,cutting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,,,,0.77,Made,4.0,K. Lowry,200768.0,9.0,,,,,,,,,,,
672,PT00M03.40S,2022-11-02T02:04:37.1Z,4,REGULAR,3pt,Jump Shot,[],203952,34.37910643889619,31.372549019607842,1610612744,116,109,2022-11-02T02:07:28Z,6520000,93.0,271.0,1,left,MISS A. Wiggins 28' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,28.63,Missed,,,,,,,,,,,,,,,
673,PT00M01.60S,2022-11-02T02:04:38.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,116,109,2022-11-02T02:04:59Z,6530000,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,672.0,7.0,6.0,1.0,,
674,PT00M00.00S,2022-11-02T02:04:45.0Z,4,REGULAR,period,end,[],0,,,1610612748,116,109,2022-11-02T02:04:45Z,6540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2022-11-02T02:04:49.3Z,4,REGULAR,game,end,[],0,,,0,116,109,2022-11-02T02:04:49Z,6550000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
