actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
618,PT07M19.00S,2022-03-12T03:42:21.7Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,77,82,2022-03-12T03:43:37Z,6060000,,,0,,K. Johnson REBOUND (Off:1 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,617.0,6.0,5.0,1.0,,,,,,,,,,,,,
619,PT07M08.00S,2022-03-12T03:42:46.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629022,75.90341655716163,86.76470588235294,1610612759,80,82,2022-03-12T03:42:50Z,6070000,184.0,174.0,1,right,L. Walker IV 25' 3PT pullup (7 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,25.31,Made,,,,,7.0,,,,,,,,,,,,
621,PT06M47.00S,2022-03-12T03:43:06.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,6.915243101182654,53.92156862745098,1610612762,80,82,2022-03-12T03:43:10Z,6090000,-20.0,13.0,1,left,MISS T. Forrest driving reverse Layup,[1630235],1610612762.0,UTA,driving reverse,,,Forrest,T. Forrest,,,,,,,2.32,Missed,,,,,,,,,,,,,,,,,
622,PT06M45.00S,2022-03-12T03:43:09.1Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,80,82,2022-03-12T03:43:09Z,6100000,,,0,,K. Johnson REBOUND (Off:1 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,621.0,7.0,6.0,1.0,,,,,,,,,,,,,
623,PT06M40.00S,2022-03-12T03:43:14.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.23324572930355,46.568627450980394,1610612759,80,82,2022-03-12T03:43:22Z,6110000,-17.0,86.0,1,right,MISS D. Murray 8' floating Shot,[1627749],1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,,,8.8,Missed,,,,,,,,,,,,,,,,,
624,PT06M38.00S,2022-03-12T03:43:16.3Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,80,82,2022-03-12T03:43:22Z,6120000,,,0,,H. Whiteside REBOUND (Off:4 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,623.0,10.0,6.0,4.0,,,,,,,,,,,,,
625,PT06M22.00S,2022-03-12T03:43:32.8Z,4,REGULAR,turnover,bad pass,[],1626220,,,1610612762,80,82,2022-03-12T03:43:41Z,6130000,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1629022]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,1.0,,,,,,,,,,,Walker IV,1629022.0,,,,,,,
626,PT06M22.00S,2022-03-12T03:43:32.8Z,4,REGULAR,steal,,[],1629022,,,1610612759,80,82,2022-03-12T03:43:34Z,6140000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M17.00S,2022-03-12T03:43:37.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,93.64323258869908,53.92156862745098,1610612759,80,82,2022-03-12T03:43:45Z,6150000,20.0,7.0,1,right,MISS K. Johnson Layup - blocked,"[1629640, 203903]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,2.09,Missed,,,,,,,,,,,Clarkson,203903.0,,,,,
628,PT06M17.00S,2022-03-12T03:43:37.7Z,4,REGULAR,block,,[],203903,,,1610612759,80,82,2022-03-12T03:43:40Z,6160000,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M13.00S,2022-03-12T03:43:41.7Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,80,82,2022-03-12T03:43:45Z,6170000,,,0,,J. Clarkson REBOUND (Off:3 Def:5),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,627.0,8.0,5.0,3.0,,,,,,,,,,,,,
630,PT06M07.00S,2022-03-12T03:43:50.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,5.732588699080158,46.07843137254902,1610612762,80,84,2022-03-12T03:43:55Z,6180000,20.0,1.0,1,left,J. Clarkson driving finger roll Layup (17 PTS),[203903],1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,,,1.96,Made,,,,,17.0,,,,,,,,,,,,
631,PT06M07.00S,2022-03-12T03:43:54.9Z,4,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612762,80,84,2022-03-12T03:44:18Z,6190000,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Clarkson 1 FT),"[1627751, 203903]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,204058.0,,,,,,,,,,,,,,,,4.0,0.0,Clarkson,203903.0,
633,PT06M07.00S,2022-03-12T03:44:02.8Z,4,REGULAR,substitution,out,[],1630235,,,1610612762,80,84,2022-03-12T03:44:06Z,6210000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M07.00S,2022-03-12T03:44:02.8Z,4,REGULAR,substitution,in,[],1627863,,,1610612762,80,84,2022-03-12T03:44:06Z,6220000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT06M07.00S,2022-03-12T03:44:26.1Z,4,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,80,84,2022-03-12T03:44:32Z,6230000,,,0,,MISS J. Clarkson Free Throw 1 of 1,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,
636,PT06M04.00S,2022-03-12T03:44:29.1Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,80,84,2022-03-12T03:44:32Z,6240000,,,0,,D. Murray REBOUND (Off:0 Def:9),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,635.0,9.0,9.0,0.0,,,,,,,,,,,,,
637,PT06M01.00S,2022-03-12T03:44:35.6Z,4,REGULAR,foul,personal,['2freethrow'],202355,,,1610612759,80,84,2022-03-12T03:44:45Z,6250000,,,0,,H. Whiteside shooting personal FOUL (4 PF) (Walker IV 2 FT),"[202355, 1629022]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,204058.0,,,,,,,,,,,,,,,,4.0,0.0,Walker IV,1629022.0,
639,PT06M01.00S,2022-03-12T03:45:18.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629022,,,1610612759,81,84,2022-03-12T03:45:18Z,6270000,,,0,,L. Walker IV Free Throw 1 of 2 (8 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
640,PT06M01.00S,2022-03-12T03:45:38.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629022,,,1610612759,82,84,2022-03-12T03:45:38Z,6280000,,,0,,L. Walker IV Free Throw 2 of 2 (9 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
641,PT05M47.00S,2022-03-12T03:45:54.8Z,4,REGULAR,3pt,Jump Shot,[],1627863,5.863994743758213,4.411764705882353,1610612762,82,84,2022-03-12T03:46:14Z,6290000,228.0,3.0,1,left,MISS D. House Jr. bank 3PT,[1627863],1610612762.0,UTA,bank,,,House Jr.,D. House Jr.,,,,,,,22.79,Missed,,,,,,,,,,,,,,,,,
642,PT05M43.00S,2022-03-12T03:45:59.0Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612762,82,84,2022-03-12T03:45:59Z,6300000,,,0,,D. Mitchell REBOUND (Off:1 Def:6),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,641.0,7.0,6.0,1.0,,,,,,,,,,,,,
643,PT05M39.00S,2022-03-12T03:46:02.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,13.87976346911958,16.176470588235293,1610612762,82,84,2022-03-12T03:46:08Z,6310000,169.0,78.0,1,left,MISS D. Mitchell 18' pullup Shot,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,18.62,Missed,,,,,,,,,,,,,,,,,
644,PT05M35.00S,2022-03-12T03:46:06.9Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,82,84,2022-03-12T03:46:08Z,6320000,,,0,,K. Johnson REBOUND (Off:1 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,643.0,8.0,7.0,1.0,,,,,,,,,,,,,
645,PT05M28.00S,2022-03-12T03:46:14.8Z,4,REGULAR,2pt,Jump Shot,[],1627749,80.23981603153744,69.11764705882352,1610612759,84,84,2022-03-12T03:46:30Z,6330000,96.0,133.0,1,right,D. Murray 16' pullup Jump Shot (18 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,16.4,Made,,,,,18.0,,,,,,,,,,,,
646,PT05M28.00S,2022-03-12T03:46:19.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,84,84,2022-03-12T03:46:19Z,6340000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT05M28.00S,2022-03-12T03:47:20.4Z,4,REGULAR,substitution,out,[],203903,,,1610612762,84,84,2022-03-12T03:47:43Z,6350000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT05M28.00S,2022-03-12T03:47:20.4Z,4,REGULAR,substitution,out,[],202355,,,1610612762,84,84,2022-03-12T03:47:43Z,6360000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M28.00S,2022-03-12T03:47:20.4Z,4,REGULAR,substitution,in,[],203497,,,1610612762,84,84,2022-03-12T03:47:43Z,6370000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M28.00S,2022-03-12T03:47:20.4Z,4,REGULAR,substitution,in,[],201144,,,1610612762,84,84,2022-03-12T03:47:43Z,6380000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M08.00S,2022-03-12T03:48:05.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,7.703679369250986,41.66666666666667,1610612762,84,86,2022-03-12T03:48:10Z,6390000,42.0,20.0,1,left,M. Conley driving Layup (8 PTS) (D. House Jr. 1 AST),"[201144, 1627863]",1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,,,4.62,Made,,,,,8.0,D. House Jr.,1627863.0,1.0,,,,,,,,,
653,PT04M54.00S,2022-03-12T03:48:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,94.95729303547962,51.470588235294116,1610612759,86,86,2022-03-12T03:48:24Z,6410000,7.0,-5.0,1,right,D. Murray driving finger roll Layup (20 PTS),[1627749],1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,,,0.9,Made,,,,,20.0,,,,,,,,,,,,
654,PT04M39.00S,2022-03-12T03:48:34.0Z,4,REGULAR,3pt,Jump Shot,[],1627863,6.258212877792378,3.6764705882352944,1610612762,86,89,2022-03-12T03:48:41Z,6420000,232.0,6.0,1,left,D. House Jr. 3PT  (9 PTS) (D. Mitchell 6 AST),"[1627863, 1628378]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,23.17,Made,,,,,9.0,D. Mitchell,1628378.0,6.0,,,,,,,,,
656,PT04M22.00S,2022-03-12T03:48:52.2Z,4,REGULAR,2pt,Jump Shot,[],1627749,79.31997371879106,48.03921568627451,1610612759,88,89,2022-03-12T03:49:03Z,6440000,-10.0,142.0,1,right,D. Murray 14' turnaround Jump Shot (22 PTS),[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,,,14.22,Made,,,,,22.0,,,,,,,,,,,,
657,PT04M07.00S,2022-03-12T03:49:12.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612762,88,89,2022-03-12T03:49:29Z,6450000,,,0,,K. Johnson shooting personal FOUL (2 PF) (Gobert 2 FT),"[1629640, 203497]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,204058.0,,,,,,,,,,,,,,,,2.0,0.0,Gobert,203497.0,
659,PT04M07.00S,2022-03-12T03:49:41.1Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,88,90,2022-03-12T03:49:41Z,6470000,,,0,,R. Gobert Free Throw 1 of 2 (10 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
660,PT04M07.00S,2022-03-12T03:50:00.6Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,88,91,2022-03-12T03:50:00Z,6480000,,,0,,R. Gobert Free Throw 2 of 2 (11 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
661,PT03M55.00S,2022-03-12T03:50:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,90.3580814717477,40.19607843137255,1610612759,88,91,2022-03-12T03:50:19Z,6490000,-49.0,38.0,1,right,MISS J. Poeltl 6' Layup,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,6.21,Missed,,,,,,,,,,,,,,,,,
662,PT03M51.00S,2022-03-12T03:50:19.3Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612759,88,91,2022-03-12T03:50:19Z,6500000,,,0,,J. Richardson REBOUND (Off:2 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,661.0,3.0,1.0,2.0,,,,,,,,,,,,,
663,PT03M51.00S,2022-03-12T03:50:18.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626196,94.40999984741211,50.0,1610612759,90,91,2022-03-12T03:50:18Z,6510000,0.0,0.0,1,right,J. Richardson tip Layup (10 PTS),[1626196],1610612759.0,SAS,tip,,,Richardson,J. Richardson,,,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,,
664,PT03M37.00S,2022-03-12T03:50:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.732588699080158,47.05882352941176,1610612762,90,91,2022-03-12T03:50:38Z,6520000,15.0,1.0,1,left,MISS D. Mitchell driving finger roll Layup,[1628378],1610612762.0,UTA,driving finger roll,,,Mitchell,D. Mitchell,,,,,,,1.48,Missed,,,,,,,,,,,,,,,,,
665,PT03M37.00S,2022-03-12T03:50:36.3Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,90,91,2022-03-12T03:50:36Z,6530000,,,0,,R. Gobert REBOUND (Off:3 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,664.0,14.0,11.0,3.0,,,,,,,,,,,,,
666,PT03M37.00S,2022-03-12T03:50:39.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627751,,,1610612762,90,91,2022-03-12T03:50:46Z,6540000,,,0,,J. Poeltl shooting personal FOUL (5 PF) (Gobert 2 FT),"[1627751, 203497]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,2714.0,,,,,,,,,,,,,,,,5.0,0.0,Gobert,203497.0,
668,PT03M37.00S,2022-03-12T03:51:08.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,90,92,2022-03-12T03:51:08Z,6560000,,,0,,R. Gobert Free Throw 1 of 2 (12 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
669,PT03M37.00S,2022-03-12T03:51:30.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,90,93,2022-03-12T03:51:30Z,6570000,,,0,,R. Gobert Free Throw 2 of 2 (13 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
670,PT03M28.00S,2022-03-12T03:51:42.3Z,4,REGULAR,2pt,Jump Shot,[],1627749,81.15965834428384,25.735294117647058,1610612759,92,93,2022-03-12T03:51:48Z,6580000,-121.0,125.0,1,right,D. Murray 17' pullup Jump Shot (24 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,17.39,Made,,,,,24.0,,,,,,,,,,,,
671,PT03M11.00S,2022-03-12T03:51:58.9Z,4,REGULAR,turnover,lost ball,[],1628378,,,1610612762,92,93,2022-03-12T03:52:09Z,6590000,,,0,,D. Mitchell lost ball TURNOVER (3 TO),"[1628378, 1627749]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,3.0,,,,,,,,,,,Murray,1627749.0,,,,,,,
672,PT03M11.00S,2022-03-12T03:51:58.9Z,4,REGULAR,steal,,[],1627749,,,1610612759,92,93,2022-03-12T03:52:01Z,6600000,,,0,,D. Murray STEAL (5 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT03M07.00S,2022-03-12T03:52:03.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627751,93.9060446780552,45.588235294117645,1610612759,92,93,2022-03-12T03:52:18Z,6610000,-22.0,5.0,1,right,MISS J. Poeltl driving Layup - blocked,"[1627751, 203497]",1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,,,2.26,Missed,,,,,,,,,,,Gobert,203497.0,,,,,
674,PT03M07.00S,2022-03-12T03:52:03.1Z,4,REGULAR,block,,[],203497,,,1610612759,92,93,2022-03-12T03:52:05Z,6620000,,,0,,R. Gobert BLOCK (4 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M04.00S,2022-03-12T03:52:06.1Z,4,REGULAR,rebound,offensive,[],1629022,,,1610612759,92,93,2022-03-12T03:52:06Z,6630000,,,0,,L. Walker IV REBOUND (Off:1 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,673.0,2.0,1.0,1.0,,,,,,,,,,,,,
676,PT02M55.00S,2022-03-12T03:52:17.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612759,92,93,2022-03-12T03:52:29Z,6640000,,,0,,R. Gobert shooting personal FOUL (4 PF) (Poeltl 2 FT),"[203497, 1627751]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,202007.0,,,,,,,,,,,,,,,,4.0,0.0,Poeltl,1627751.0,
678,PT02M55.00S,2022-03-12T03:52:57.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627751,,,1610612759,92,93,2022-03-12T03:52:57Z,6660000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,
679,PT02M55.00S,2022-03-12T03:52:57.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,92,93,2022-03-12T03:52:57Z,6670000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,678.0,,,,,,,,,,,,,,,,
680,PT02M55.00S,2022-03-12T03:53:11.9Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,92,93,2022-03-12T03:53:24Z,6680000,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,204058.0,,,,,,,,,,,,,,,,,,,,
681,PT02M55.00S,2022-03-12T03:53:22.4Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627751,,,1610612759,93,93,2022-03-12T03:53:22Z,6690000,,,0,,J. Poeltl Free Throw 2 of 2 (12 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
682,PT02M33.00S,2022-03-12T03:53:47.9Z,4,REGULAR,3pt,Jump Shot,[],1628378,32.53942181340342,29.901960784313726,1610612762,93,93,2022-03-12T03:54:10Z,6700000,100.0,253.0,1,left,MISS D. Mitchell 27' bank 3PT,[1628378],1610612762.0,UTA,bank,,,Mitchell,D. Mitchell,,,,,,,27.26,Missed,,,,,,,,,,,,,,,,,
683,PT02M31.00S,2022-03-12T03:53:49.9Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,93,93,2022-03-12T03:53:51Z,6710000,,,0,,J. Poeltl REBOUND (Off:4 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,682.0,10.0,6.0,4.0,,,,,,,,,,,,,
684,PT02M15.00S,2022-03-12T03:54:05.1Z,4,REGULAR,2pt,Jump Shot,[],1627749,95.48291721419186,20.833333333333336,1610612759,93,93,2022-03-12T03:54:13Z,6720000,-146.0,-10.0,1,right,MISS D. Murray 14' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,14.61,Missed,,,,,,,,,,,,,,,,,
685,PT02M13.00S,2022-03-12T03:54:07.1Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612762,93,93,2022-03-12T03:54:13Z,6730000,,,0,,D. House Jr. REBOUND (Off:1 Def:5),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,684.0,6.0,5.0,1.0,,,,,,,,,,,,,
686,PT02M05.00S,2022-03-12T03:54:14.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.258212877792378,51.71568627450981,1610612762,93,95,2022-03-12T03:54:19Z,6740000,-9.0,6.0,1,left,D. Mitchell driving finger roll Layup (20 PTS),[1628378],1610612762.0,UTA,driving finger roll,,,Mitchell,D. Mitchell,,,,,,,1.07,Made,,,,,20.0,,,,,,,,,,,,
687,PT01M56.00S,2022-03-12T03:54:33.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612759,93,95,2022-03-12T03:54:44Z,6750000,,,0,,R. O'Neale personal FOUL (3 PF) (Poeltl 2 FT),"[1626220, 1627751]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,2714.0,,,,,,,,,,,,,,,,3.0,0.0,Poeltl,1627751.0,
689,PT01M56.00S,2022-03-12T03:54:59.6Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,94,95,2022-03-12T03:55:24Z,6770000,,,0,,J. Poeltl Free Throw 1 of 2 (13 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
690,PT01M56.00S,2022-03-12T03:54:59.6Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,94,95,2022-03-12T03:55:24Z,6780000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,
691,PT01M51.00S,2022-03-12T03:55:04.6Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,94,95,2022-03-12T03:55:24Z,6790000,,,0,,R. Gobert REBOUND (Off:3 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,690.0,15.0,12.0,3.0,,,,,,,,,,,,,
692,PT01M33.00S,2022-03-12T03:55:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.5722733245729295,44.11764705882353,1610612762,94,95,2022-03-12T03:55:49Z,6800000,29.0,19.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,3.48,Missed,,,,,,,,,,,,,,,,,
693,PT01M31.00S,2022-03-12T03:55:43.8Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,94,95,2022-03-12T03:55:49Z,6810000,,,0,,K. Johnson REBOUND (Off:1 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,692.0,9.0,8.0,1.0,,,,,,,,,,,,,
694,PT01M17.00S,2022-03-12T03:56:01.5Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627863,,,1610612759,94,95,2022-03-12T03:56:13Z,6820000,,,0,,D. House Jr. shooting personal FOUL (2 PF) (Walker IV 3 FT),"[1627863, 1629022]",1610612762.0,UTA,shooting,,,House Jr.,D. House Jr.,,,,,204058.0,,,,,,,,,,,,,,,,2.0,0.0,Walker IV,1629022.0,
696,PT01M17.00S,2022-03-12T03:56:31.0Z,4,REGULAR,freethrow,1 of 3,[],1629022,,,1610612759,95,95,2022-03-12T03:57:03Z,6840000,,,0,,L. Walker IV Free Throw 1 of 3 (10 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
697,PT01M17.00S,2022-03-12T03:56:31.0Z,4,REGULAR,freethrow,2 of 3,[],1629022,,,1610612759,96,95,2022-03-12T03:57:03Z,6850000,,,0,,L. Walker IV Free Throw 2 of 3 (11 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
698,PT01M17.00S,2022-03-12T03:56:31.0Z,4,REGULAR,freethrow,3 of 3,[],1629022,,,1610612759,96,95,2022-03-12T03:57:03Z,6860000,,,0,,MISS L. Walker IV Free Throw 3 of 3,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Missed,,,,,,,,,,,,,,,,,
699,PT01M12.00S,2022-03-12T03:56:36.0Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,96,95,2022-03-12T03:57:03Z,6870000,,,0,,J. Poeltl REBOUND (Off:5 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,698.0,11.0,6.0,5.0,,,,,,,,,,,,,
700,PT01M10.00S,2022-03-12T03:57:04.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,92.72339027595268,51.225490196078425,1610612759,96,95,2022-03-12T03:57:11Z,6880000,6.0,16.0,1,right,MISS J. Poeltl Layup - blocked,"[1627751, 203497]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,1.7,Missed,,,,,,,,,,,Gobert,203497.0,,,,,
