actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
542,PT10M20.00S,2022-04-10T02:25:06.6Z,4,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,74,81,2022-04-10T02:25:45Z,5370000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
543,PT10M20.00S,2022-04-10T02:25:06.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,74,81,2022-04-10T02:25:45Z,5380000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,542.0,,,,,,,,,,,,,,,,,,
544,PT10M20.00S,2022-04-10T02:25:06.6Z,4,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,74,81,2022-04-10T02:25:45Z,5390000,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
545,PT10M17.00S,2022-04-10T02:25:09.6Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612744,74,81,2022-04-10T02:25:45Z,5400000,,,0,,J. Kuminga REBOUND (Off:2 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,544.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
546,PT10M09.00S,2022-04-10T02:25:39.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203952,69.33311432325887,17.15686274509804,1610612744,74,81,2022-04-10T02:40:16Z,5410000,-164.0,236.0,1,right,MISS A. Wiggins 28' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,28.73,Missed,,,,,,,,,,,,,,,,,,,
547,PT10M04.00S,2022-04-10T02:25:44.1Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,74,81,2022-04-10T02:40:16Z,5420000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,546.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
550,PT09M54.00S,2022-04-10T02:25:50.7Z,4,REGULAR,3pt,Jump Shot,[],1628966,30.305519053876477,70.58823529411765,1610612759,74,81,2022-04-10T02:25:58Z,5450000,-103.0,232.0,1,left,MISS K. Bates-Diop 25' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
551,PT09M51.00S,2022-04-10T02:25:53.7Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,74,81,2022-04-10T02:25:58Z,5460000,,,0,,N. Bjelica REBOUND (Off:1 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,550.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
552,PT09M43.00S,2022-04-10T02:26:02.2Z,4,REGULAR,3pt,Jump Shot,[],202357,65.25952693823915,63.23529411764706,1610612744,74,84,2022-04-10T02:26:08Z,5470000,66.0,274.0,1,right,N. Bjelica 28' 3PT  (12 PTS) (J. Kuminga 2 AST),"[202357, 1630228]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,28.2,Made,,,,,12.0,,J. Kuminga,1630228.0,2.0,,,,,,,,,,
554,PT09M17.00S,2022-04-10T02:26:28.6Z,4,REGULAR,2pt,Jump Shot,[],1629022,16.245072273324574,70.34313725490196,1610612759,74,84,2022-04-10T02:31:02Z,5490000,-102.0,100.0,1,left,MISS L. Walker IV 14' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,14.28,Missed,,,,,,,,,,,,,,,,,,,
555,PT09M15.00S,2022-04-10T02:26:30.6Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,74,84,2022-04-10T02:26:41Z,5500000,,,0,,O. Porter Jr. REBOUND (Off:3 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,554.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
556,PT09M10.00S,2022-04-10T02:26:35.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203952,67.88764783180025,24.264705882352942,1610612744,74,84,2022-04-10T02:26:45Z,5510000,-129.0,249.0,1,right,MISS A. Wiggins 28' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,,
557,PT09M06.00S,2022-04-10T02:26:39.4Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,74,84,2022-04-10T02:26:45Z,5520000,,,0,,Z. Collins REBOUND (Off:0 Def:10),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,556.0,10.0,10.0,0.0,,,,,,,,,,,,,,,
558,PT08M58.00S,2022-04-10T02:26:47.2Z,4,REGULAR,2pt,Jump Shot,[],1630200,18.347568988173457,26.47058823529412,1610612759,76,84,2022-04-10T02:31:43Z,5530000,118.0,120.0,1,left,T. Jones 16' step back Jump Shot (10 PTS),[1630200],1610612759.0,SAS,step back,,,Jones,T. Jones,,,,,16.8,Made,,,,,10.0,,,,,,,,,,,,,,
559,PT08M57.00S,2022-04-10T02:26:52.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,76,84,2022-04-10T02:26:52Z,5540000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M57.00S,2022-04-10T02:29:33.2Z,4,REGULAR,substitution,out,[],1628380,,,1610612744,76,84,2022-04-10T02:29:50Z,5550000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M57.00S,2022-04-10T02:29:33.2Z,4,REGULAR,substitution,out,[],1630200,,,1610612744,76,84,2022-04-10T02:29:50Z,5560000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M57.00S,2022-04-10T02:29:33.2Z,4,REGULAR,substitution,out,[],203952,,,1610612744,76,84,2022-04-10T02:29:50Z,5570000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M57.00S,2022-04-10T02:29:33.2Z,4,REGULAR,substitution,in,[],1629111,,,1610612744,76,84,2022-04-10T02:29:50Z,5580000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M57.00S,2022-04-10T02:29:33.2Z,4,REGULAR,substitution,in,[],1630563,,,1610612744,76,84,2022-04-10T02:29:50Z,5590000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M57.00S,2022-04-10T02:29:33.2Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,76,84,2022-04-10T02:29:50Z,5600000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M40.00S,2022-04-10T02:29:57.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,90.22667542706965,37.745098039215684,1610612744,76,84,2022-04-10T02:30:04Z,5610000,-61.0,39.0,1,right,MISS J. Kuminga 7' Layup,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,7.29,Missed,,,,,,,,,,,,,,,,,,,
567,PT08M38.00S,2022-04-10T02:29:59.7Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612759,76,84,2022-04-10T02:30:04Z,5620000,,,0,,J. Landale REBOUND (Off:3 Def:7),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,566.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
568,PT08M20.00S,2022-04-10T02:30:16.8Z,4,REGULAR,turnover,lost ball,[],1630563,,,1610612759,76,84,2022-04-10T02:30:21Z,5630000,,,0,,J. Primo lost ball TURNOVER (3 TO),"[1630563, 202357]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,3.0,Bjelica,202357.0,,,,,,,
569,PT08M20.00S,2022-04-10T02:30:16.8Z,4,REGULAR,steal,,[],202357,,,1610612744,76,84,2022-04-10T02:30:19Z,5640000,,,0,,N. Bjelica STEAL (1 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M20.00S,2022-04-10T02:30:21.6Z,4,REGULAR,turnover,out-of-bounds,[],2738,,,1610612744,76,84,2022-04-10T02:30:37Z,5650000,,,0,,A. Iguodala bad pass out-of-bounds TURNOVER (1 TO),[2738],1610612744.0,GSW,bad pass,,,Iguodala,A. Iguodala,,,,,,,,,,,,1148.0,,,,1.0,,,,,,,,,
571,PT08M20.00S,2022-04-10T02:30:27.5Z,4,REGULAR,substitution,out,[],202357,,,1610612759,76,84,2022-04-10T02:30:30Z,5660000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M20.00S,2022-04-10T02:30:27.5Z,4,REGULAR,substitution,in,[],203110,,,1610612759,76,84,2022-04-10T02:30:30Z,5670000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M05.00S,2022-04-10T02:30:45.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630563,30.17411300919842,22.30392156862745,1610612759,79,84,2022-04-10T02:30:51Z,5680000,138.0,231.0,1,left,J. Primo 26' 3PT  (9 PTS) (L. Walker IV 1 AST),"[1630563, 1629022]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,26.94,Made,,,,,9.0,,L. Walker IV,1629022.0,1.0,,,,,,,,,,
575,PT07M49.00S,2022-04-10T02:31:01.3Z,4,REGULAR,2pt,Jump Shot,[],1629673,81.42247043363994,32.84313725490196,1610612744,79,84,2022-04-10T02:33:10Z,5700000,-86.0,122.0,1,right,MISS J. Poole 14' driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,14.92,Missed,,,,,,,,,,,,,,,,,,,
576,PT07M46.00S,2022-04-10T02:31:04.3Z,4,REGULAR,rebound,defensive,[],1630580,,,1610612759,79,84,2022-04-10T02:31:07Z,5710000,,,0,,J. Wieskamp REBOUND (Off:0 Def:2),[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,575.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
577,PT07M36.00S,2022-04-10T02:31:15.8Z,4,REGULAR,2pt,Jump Shot,[],1630563,19.793035479632064,28.186274509803923,1610612759,79,84,2022-04-10T02:33:36Z,5720000,109.0,134.0,1,left,MISS J. Primo 17' pullup Shot,[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,17.25,Missed,,,,,,,,,,,,,,,,,,,
578,PT07M36.00S,2022-04-10T02:31:15.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,79,84,2022-04-10T02:31:20Z,5730000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,577.0,,,,,,,,,,,,,,,,,,
579,PT07M36.00S,2022-04-10T02:31:20.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,79,84,2022-04-10T02:31:20Z,5740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M32.00S,2022-04-10T02:31:35.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629111,15.456636005256241,47.30392156862745,1610612759,79,84,2022-04-10T02:34:12Z,5750000,13.0,93.0,1,left,MISS J. Landale 9' fadeaway Shot,[1629111],1610612759.0,SAS,fadeaway,,,Landale,J. Landale,,,,,9.38,Missed,,,,,,,,,,,,,,,,,,,
581,PT07M29.00S,2022-04-10T02:31:38.2Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,79,84,2022-04-10T02:31:40Z,5760000,,,0,,D. Green REBOUND (Off:0 Def:12),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,580.0,12.0,12.0,0.0,,,,,,,,,,,,,,,
582,PT07M19.00S,2022-04-10T02:31:50.7Z,4,REGULAR,foul,personal,[],1629022,,,1610612744,79,84,2022-04-10T02:32:00Z,5770000,,,0,,L. Walker IV personal FOUL (2 PF),"[1629022, 1630228]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,1148.0,,,,,,,2.0,0.0,Kuminga,1630228.0,,,
584,PT07M19.00S,2022-04-10T02:31:56.8Z,4,REGULAR,substitution,out,[],2738,,,1610612744,79,84,2022-04-10T02:32:01Z,5790000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M19.00S,2022-04-10T02:31:56.8Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,79,84,2022-04-10T02:32:01Z,5800000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M13.00S,2022-04-10T02:32:19.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.19776609724047,44.6078431372549,1610612744,79,86,2022-04-10T02:35:07Z,5810000,-27.0,21.0,1,right,D. Green cutting Layup (12 PTS) (J. Poole 8 AST),"[203110, 1629673]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,3.41,Made,,,,,12.0,,J. Poole,1629673.0,8.0,,,,,,,,,,
588,PT06M55.00S,2022-04-10T02:32:35.6Z,4,REGULAR,3pt,Jump Shot,[],1630580,27.808804204993432,82.1078431372549,1610612759,82,86,2022-04-10T02:32:41Z,5830000,-161.0,209.0,1,left,J. Wieskamp 26' 3PT  (4 PTS) (L. Walker IV 2 AST),"[1630580, 1629022]",1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,26.34,Made,,,,,4.0,,L. Walker IV,1629022.0,2.0,,,,,,,,,,
590,PT06M43.00S,2022-04-10T02:32:48.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.9862023653088,53.67647058823529,1610612744,82,86,2022-04-10T02:36:35Z,5850000,18.0,13.0,1,right,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,,
591,PT06M41.00S,2022-04-10T02:32:50.2Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,82,86,2022-04-10T02:32:52Z,5860000,,,0,,L. Walker IV REBOUND (Off:0 Def:5),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,590.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
592,PT06M39.00S,2022-04-10T02:32:54.4Z,4,REGULAR,foul,personal,[],203110,,,1610612759,82,86,2022-04-10T02:36:56Z,5870000,,,0,,D. Green take personal FOUL (4 PF),"[203110, 1629022]",1610612744.0,GSW,take,,,Green,D. Green,,,,,,,,,,,,1155.0,,,,,,,4.0,0.0,Walker IV,1629022.0,,,
594,PT06M39.00S,2022-04-10T02:33:01.1Z,4,REGULAR,substitution,out,[],1628966,,,1610612759,82,86,2022-04-10T02:33:11Z,5890000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M39.00S,2022-04-10T02:33:01.1Z,4,REGULAR,substitution,in,[],1629719,,,1610612759,82,86,2022-04-10T02:33:11Z,5900000,,,0,,SUB in: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M31.00S,2022-04-10T02:33:29.4Z,4,REGULAR,2pt,Jump Shot,[],1630563,21.369908015768726,56.86274509803921,1610612759,84,86,2022-04-10T02:33:33Z,5910000,-34.0,148.0,1,left,J. Primo 15' pullup Jump Shot (11 PTS),[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,15.23,Made,,,,,11.0,,,,,,,,,,,,,,
597,PT06M12.00S,2022-04-10T02:33:49.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,93.64323258869908,43.872549019607845,1610612744,84,88,2022-04-10T02:33:54Z,5920000,-31.0,7.0,1,right,J. Kuminga Layup (18 PTS) (D. Green 7 AST),"[1630228, 203110]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,3.15,Made,,,,,18.0,,D. Green,203110.0,7.0,,,,,,,,,,
599,PT05M57.00S,2022-04-10T02:34:03.8Z,4,REGULAR,3pt,Jump Shot,[],1630580,32.013797634691194,62.00980392156863,1610612759,84,88,2022-04-10T02:39:03Z,5940000,-60.0,248.0,1,left,MISS J. Wieskamp 25' pullup 3PT,[1630580],1610612759.0,SAS,pullup,,,Wieskamp,J. Wieskamp,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
600,PT05M52.00S,2022-04-10T02:34:08.8Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,84,88,2022-04-10T02:34:11Z,5950000,,,0,,O. Porter Jr. REBOUND (Off:3 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,599.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
601,PT05M48.00S,2022-04-10T02:34:12.6Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,84,88,2022-04-10T02:34:18Z,5960000,,,0,,D. Green bad pass TURNOVER (4 TO),"[203110, 1629719]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,4.0,Cacok,1629719.0,,,,,,,
602,PT05M48.00S,2022-04-10T02:34:12.6Z,4,REGULAR,steal,,[],1629719,,,1610612759,84,88,2022-04-10T02:34:15Z,5970000,,,0,,D. Cacok STEAL (1 STL),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M43.00S,2022-04-10T02:34:17.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630563,6.1268068331143235,47.30392156862745,1610612759,86,88,2022-04-10T02:41:28Z,5980000,13.0,5.0,1,left,J. Primo running finger roll Layup (13 PTS) (D. Cacok 1 AST),"[1630563, 1629719]",1610612759.0,SAS,running finger roll,,,Primo,J. Primo,,,,,1.44,Made,,,,,13.0,,D. Cacok,1629719.0,1.0,,,,,,,,,,
605,PT05M32.00S,2022-04-10T02:34:33.1Z,4,REGULAR,foul,personal,['2freethrow'],1629719,,,1610612744,86,88,2022-04-10T02:34:50Z,6000000,,,0,,D. Cacok shooting personal FOUL (3 PF) (Poole 2 FT),"[1629719, 1629673]",1610612759.0,SAS,shooting,,,Cacok,D. Cacok,,,,,,,,,,,,1155.0,,,,,,,3.0,0.0,Poole,1629673.0,,,
607,PT05M32.00S,2022-04-10T02:35:05.4Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,86,89,2022-04-10T02:35:05Z,6020000,,,0,,J. Poole Free Throw 1 of 2 (9 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
608,PT05M32.00S,2022-04-10T02:35:07.5Z,4,REGULAR,substitution,out,[],1629022,,,1610612744,86,89,2022-04-10T02:35:16Z,6030000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M32.00S,2022-04-10T02:35:07.5Z,4,REGULAR,substitution,in,[],1626196,,,1610612744,86,89,2022-04-10T02:35:16Z,6040000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M32.00S,2022-04-10T02:35:20.7Z,4,REGULAR,substitution,out,[],203490,,,1610612744,86,89,2022-04-10T02:35:24Z,6050000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M32.00S,2022-04-10T02:35:20.7Z,4,REGULAR,substitution,in,[],203952,,,1610612744,86,89,2022-04-10T02:35:24Z,6060000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M32.00S,2022-04-10T02:35:29.1Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,86,90,2022-04-10T02:35:29Z,6070000,,,0,,J. Poole Free Throw 2 of 2 (10 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
613,PT05M19.00S,2022-04-10T02:35:49.4Z,4,REGULAR,foul,personal,[],1630228,,,1610612759,86,90,2022-04-10T02:36:02Z,6080000,,,0,,J. Kuminga personal FOUL (2 PF),"[1630228, 1630563]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,1627529.0,,,,,,,2.0,0.0,Primo,1630563.0,,,
615,PT05M11.00S,2022-04-10T02:36:16.7Z,4,REGULAR,2pt,Jump Shot,[],1626196,25.969119579500656,58.08823529411765,1610612759,88,90,2022-04-10T02:43:26Z,6100000,-40.0,192.0,1,left,J. Richardson 19' step back Jump Shot (10 PTS),[1626196],1610612759.0,SAS,step back,,,Richardson,J. Richardson,,,,,19.58,Made,,,,,10.0,,,,,,,,,,,,,,
616,PT05M08.00S,2022-04-10T02:36:23.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,88,90,2022-04-10T02:36:23Z,6110000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M08.00S,2022-04-10T02:38:45.0Z,4,REGULAR,substitution,out,[],1627814,,,1610612744,88,90,2022-04-10T02:39:17Z,6120000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M08.00S,2022-04-10T02:38:45.0Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,88,90,2022-04-10T02:39:17Z,6130000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M57.00S,2022-04-10T02:39:28.5Z,4,REGULAR,foul,personal,['2freethrow'],1630563,,,1610612744,88,90,2022-04-10T02:39:34Z,6140000,,,0,,J. Primo shooting personal FOUL (3 PF) (Poole 2 FT),"[1630563, 1629673]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,,1155.0,,,,,,,3.0,0.0,Poole,1629673.0,,,
621,PT04M57.00S,2022-04-10T02:39:53.8Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,88,91,2022-04-10T02:39:53Z,6160000,,,0,,J. Poole Free Throw 1 of 2 (11 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
622,PT04M57.00S,2022-04-10T02:40:10.8Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,88,92,2022-04-10T02:40:10Z,6170000,,,0,,J. Poole Free Throw 2 of 2 (12 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
623,PT04M40.00S,2022-04-10T02:40:32.1Z,4,REGULAR,foul,personal,[],1630228,,,1610612759,88,92,2022-04-10T02:40:46Z,6180000,,,0,,J. Kuminga loose ball personal FOUL (3 PF),"[1630228, 1629719]",1610612744.0,GSW,loose ball,,,Kuminga,J. Kuminga,,,,,,,,,,,,1627529.0,,,,,,,3.0,0.0,Cacok,1629719.0,,,
625,PT04M32.00S,2022-04-10T02:41:02.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629719,12.434296977660972,49.754901960784316,1610612759,88,92,2022-04-10T02:41:07Z,6200000,1.0,64.0,1,left,MISS D. Cacok 6' floating Shot,[1629719],1610612759.0,SAS,floating,,,Cacok,D. Cacok,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,,
626,PT04M29.00S,2022-04-10T02:41:05.2Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,88,92,2022-04-10T02:41:05Z,6210000,,,0,,D. Green REBOUND (Off:0 Def:13),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,625.0,13.0,13.0,0.0,,,,,,,,,,,,,,,
627,PT04M22.00S,2022-04-10T02:41:13.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,88.38699080157687,58.57843137254902,1610612744,88,94,2022-04-10T02:41:20Z,6220000,43.0,57.0,1,right,J. Poole 7' turnaround Jump Shot (14 PTS),[1629673],1610612744.0,GSW,turnaround,,,Poole,J. Poole,,,,,7.11,Made,,,,,14.0,,,,,,,,,,,,,,
628,PT04M04.00S,2022-04-10T02:41:33.5Z,4,REGULAR,turnover,out-of-bounds,[],1626196,,,1610612759,88,94,2022-04-10T02:41:53Z,6230000,,,0,,J. Richardson lost ball out-of-bounds TURNOVER (1 TO),[1626196],1610612759.0,SAS,lost ball,,,Richardson,J. Richardson,,,,,,,,,,,,1155.0,,,,1.0,,,,,,,,,
629,PT04M04.00S,2022-04-10T02:41:37.0Z,4,REGULAR,substitution,out,[],1626196,,,1610612744,88,94,2022-04-10T02:41:43Z,6240000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M04.00S,2022-04-10T02:41:37.0Z,4,REGULAR,substitution,in,[],1630200,,,1610612744,88,94,2022-04-10T02:41:43Z,6250000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M44.00S,2022-04-10T02:42:07.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,65.39093298291722,31.127450980392158,1610612744,88,94,2022-04-10T02:46:34Z,6260000,-94.0,273.0,1,right,MISS J. Poole 28' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,28.87,Missed,,,,,,,,,,,,,,,,,,,
632,PT03M41.00S,2022-04-10T02:42:10.0Z,4,REGULAR,rebound,defensive,[],1630563,,,1610612759,88,94,2022-04-10T02:42:12Z,6270000,,,0,,J. Primo REBOUND (Off:0 Def:1),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,631.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
