actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
530,PT11M40.00S,2022-03-19T02:21:01.3Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,57,95,2022-03-19T02:21:03Z,5230000,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,529.0,7.0,4.0,3.0,,,,,,,,,
531,PT11M34.00S,2022-03-19T02:21:07.6Z,4,REGULAR,3pt,Jump Shot,[],1629640,69.72733245729303,21.323529411764707,1610612759,57,95,2022-03-19T02:21:13Z,5240000,-143.0,232.0,1,right,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,
532,PT11M29.00S,2022-03-19T02:21:12.6Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,57,95,2022-03-19T02:21:13Z,5250000,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,531.0,5.0,5.0,0.0,,,,,,,,,
533,PT11M21.00S,2022-03-19T02:21:20.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,6.1268068331143235,52.94117647058824,1610612740,57,95,2022-03-19T02:21:24Z,5260000,-15.0,5.0,1,left,MISS W. Hernangomez driving Layup,[1626195],1610612740.0,NOP,driving,,,Hernangomez,W. Hernangomez,,,,,1.56,Missed,,,,,,,,,,,,,,,,,,
534,PT11M19.00S,2022-03-19T02:21:22.4Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,57,95,2022-03-19T02:21:24Z,5270000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,533.0,4.0,4.0,0.0,,,,,,,,,
535,PT11M11.00S,2022-03-19T02:21:30.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,87.59855453350855,50.0,1610612759,59,95,2022-03-19T02:21:37Z,5280000,0.0,64.0,1,right,J. Poeltl 6' Jump Shot (5 PTS) (D. Murray 4 AST),"[1627751, 1627749]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,6.41,Made,5.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,
537,PT10M53.00S,2022-03-19T02:21:48.8Z,4,REGULAR,3pt,Jump Shot,[],1627820,29.122864651773984,25.735294117647058,1610612740,59,95,2022-03-19T02:21:55Z,5300000,121.0,221.0,1,left,MISS T. Wallace 25' 3PT,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
538,PT10M51.00S,2022-03-19T02:21:50.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,59,95,2022-03-19T02:21:55Z,5310000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,537.0,,,,,,,,,,,,
539,PT10M51.00S,2022-03-19T02:21:54.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,59,95,2022-03-19T02:21:54Z,5320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M36.00S,2022-03-19T02:22:14.1Z,4,REGULAR,2pt,Jump Shot,[],1630170,90.67017082785807,90.95435049019608,1610612759,61,95,2022-03-19T02:30:51Z,5330000,205.0,35.0,1,right,D. Vassell 20' Jump Shot (18 PTS) (K. Johnson 3 AST),"[1630170, 1629640]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,20.78,Made,18.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,
542,PT10M25.00S,2022-03-19T02:22:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,7.966491458607096,49.26470588235294,1610612740,61,97,2022-03-19T02:22:35Z,5350000,4.0,22.0,1,left,J. Alvarado driving finger roll Layup (8 PTS),[1630631],1610612740.0,NOP,driving finger roll,,,Alvarado,J. Alvarado,,,,,2.27,Made,8.0,,,,,,,,,,,,,,,,,
543,PT10M17.00S,2022-03-19T02:22:34.8Z,4,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612759,61,97,2022-03-19T02:23:10Z,5360000,,,0,,D. Murray lost ball out-of-bounds TURNOVER (4 TO),[1627749],1610612759.0,SAS,lost ball,,,Murray,D. Murray,,,,,,,,,,,201246.0,,,,,,,4.0,,,,,,
545,PT10M17.00S,2022-03-19T02:22:38.8Z,4,REGULAR,substitution,out,[],1626195,,,1610612740,61,97,2022-03-19T02:22:52Z,5380000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M17.00S,2022-03-19T02:22:38.8Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,61,97,2022-03-19T02:22:52Z,5390000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M17.00S,2022-03-19T02:22:38.8Z,4,REGULAR,substitution,in,[],202685,,,1610612740,61,97,2022-03-19T02:22:52Z,5400000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
581,PT10M17.00S,2022-03-19T02:22:38.8Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,61,97,2022-03-19T02:32:28Z,5407500,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
548,PT10M06.00S,2022-03-19T02:23:02.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,28.07161629434954,13.725490196078432,1610612740,61,97,2022-03-19T02:23:13Z,5410000,181.0,211.0,1,left,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,27.86,Missed,,,,,,,,,,,,,,,,,,
549,PT10M03.00S,2022-03-19T02:23:05.6Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,61,97,2022-03-19T02:23:05Z,5420000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,548.0,2.0,2.0,0.0,,,,,,,,,
550,PT09M55.00S,2022-03-19T02:23:13.3Z,4,REGULAR,3pt,Jump Shot,[],1627749,79.84559789750328,5.392156862745098,1610612759,64,97,2022-03-19T02:23:19Z,5430000,-223.0,137.0,1,right,D. Murray 26' 3PT  (17 PTS) (K. Johnson 4 AST),"[1627749, 1629640]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,26.17,Made,17.0,K. Johnson,1629640.0,4.0,,,,,,,,,,,,,,
552,PT09M44.00S,2022-03-19T02:23:30.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,64,97,2022-03-19T02:23:30Z,5450000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M44.00S,2022-03-19T02:25:58.3Z,4,REGULAR,substitution,out,[],1627820,,,1610612740,64,97,2022-03-19T02:26:21Z,5460000,,,0,,SUB out: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M44.00S,2022-03-19T02:25:58.3Z,4,REGULAR,substitution,in,[],203468,,,1610612740,64,97,2022-03-19T02:26:21Z,5470000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
635,PT09M44.00S,2022-03-19T02:25:58.3Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,64,97,2022-03-19T02:38:03Z,5475000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
636,PT09M44.00S,2022-03-19T02:25:58.3Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,64,97,2022-03-19T02:38:03Z,5477500,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M34.00S,2022-03-19T02:26:43.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,64,97,2022-03-19T02:26:43Z,5480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M34.00S,2022-03-19T02:26:44.9Z,4,REGULAR,substitution,out,[],1630563,,,1610612740,64,97,2022-03-19T02:26:50Z,5490000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M34.00S,2022-03-19T02:26:44.9Z,4,REGULAR,substitution,in,[],1630580,,,1610612740,64,97,2022-03-19T02:26:50Z,5500000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M31.00S,2022-03-19T02:27:04.0Z,4,REGULAR,2pt,Jump Shot,[],202685,19.136005256241788,77.94117647058823,1610612740,64,99,2022-03-19T02:27:09Z,5510000,-140.0,127.0,1,left,J. Valanciunas 18' Jump Shot (16 PTS) (J. Alvarado 4 AST),"[202685, 1630631]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,18.91,Made,16.0,J. Alvarado,1630631.0,4.0,,,,,,,,,,,,,,
560,PT09M20.00S,2022-03-19T02:27:13.8Z,4,REGULAR,3pt,Jump Shot,[],1629640,75.90341655716163,11.27450980392157,1610612759,64,99,2022-03-19T02:27:20Z,5530000,-194.0,174.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,
561,PT09M17.00S,2022-03-19T02:27:16.8Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,64,99,2022-03-19T02:27:20Z,5540000,,,0,,J. Alvarado REBOUND (Off:2 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,560.0,5.0,3.0,2.0,,,,,,,,,
562,PT09M16.00S,2022-03-19T02:27:19.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630230,6.521024967148489,50.0,1610612740,64,101,2022-03-19T02:32:54Z,5550000,0.0,9.0,1,left,N. Marshall running DUNK (10 PTS) (J. Alvarado 5 AST),"[1630230, 1630631]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,0.88,Made,10.0,J. Alvarado,1630631.0,5.0,,,,,,,,,,,,,,
564,PT08M48.00S,2022-03-19T02:27:46.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.46057818659659,47.30392156862745,1610612759,66,101,2022-03-19T02:28:31Z,5570000,-13.0,18.0,1,right,J. Poeltl reverse Layup (7 PTS),[1627751],1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,2.28,Made,7.0,,,,,,,,,,,,,,,,,
566,PT08M34.00S,2022-03-19T02:28:01.0Z,4,REGULAR,2pt,Jump Shot,[],203468,23.078186596583443,25.735294117647058,1610612740,66,101,2022-03-19T02:28:50Z,5580000,121.0,164.0,1,left,MISS C. McCollum 20' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,20.43,Missed,,,,,,,,,,,,,,,,,,
567,PT08M34.00S,2022-03-19T02:28:01.0Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,66,101,2022-03-19T02:28:50Z,5590000,,,0,,J. Poeltl REBOUND (Off:3 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,566.0,8.0,5.0,3.0,,,,,,,,,
568,PT08M23.00S,2022-03-19T02:28:11.4Z,4,REGULAR,3pt,Jump Shot,[],1627749,74.98357424441524,83.08823529411765,1610612759,66,101,2022-03-19T02:28:57Z,5600000,165.0,183.0,1,right,MISS D. Murray 24' step back 3PT,[1627749],1610612759.0,SAS,step back,,,Murray,D. Murray,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,
569,PT08M19.00S,2022-03-19T02:28:15.4Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,66,101,2022-03-19T02:31:36Z,5610000,,,0,,H. Jones REBOUND (Off:0 Def:7),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,568.0,7.0,7.0,0.0,,,,,,,,,
570,PT08M01.00S,2022-03-19T02:28:34.0Z,4,REGULAR,2pt,Jump Shot,[],202685,7.966491458607096,79.41176470588235,1610612740,66,101,2022-03-19T02:29:21Z,5620000,-147.0,22.0,1,left,MISS J. Valanciunas 14' turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,14.88,Missed,,,,,,,,,,,,,,,,,,
571,PT07M58.00S,2022-03-19T02:28:37.0Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,66,101,2022-03-19T02:29:21Z,5630000,,,0,,K. Johnson REBOUND (Off:0 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,570.0,5.0,5.0,0.0,,,,,,,,,
572,PT07M41.00S,2022-03-19T02:28:53.4Z,4,REGULAR,3pt,Jump Shot,[],1629640,67.36202365308804,36.029411764705884,1610612759,69,101,2022-03-19T02:29:40Z,5640000,-70.0,254.0,1,right,K. Johnson 26' 3PT  (11 PTS) (D. Murray 5 AST),"[1629640, 1627749]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.37,Made,11.0,D. Murray,1627749.0,5.0,,,,,,,,,,,,,,
574,PT07M24.00S,2022-03-19T02:29:10.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,10.200394218134035,35.294117647058826,1610612740,69,101,2022-03-19T02:29:59Z,5660000,74.0,43.0,1,left,MISS J. Alvarado 8' floating Shot,[1630631],1610612740.0,NOP,floating,,,Alvarado,J. Alvarado,,,,,8.54,Missed,,,,,,,,,,,,,,,,,,
575,PT07M24.00S,2022-03-19T02:29:10.5Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,69,101,2022-03-19T02:29:59Z,5670000,,,0,,D. Murray REBOUND (Off:0 Def:9),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,574.0,9.0,9.0,0.0,,,,,,,,,
576,PT07M19.00S,2022-03-19T02:29:16.1Z,4,REGULAR,turnover,lost ball,[],1627749,,,1610612759,69,101,2022-03-19T02:30:07Z,5680000,,,0,,D. Murray lost ball TURNOVER (5 TO),"[1627749, 1630631]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,5.0,Alvarado,1630631.0,,,,
577,PT07M19.00S,2022-03-19T02:29:16.1Z,4,REGULAR,steal,,[],1630631,,,1610612740,69,101,2022-03-19T02:29:17Z,5690000,,,0,,J. Alvarado STEAL (3 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M13.00S,2022-03-19T02:29:21.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,5.732588699080158,96.07843137254902,1610612740,69,104,2022-03-19T02:30:15Z,5700000,-230.0,1.0,1,left,H. Jones 3PT  (13 PTS) (C. McCollum 4 AST),"[1630529, 203468]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,23.04,Made,13.0,C. McCollum,203468.0,4.0,,,,,,,,,,,,,,
580,PT07M03.00S,2022-03-19T02:29:43.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,69,104,2022-03-19T02:29:43Z,5720000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,69,104,2022-03-19T02:32:48Z,5730000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,out,[],1627749,,,1610612759,69,104,2022-03-19T02:32:48Z,5740000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,69,104,2022-03-19T02:32:48Z,5750000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,out,[],1627751,,,1610612759,69,104,2022-03-19T02:32:48Z,5760000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,out,[],203468,,,1610612759,69,104,2022-03-19T02:32:48Z,5770000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,out,[],1630529,,,1610612759,69,104,2022-03-19T02:32:48Z,5780000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,out,[],202685,,,1610612759,69,104,2022-03-19T02:32:48Z,5790000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,69,104,2022-03-19T02:32:48Z,5800000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,in,[],1630563,,,1610612759,69,104,2022-03-19T02:32:48Z,5810000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,in,[],1629111,,,1610612759,69,104,2022-03-19T02:32:48Z,5820000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,in,[],1628380,,,1610612759,69,104,2022-03-19T02:32:48Z,5830000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,in,[],1629109,,,1610612759,69,104,2022-03-19T02:32:48Z,5840000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,in,[],1626195,,,1610612759,69,104,2022-03-19T02:32:48Z,5850000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
650,PT07M03.00S,2022-03-19T02:31:47.4Z,4,REGULAR,substitution,in,[],1630530,,,1610612759,69,104,2022-03-19T02:40:54Z,5865000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M46.00S,2022-03-19T02:33:03.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,69,104,2022-03-19T02:33:03Z,5870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M40.00S,2022-03-19T02:33:20.0Z,4,REGULAR,2pt,Jump Shot,[],1630200,76.69185282522996,67.8921568627451,1610612759,71,104,2022-03-19T02:34:07Z,5880000,89.0,167.0,1,right,T. Jones 18' pullup Jump Shot (4 PTS),[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,18.91,Made,4.0,,,,,,,,,,,,,,,,,
598,PT06M21.00S,2022-03-19T02:33:38.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,6.521024967148489,50.0,1610612740,71,106,2022-03-19T02:34:39Z,5890000,0.0,9.0,1,left,T. Murphy III driving DUNK (7 PTS) (G. Clark 1 AST),"[1630530, 1629109]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,0.88,Made,7.0,G. Clark,1629109.0,1.0,,,,,,,,,,,,,,
599,PT06M14.00S,2022-03-19T02:33:45.8Z,4,REGULAR,3pt,Jump Shot,[],1630580,74.32654402102497,82.84313725490196,1610612759,71,106,2022-03-19T02:34:49Z,5900000,164.0,189.0,1,right,MISS J. Wieskamp 25' 3PT,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,
600,PT06M14.00S,2022-03-19T02:33:45.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,71,106,2022-03-19T02:34:49Z,5910000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,599.0,,,,,,,,,,,,
601,PT06M11.00S,2022-03-19T02:33:53.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,71,106,2022-03-19T02:33:53Z,5920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M04.00S,2022-03-19T02:34:13.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630563,74.06373193166885,56.86274509803921,1610612759,71,106,2022-03-19T02:35:06Z,5930000,34.0,191.0,1,right,MISS J. Primo 19' pullup Shot,[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,19.44,Missed,,,,,,,,,,,,,,,,,,
603,PT06M02.00S,2022-03-19T02:34:15.6Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,71,106,2022-03-19T02:35:06Z,5940000,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,602.0,2.0,2.0,0.0,,,,,,,,,
604,PT05M51.00S,2022-03-19T02:34:26.3Z,4,REGULAR,3pt,Jump Shot,[],1629109,6.1268068331143235,4.411764705882353,1610612740,71,106,2022-03-19T02:35:14Z,5950000,228.0,5.0,1,left,MISS G. Clark 3PT,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,
605,PT05M48.00S,2022-03-19T02:34:29.3Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612759,71,106,2022-03-19T02:35:14Z,5960000,,,0,,J. Landale REBOUND (Off:3 Def:3),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,604.0,6.0,3.0,3.0,,,,,,,,,
606,PT05M41.00S,2022-03-19T02:34:36.4Z,4,REGULAR,3pt,Jump Shot,[],1628380,71.96123521681997,76.22549019607843,1610612759,71,106,2022-03-19T02:35:19Z,5970000,131.0,211.0,1,right,MISS Z. Collins 24' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,
607,PT05M37.00S,2022-03-19T02:34:40.4Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,71,106,2022-03-19T02:35:19Z,5980000,,,0,,J. Alvarado REBOUND (Off:2 Def:4),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,606.0,6.0,4.0,2.0,,,,,,,,,
609,PT05M24.00S,2022-03-19T02:34:53.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.783837056504599,53.431372549019606,1610612740,71,106,2022-03-19T02:35:32Z,5990000,-17.0,11.0,1,left,MISS N. Marshall cutting Layup,[1630230],1610612740.0,NOP,cutting,,,Marshall,N. Marshall,,,,,2.06,Missed,,,,,,,,,,,,,,,,,,
610,PT05M22.00S,2022-03-19T02:34:55.3Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,71,106,2022-03-19T02:35:32Z,6000000,,,0,,Z. Collins REBOUND (Off:1 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,609.0,5.0,4.0,1.0,,,,,,,,,
611,PT05M12.00S,2022-03-19T02:35:05.0Z,4,REGULAR,2pt,Hook,[],1629111,89.04402102496715,67.8921568627451,1610612759,71,106,2022-03-19T02:35:39Z,6010000,89.0,50.0,1,right,MISS J. Landale 10' Hook,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,10.28,Missed,,,,,,,,,,,,,,,,,,
612,PT05M10.00S,2022-03-19T02:35:07.6Z,4,REGULAR,rebound,offensive,[],1630200,,,1610612759,71,106,2022-03-19T02:35:07Z,6020000,,,0,,T. Jones REBOUND (Off:1 Def:0),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,611.0,1.0,0.0,1.0,,,,,,,,,
613,PT05M09.00S,2022-03-19T02:35:09.8Z,4,REGULAR,foul,personal,[],1630530,,,1610612759,71,106,2022-03-19T02:35:17Z,6030000,,,0,,T. Murphy III personal FOUL (3 PF),"[1630530, 1630563]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,1662.0,,,,,,,,,,3.0,0.0,Primo,1630563.0
615,PT05M09.00S,2022-03-19T02:35:19.3Z,4,REGULAR,substitution,out,[],1630631,,,1610612759,71,106,2022-03-19T02:35:25Z,6050000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M09.00S,2022-03-19T02:35:19.3Z,4,REGULAR,substitution,in,[],1627820,,,1610612759,71,106,2022-03-19T02:35:25Z,6060000,,,0,,SUB in: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M57.00S,2022-03-19T02:35:39.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,90.62089356110381,63.970588235294116,1610612759,71,106,2022-03-19T02:35:47Z,6070000,70.0,36.0,1,right,MISS Z. Collins 7' Layup,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,7.85,Missed,,,,,,,,,,,,,,,,,,
