actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
541,PT10M27.00S,2021-11-13T03:20:29.4Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612759,79,104,2021-11-13T03:20:29Z,5370000,,,0,,D. Eubanks REBOUND (Off:2 Def:6),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,540.0,8.0,6.0,2.0,,,,,,,,
542,PT10M27.00S,2021-11-13T03:20:29.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,5.590000152587891,50.0,1610612759,81,104,2021-11-13T03:20:29Z,5380000,0.0,0.0,1,left,D. Eubanks tip Layup (12 PTS),[1629234],1610612759.0,SAS,tip,,,Eubanks,D. Eubanks,,,,,,,,,,Made,12.0,0.0,,,,,,,,,,,,
543,PT10M08.00S,2021-11-13T03:20:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,86.67871222076215,49.50980392156863,1610612742,81,104,2021-11-13T03:20:54Z,5390000,-2.0,73.0,1,right,MISS K. Porzingis 7' turnaround Shot,[204001],1610612742.0,DAL,turnaround,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,7.27,,,,,,,,,,,,
544,PT10M04.00S,2021-11-13T03:20:52.9Z,4,REGULAR,rebound,offensive,[],1628425,,,1610612742,81,104,2021-11-13T03:20:52Z,5400000,,,0,,S. Brown REBOUND (Off:1 Def:3),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,543.0,4.0,3.0,1.0,,,,,,,,
545,PT10M04.00S,2021-11-13T03:20:52.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628425,94.40999984741211,50.0,1610612742,81,104,2021-11-13T03:20:52Z,5410000,0.0,0.0,1,right,MISS S. Brown putback Layup,[1628425],1610612742.0,DAL,putback,,,Brown,S. Brown,,,,,,,,,,Missed,,0.0,,,,,,,,,,,,
546,PT10M04.00S,2021-11-13T03:20:53.6Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,81,104,2021-11-13T03:20:53Z,5420000,,,0,,K. Johnson REBOUND (Off:0 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,545.0,8.0,8.0,0.0,,,,,,,,
547,PT09M59.00S,2021-11-13T03:20:59.5Z,4,REGULAR,3pt,Jump Shot,[],1630170,4.155716162943495,97.05882352941177,1610612759,81,104,2021-11-13T03:21:12Z,5430000,-235.0,-13.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Missed,,23.57,,,,,,,,,,,,
548,PT09M59.00S,2021-11-13T03:20:59.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,81,104,2021-11-13T03:21:12Z,5440000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,547.0,,,,,,,,,,,
549,PT09M59.00S,2021-11-13T03:21:04.3Z,4,REGULAR,foul,personal,[],1629234,,,1610612742,81,104,2021-11-13T03:21:16Z,5450000,,,0,,D. Eubanks loose ball personal FOUL (4 PF),"[1629234, 204001]",1610612759.0,SAS,loose ball,,,Eubanks,D. Eubanks,,,,,1179.0,4.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
551,PT09M59.00S,2021-11-13T03:21:11.2Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,81,104,2021-11-13T03:21:19Z,5470000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M59.00S,2021-11-13T03:21:11.2Z,4,REGULAR,substitution,out,[],203493,,,1610612742,81,104,2021-11-13T03:21:19Z,5480000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M59.00S,2021-11-13T03:21:11.2Z,4,REGULAR,substitution,in,[],1628373,,,1610612742,81,104,2021-11-13T03:21:19Z,5490000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M59.00S,2021-11-13T03:21:11.2Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,81,104,2021-11-13T03:21:19Z,5500000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M37.00S,2021-11-13T03:21:42.8Z,4,REGULAR,2pt,Jump Shot,[],1629029,78.53153745072274,32.35294117647059,1610612742,81,104,2021-11-13T03:22:06Z,5510000,-88.0,149.0,1,right,MISS L. Doncic 17' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,,,,,,Missed,,17.34,,,,,,,,,,,,
556,PT09M36.00S,2021-11-13T03:21:44.6Z,4,REGULAR,rebound,offensive,[],1628425,,,1610612742,81,104,2021-11-13T03:21:44Z,5520000,,,0,,S. Brown REBOUND (Off:2 Def:3),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,555.0,5.0,3.0,2.0,,,,,,,,
557,PT09M35.00S,2021-11-13T03:21:47.4Z,4,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612742,81,104,2021-11-13T03:22:14Z,5530000,,,0,,D. Eubanks shooting personal FOUL (5 PF) (Doncic 2 FT),"[1629234, 1629029]",1610612759.0,SAS,shooting,,,Eubanks,D. Eubanks,,,,,1628172.0,5.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,
559,PT09M35.00S,2021-11-13T03:22:35.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629029,,,1610612742,81,104,2021-11-13T03:22:35Z,5550000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,,,,,,,,,,,,,
560,PT09M35.00S,2021-11-13T03:22:35.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,81,104,2021-11-13T03:22:35Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,
561,PT09M35.00S,2021-11-13T03:22:39.2Z,4,REGULAR,substitution,out,[],1629234,,,1610612742,81,104,2021-11-13T03:22:42Z,5570000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M35.00S,2021-11-13T03:22:39.2Z,4,REGULAR,substitution,in,[],201152,,,1610612742,81,104,2021-11-13T03:22:42Z,5580000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M35.00S,2021-11-13T03:22:56.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629029,,,1610612742,81,105,2021-11-13T03:22:56Z,5590000,,,0,,L. Doncic Free Throw 2 of 2 (21 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
564,PT09M27.00S,2021-11-13T03:23:08.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.258212877792378,42.64705882352941,1610612759,81,105,2021-11-13T03:23:34Z,5600000,37.0,6.0,1,left,MISS K. Johnson driving finger roll Layup - blocked,"[1629640, 1628425]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,,,,,,Missed,,3.73,,,,,,,,,Brown,1628425.0,,
565,PT09M27.00S,2021-11-13T03:23:08.7Z,4,REGULAR,block,,[],1628425,,,1610612759,81,105,2021-11-13T03:23:12Z,5610000,,,0,,S. Brown BLOCK (1 BLK),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M27.00S,2021-11-13T03:23:08.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,81,105,2021-11-13T03:23:34Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,564.0,,,,,,,,,,,
567,PT09M27.00S,2021-11-13T03:23:14.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,81,105,2021-11-13T03:23:14Z,5630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M23.00S,2021-11-13T03:23:36.1Z,4,REGULAR,foul,personal,['2freethrow'],1628373,,,1610612759,81,105,2021-11-13T03:23:46Z,5640000,,,0,,F. Ntilikina shooting personal FOUL (2 PF) (Murray 2 FT),"[1628373, 1627749]",1610612742.0,DAL,shooting,,,Ntilikina,F. Ntilikina,,,,,1628172.0,2.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,
570,PT09M23.00S,2021-11-13T03:23:58.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627749,,,1610612759,81,105,2021-11-13T03:23:58Z,5660000,,,0,,MISS D. Murray Free Throw 1 of 2,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Missed,,,,,,,,,,,,,,
571,PT09M23.00S,2021-11-13T03:23:58.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,81,105,2021-11-13T03:23:58Z,5670000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,570.0,,,,,,,,,,,
572,PT09M23.00S,2021-11-13T03:24:17.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627749,,,1610612759,82,105,2021-11-13T03:24:17Z,5680000,,,0,,D. Murray Free Throw 2 of 2 (15 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
573,PT09M10.00S,2021-11-13T03:24:32.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,91.93495400788436,48.529411764705884,1610612742,82,107,2021-11-13T03:24:37Z,5690000,-7.0,23.0,1,right,K. Porzingis alley-oop DUNK (29 PTS) (L. Doncic 14 AST),"[204001, 1629029]",1610612742.0,DAL,alley-oop,,,Porzingis,K. Porzingis,,,,,,,,,,Made,29.0,2.44,,,,,L. Doncic,1629029.0,14.0,,,,,
575,PT08M47.00S,2021-11-13T03:24:54.6Z,4,REGULAR,2pt,Jump Shot,[],1630170,9.806176084099869,22.30392156862745,1610612759,82,107,2021-11-13T03:24:58Z,5710000,138.0,40.0,1,left,MISS D. Vassell 14' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,,,Missed,,14.41,,,,,,,,,,,,
576,PT08M45.00S,2021-11-13T03:24:56.6Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,82,107,2021-11-13T03:24:58Z,5720000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,575.0,3.0,3.0,0.0,,,,,,,,
577,PT08M30.00S,2021-11-13T03:25:12.0Z,4,REGULAR,3pt,Jump Shot,[],204001,69.85873850197109,21.323529411764707,1610612742,82,107,2021-11-13T03:25:17Z,5730000,-143.0,231.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,27.17,,,,,,,,,,,,
578,PT08M26.00S,2021-11-13T03:25:16.0Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,82,107,2021-11-13T03:25:17Z,5740000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,577.0,2.0,2.0,0.0,,,,,,,,
579,PT08M17.00S,2021-11-13T03:25:24.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,7.5722733245729295,2.696078431372549,1610612759,85,107,2021-11-13T03:25:29Z,5750000,237.0,19.0,1,left,D. Vassell 3PT  (14 PTS) (D. Murray 4 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Made,14.0,23.72,,,,,D. Murray,1627749.0,4.0,,,,,
581,PT08M03.00S,2021-11-13T03:25:38.9Z,4,REGULAR,3pt,Jump Shot,[],204001,68.28186596583443,73.0392156862745,1610612742,85,107,2021-11-13T03:25:43Z,5770000,115.0,246.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,27.14,,,,,,,,,,,,
582,PT08M00.00S,2021-11-13T03:25:41.9Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,85,107,2021-11-13T03:25:43Z,5780000,,,0,,K. Johnson REBOUND (Off:0 Def:9),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,581.0,9.0,9.0,0.0,,,,,,,,
583,PT07M55.00S,2021-11-13T03:25:47.5Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629640,15.325229960578188,47.30392156862745,1610612759,87,107,2021-11-13T03:29:18Z,5790000,13.0,92.0,1,left,K. Johnson 9' pullup Jump Shot (15 PTS),[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,,,,,,Made,15.0,9.26,,,,,,,,,,,,
584,PT07M55.00S,2021-11-13T03:25:56.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,87,107,2021-11-13T03:25:56Z,5800000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M55.00S,2021-11-13T03:28:02.9Z,4,REGULAR,substitution,out,[],1629640,,,1610612742,87,107,2021-11-13T03:28:32Z,5810000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M55.00S,2021-11-13T03:28:02.9Z,4,REGULAR,substitution,out,[],1627749,,,1610612742,87,107,2021-11-13T03:28:32Z,5820000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M55.00S,2021-11-13T03:28:02.9Z,4,REGULAR,substitution,out,[],1628425,,,1610612742,87,107,2021-11-13T03:28:32Z,5830000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M55.00S,2021-11-13T03:28:02.9Z,4,REGULAR,substitution,in,[],1627854,,,1610612742,87,107,2021-11-13T03:28:32Z,5840000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M55.00S,2021-11-13T03:28:02.9Z,4,REGULAR,substitution,in,[],1630200,,,1610612742,87,107,2021-11-13T03:28:32Z,5850000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M55.00S,2021-11-13T03:28:02.9Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,87,107,2021-11-13T03:28:32Z,5860000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M38.00S,2021-11-13T03:28:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,91.40932982917214,52.450980392156865,1610612742,87,107,2021-11-13T03:29:05Z,5870000,12.0,28.0,1,right,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,,,Missed,,3.09,,,,,,,,,,,,
592,PT07M32.00S,2021-11-13T03:29:04.3Z,4,REGULAR,rebound,offensive,[],204001,,,1610612742,87,107,2021-11-13T03:29:04Z,5880000,,,0,,K. Porzingis REBOUND (Off:2 Def:5),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,591.0,7.0,5.0,2.0,,,,,,,,
593,PT07M32.00S,2021-11-13T03:29:04.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",204001,94.40999984741211,50.0,1610612742,87,109,2021-11-13T03:30:15Z,5890000,0.0,0.0,1,right,K. Porzingis putback DUNK (31 PTS),[204001],1610612742.0,DAL,putback,,,Porzingis,K. Porzingis,,,,,,,,,,Made,31.0,0.0,,,,,,,,,,,,
594,PT07M20.00S,2021-11-13T03:29:16.8Z,4,REGULAR,3pt,Jump Shot,[],1630200,30.305519053876477,23.52941176470588,1610612759,87,109,2021-11-13T03:29:23Z,5900000,132.0,232.0,1,left,MISS T. Jones 26' step back 3PT,[1630200],1610612759.0,SAS,step back,,,Jones,T. Jones,,,,,,,,,,Missed,,26.75,,,,,,,,,,,,
595,PT07M16.00S,2021-11-13T03:29:20.8Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,87,109,2021-11-13T03:29:23Z,5910000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:4),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,594.0,4.0,4.0,0.0,,,,,,,,
596,PT07M13.00S,2021-11-13T03:29:26.2Z,4,REGULAR,foul,personal,[],1630170,,,1610612742,87,109,2021-11-13T03:29:39Z,5920000,,,0,,D. Vassell personal FOUL (2 PF),"[1630170, 204001]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,1628172.0,2.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
598,PT07M04.00S,2021-11-13T03:29:56.6Z,4,REGULAR,3pt,Jump Shot,[],1627827,68.67608409986859,25.0,1610612742,87,109,2021-11-13T03:30:00Z,5940000,-125.0,242.0,1,right,MISS D. Finney-Smith 27' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Missed,,27.23,,,,,,,,,,,,
599,PT07M01.00S,2021-11-13T03:29:59.6Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,87,109,2021-11-13T03:30:00Z,5950000,,,0,,L. Walker IV REBOUND (Off:0 Def:4),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,598.0,4.0,4.0,0.0,,,,,,,,
600,PT06M44.00S,2021-11-13T03:30:16.4Z,4,REGULAR,2pt,Jump Shot,[],1629022,25.18068331143233,53.67647058823529,1610612759,89,109,2021-11-13T03:30:20Z,5960000,-18.0,184.0,1,left,L. Walker IV 18' pullup Jump Shot (7 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Made,7.0,18.51,,,,,,,,,,,,
601,PT06M28.00S,2021-11-13T03:30:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.11760840998686,51.225490196078425,1610612742,89,111,2021-11-13T03:30:38Z,5970000,6.0,12.0,1,right,L. Doncic driving Layup (23 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,,,Made,23.0,1.36,,,,,,,,,,,,
602,PT06M17.00S,2021-11-13T03:30:42.8Z,4,REGULAR,3pt,Jump Shot,[],1629022,31.61957950065703,65.44117647058823,1610612759,89,111,2021-11-13T03:30:49Z,5980000,-77.0,245.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,25.66,,,,,,,,,,,,
603,PT06M15.00S,2021-11-13T03:30:45.3Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,89,111,2021-11-13T03:30:45Z,5990000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:5),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,602.0,5.0,5.0,0.0,,,,,,,,
604,PT05M56.00S,2021-11-13T03:31:03.7Z,4,REGULAR,3pt,Jump Shot,[],1629029,69.59592641261499,17.892156862745097,1610612742,89,114,2021-11-13T03:31:09Z,6000000,-161.0,233.0,1,right,L. Doncic 28' 3PT  (26 PTS) (F. Ntilikina 3 AST),"[1629029, 1628373]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,26.0,28.32,,,,,F. Ntilikina,1628373.0,3.0,,,,,
606,PT05M40.00S,2021-11-13T03:31:20.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201152,10.33180026281209,50.49019607843137,1610612759,89,114,2021-11-13T03:31:27Z,6020000,-2.0,45.0,1,left,MISS T. Young Hook - blocked,"[201152, 204001]",1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,Missed,,4.47,,,,,,,,,Porzingis,204001.0,,
607,PT05M40.00S,2021-11-13T03:31:20.1Z,4,REGULAR,block,,[],204001,,,1610612759,89,114,2021-11-13T03:31:23Z,6030000,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M36.00S,2021-11-13T03:31:24.1Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,89,114,2021-11-13T03:31:27Z,6040000,,,0,,L. Doncic REBOUND (Off:0 Def:11),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,606.0,11.0,11.0,0.0,,,,,,,,
609,PT05M34.00S,2021-11-13T03:31:26.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628373,93.51182654402102,55.14705882352941,1610612742,89,114,2021-11-13T03:31:34Z,6050000,26.0,8.0,1,right,MISS F. Ntilikina driving Layup,[1628373],1610612742.0,DAL,driving,,,Ntilikina,F. Ntilikina,,,,,,,,,,Missed,,2.71,,,,,,,,,,,,
610,PT05M31.00S,2021-11-13T03:31:29.0Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,89,114,2021-11-13T03:31:34Z,6060000,,,0,,L. Walker IV REBOUND (Off:0 Def:5),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,609.0,5.0,5.0,0.0,,,,,,,,
611,PT05M31.00S,2021-11-13T03:31:32.8Z,4,REGULAR,foul,personal,[],1629029,,,1610612759,89,114,2021-11-13T03:31:44Z,6070000,,,0,,L. Doncic take personal FOUL (2 PF),"[1629029, 1629022]",1610612742.0,DAL,take,,,Doncic,L. Doncic,,,,,1628172.0,2.0,0.0,Walker IV,1629022.0,,,,,,,,,,,,,,,
613,PT05M31.00S,2021-11-13T03:31:41.9Z,4,REGULAR,substitution,out,[],201152,,,1610612759,89,114,2021-11-13T03:31:46Z,6090000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M31.00S,2021-11-13T03:31:41.9Z,4,REGULAR,substitution,in,[],1629234,,,1610612759,89,114,2021-11-13T03:31:46Z,6100000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M22.00S,2021-11-13T03:32:00.7Z,4,REGULAR,3pt,Jump Shot,[],1629022,29.517082785808146,20.833333333333336,1610612759,92,114,2021-11-13T03:32:04Z,6110000,146.0,225.0,1,left,L. Walker IV 26' 3PT  (10 PTS) (T. Jones 2 AST),"[1629022, 1630200]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,10.0,26.81,,,,,T. Jones,1630200.0,2.0,,,,,
617,PT04M58.00S,2021-11-13T03:32:24.3Z,4,REGULAR,3pt,Jump Shot,[],1629029,92.9862023653088,2.450980392156863,1610612742,92,117,2021-11-13T03:32:30Z,6130000,-238.0,13.0,1,right,L. Doncic 3PT step back (29 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,Made,29.0,23.81,,,,,,,,,,,,
618,PT04M37.00S,2021-11-13T03:32:45.9Z,4,REGULAR,3pt,Jump Shot,[],1630170,30.56833114323259,23.774509803921568,1610612759,95,117,2021-11-13T03:37:49Z,6140000,131.0,235.0,1,left,D. Vassell 26' 3PT  (17 PTS) (L. Walker IV 2 AST),"[1630170, 1629022]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Made,17.0,26.89,,,,,L. Walker IV,1629022.0,2.0,,,,,
620,PT04M20.00S,2021-11-13T03:33:02.5Z,4,REGULAR,turnover,bad pass,[],1628373,,,1610612742,95,117,2021-11-13T03:33:09Z,6160000,,,0,,F. Ntilikina bad pass TURNOVER (1 TO),"[1628373, 1629022]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,1.0,,,Walker IV,1629022.0
621,PT04M20.00S,2021-11-13T03:33:02.5Z,4,REGULAR,steal,,[],1629022,,,1610612759,95,117,2021-11-13T03:33:07Z,6170000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M18.00S,2021-11-13T03:33:08.3Z,4,REGULAR,foul,personal,['2freethrow'],1628373,,,1610612759,95,117,2021-11-13T03:33:20Z,6180000,,,0,,F. Ntilikina shooting personal FOUL (3 PF) (Vassell 2 FT),"[1628373, 1630170]",1610612742.0,DAL,shooting,,,Ntilikina,F. Ntilikina,,,,,1179.0,3.0,0.0,Vassell,1630170.0,,,,,,,,,,,,,,,
624,PT04M18.00S,2021-11-13T03:33:39.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630170,,,1610612759,96,117,2021-11-13T03:33:39Z,6200000,,,0,,D. Vassell Free Throw 1 of 2 (18 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
625,PT04M18.00S,2021-11-13T03:33:57.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630170,,,1610612759,97,117,2021-11-13T03:33:57Z,6210000,,,0,,D. Vassell Free Throw 2 of 2 (19 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
626,PT04M07.00S,2021-11-13T03:34:09.5Z,4,REGULAR,turnover,bad pass,[],1628373,,,1610612742,97,117,2021-11-13T03:34:19Z,6220000,,,0,,F. Ntilikina bad pass TURNOVER (2 TO),"[1628373, 1627854]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,2.0,,,Forbes,1627854.0
627,PT04M07.00S,2021-11-13T03:34:09.5Z,4,REGULAR,steal,,[],1627854,,,1610612759,97,117,2021-11-13T03:34:13Z,6230000,,,0,,B. Forbes STEAL (1 STL),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
