actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
621,PT03M03.00S,2022-01-15T03:40:58.0Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612739,103,104,2022-01-15T03:40:58Z,6160000,,,0,,L. Stevens REBOUND (Off:2 Def:4),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,620.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
622,PT02M52.00S,2022-01-15T03:41:09.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,86.28449408672799,47.30392156862745,1610612739,103,104,2022-01-15T03:41:15Z,6170000,-13.0,76.0,1,right,MISS E. Mobley 7' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,7.76,Missed,,,,,,,,,,,,,,,,,,,
623,PT02M50.00S,2022-01-15T03:41:11.6Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,103,104,2022-01-15T03:41:15Z,6180000,,,0,,J. Poeltl REBOUND (Off:1 Def:11),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,622.0,12.0,11.0,1.0,,,,,,,,,,,,,,,
624,PT02M36.00S,2022-01-15T03:41:24.7Z,4,REGULAR,3pt,Jump Shot,[],203926,30.831143232588698,22.54901960784314,1610612759,103,104,2022-01-15T03:41:30Z,6190000,137.0,237.0,1,left,MISS D. McDermott 27' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,,
625,PT02M34.00S,2022-01-15T03:41:26.7Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,103,104,2022-01-15T03:41:30Z,6200000,,,0,,J. Allen REBOUND (Off:3 Def:11),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,624.0,14.0,11.0,3.0,,,,,,,,,,,,,,,
626,PT02M18.00S,2022-01-15T03:41:43.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,93.11760840998686,48.529411764705884,1610612739,103,106,2022-01-15T03:41:51Z,6210000,-7.0,12.0,1,right,L. Markkanen driving DUNK (8 PTS),[1628374],1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,1.43,Made,,,,,,,,,,8.0,,,,,,,,,
627,PT02M04.00S,2022-01-15T03:41:56.9Z,4,REGULAR,3pt,Jump Shot,[],1629640,22.421156373193167,10.294117647058822,1610612759,103,106,2022-01-15T03:56:24Z,6220000,199.0,158.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
628,PT02M02.00S,2022-01-15T03:41:58.9Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,103,106,2022-01-15T03:42:02Z,6230000,,,0,,J. Allen REBOUND (Off:3 Def:12),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,627.0,15.0,12.0,3.0,,,,,,,,,,,,,,,
629,PT01M53.00S,2022-01-15T03:42:10.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.06636005256242,47.549019607843135,1610612739,103,108,2022-01-15T03:42:16Z,6240000,-12.0,22.0,1,right,J. Allen alley-oop DUNK (17 PTS) (D. Garland 8 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,2.53,Made,,,,,,,,,,17.0,,D. Garland,1629636.0,8.0,,,,,
631,PT01M50.00S,2022-01-15T03:42:26.1Z,4,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612759,103,108,2022-01-15T03:42:32Z,6260000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Murray 2 FT),"[1630596, 1627749]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,202026.0,2.0,0.0,Murray,1627749.0,,,,,,,,,,
633,PT01M50.00S,2022-01-15T03:42:50.0Z,4,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,103,108,2022-01-15T03:42:50Z,6280000,,,0,,MISS D. Murray Free Throw 1 of 2,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Missed,,,,,,,,,,,,,,,,,,,
634,PT01M50.00S,2022-01-15T03:42:50.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,103,108,2022-01-15T03:42:50Z,6290000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,633.0,,,,,,,,,,,,,,,,,,
635,PT01M50.00S,2022-01-15T03:42:51.4Z,4,REGULAR,substitution,out,[],203926,,,1610612759,103,108,2022-01-15T03:42:55Z,6300000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M50.00S,2022-01-15T03:42:51.4Z,4,REGULAR,substitution,in,[],1629022,,,1610612759,103,108,2022-01-15T03:42:55Z,6310000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M50.00S,2022-01-15T03:43:05.2Z,4,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,103,108,2022-01-15T03:43:05Z,6320000,,,0,,MISS D. Murray Free Throw 2 of 2,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Missed,,,,,,,,,,,,,,,,,,,
638,PT01M47.00S,2022-01-15T03:43:06.9Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,103,108,2022-01-15T03:43:06Z,6330000,,,0,,E. Mobley REBOUND (Off:3 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,637.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
639,PT01M34.00S,2022-01-15T03:43:18.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,93.51182654402102,47.549019607843135,1610612739,103,108,2022-01-15T03:44:12Z,6340000,-12.0,8.0,1,right,MISS L. Stevens reverse Layup,[1630205],1610612739.0,CLE,reverse,,,Stevens,L. Stevens,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,,
640,PT01M33.00S,2022-01-15T03:43:19.7Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,103,108,2022-01-15T03:43:24Z,6350000,,,0,,D. Murray REBOUND (Off:2 Def:11),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,639.0,13.0,11.0,2.0,,,,,,,,,,,,,,,
641,PT01M33.00S,2022-01-15T03:43:23.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,103,108,2022-01-15T03:43:23Z,6360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M19.00S,2022-01-15T03:45:39.4Z,4,REGULAR,3pt,Jump Shot,[],1627749,30.962549277266753,34.068627450980394,1610612759,103,108,2022-01-15T03:45:44Z,6370000,80.0,239.0,1,left,MISS D. Murray 25' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
643,PT01M16.00S,2022-01-15T03:45:42.4Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,103,108,2022-01-15T03:45:44Z,6380000,,,0,,D. Garland REBOUND (Off:0 Def:4),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,642.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
644,PT01M05.00S,2022-01-15T03:45:53.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.9862023653088,48.529411764705884,1610612739,103,108,2022-01-15T03:46:06Z,6390000,-7.0,13.0,1,right,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,1.53,Missed,,,,,,,,,,,,,,,,,,,
645,PT01M03.00S,2022-01-15T03:45:55.1Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,103,108,2022-01-15T03:46:06Z,6400000,,,0,,D. Murray REBOUND (Off:2 Def:12),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,644.0,14.0,12.0,2.0,,,,,,,,,,,,,,,
646,PT00M59.80S,2022-01-15T03:46:03.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612759,103,108,2022-01-15T03:46:11Z,6410000,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Walker IV 2 FT),"[1628374, 1629022]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,202026.0,2.0,0.0,Walker IV,1629022.0,,,,,,,,,,
648,PT00M59.80S,2022-01-15T03:46:25.4Z,4,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,103,108,2022-01-15T03:46:25Z,6430000,,,0,,MISS L. Walker IV Free Throw 1 of 2,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Missed,,,,,,,,,,,,,,,,,,,
649,PT00M59.80S,2022-01-15T03:46:25.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,103,108,2022-01-15T03:46:25Z,6440000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,,
650,PT00M59.80S,2022-01-15T03:46:37.2Z,4,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,104,108,2022-01-15T03:46:37Z,6450000,,,0,,L. Walker IV Free Throw 2 of 2 (11 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
651,PT00M48.10S,2022-01-15T03:46:53.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.77463863337714,49.26470588235294,1610612739,104,110,2022-01-15T03:47:00Z,6460000,-4.0,6.0,1,right,D. Garland driving Layup (28 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,0.7,Made,,,,,,,,,,28.0,,,,,,,,,
652,PT00M36.70S,2022-01-15T03:47:12.6Z,4,REGULAR,3pt,Jump Shot,[],1630170,32.14520367936925,33.33333333333333,1610612759,104,110,2022-01-15T03:47:17Z,6470000,83.0,250.0,1,left,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
653,PT00M34.40S,2022-01-15T03:47:15.0Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,104,110,2022-01-15T03:47:15Z,6480000,,,0,,J. Allen REBOUND (Off:3 Def:13),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,652.0,16.0,13.0,3.0,,,,,,,,,,,,,,,
654,PT00M26.20S,2022-01-15T03:47:23.4Z,4,REGULAR,turnover,lost ball,[],1629636,,,1610612739,104,110,2022-01-15T03:47:31Z,6490000,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 1630170]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,1.0,,,,Vassell,1630170.0,,,
655,PT00M26.20S,2022-01-15T03:47:23.4Z,4,REGULAR,steal,,[],1630170,,,1610612759,104,110,2022-01-15T03:47:25Z,6500000,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M21.50S,2022-01-15T03:47:28.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,5.601182654402102,49.26470588235294,1610612759,106,110,2022-01-15T03:48:02Z,6510000,4.0,0.0,1,left,K. Johnson running Layup (18 PTS) (D. Murray 8 AST),"[1629640, 1627749]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,0.37,Made,,,,,,,,,,18.0,,D. Murray,1627749.0,8.0,,,,,
658,PT00M21.50S,2022-01-15T03:47:40.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,106,110,2022-01-15T03:47:40Z,6530000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M21.50S,2022-01-15T03:49:04.9Z,4,REGULAR,substitution,out,[],1627751,,,1610612739,106,110,2022-01-15T03:49:23Z,6540000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M21.50S,2022-01-15T03:49:04.9Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,106,110,2022-01-15T03:49:23Z,6550000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M21.50S,2022-01-15T03:49:04.9Z,4,REGULAR,substitution,in,[],1628966,,,1610612739,106,110,2022-01-15T03:49:23Z,6560000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M21.50S,2022-01-15T03:49:04.9Z,4,REGULAR,substitution,in,[],1626224,,,1610612739,106,110,2022-01-15T03:49:23Z,6570000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M11.20S,2022-01-15T03:49:46.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628966,,,1610612739,106,110,2022-01-15T03:51:31Z,6580000,,,0,,K. Bates-Diop take personal FOUL (1 PF) (Garland 2 FT),"[1628966, 1629636]",1610612759.0,SAS,take,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,1628485.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,
665,PT00M11.20S,2022-01-15T03:50:19.0Z,4,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,106,111,2022-01-15T03:50:19Z,6600000,,,0,,D. Garland Free Throw 1 of 2 (29 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,,,29.0,,,,,,,,,
666,PT00M11.20S,2022-01-15T03:50:20.6Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,106,111,2022-01-15T03:50:23Z,6610000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M11.20S,2022-01-15T03:50:20.6Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,106,111,2022-01-15T03:50:23Z,6620000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M11.20S,2022-01-15T03:50:37.4Z,4,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,106,112,2022-01-15T03:50:37Z,6630000,,,0,,D. Garland Free Throw 2 of 2 (30 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,,,30.0,,,,,,,,,
669,PT00M06.00S,2022-01-15T03:50:54.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,24.129434954007884,85.5392156862745,1610612759,109,112,2022-01-15T03:51:09Z,6640000,-178.0,174.0,1,left,D. Murray 24' 3PT pullup (30 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,24.89,Made,,,,,,,,,,30.0,,,,,,,,,
671,PT00M05.60S,2022-01-15T03:51:12.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612739,109,112,2022-01-15T03:51:31Z,6660000,,,0,,D. Vassell take personal FOUL (5 PF) (Garland 2 FT),"[1630170, 1629636]",1610612759.0,SAS,take,,,Vassell,D. Vassell,,,,,,,,,,,202026.0,5.0,0.0,Garland,1629636.0,,,,,,,,,,
673,PT00M05.60S,2022-01-15T03:51:33.2Z,4,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,109,113,2022-01-15T03:51:33Z,6680000,,,0,,D. Garland Free Throw 1 of 2 (31 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,,,31.0,,,,,,,,,
674,PT00M05.60S,2022-01-15T03:51:47.2Z,4,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,109,114,2022-01-15T03:51:47Z,6690000,,,0,,D. Garland Free Throw 2 of 2 (32 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,,,,,,,,,,32.0,,,,,,,,,
675,PT00M00.00S,2022-01-15T03:51:56.2Z,4,REGULAR,3pt,Jump Shot,[],1627749,32.276609724047304,45.09803921568628,1610612759,109,114,2022-01-15T03:52:02Z,6700000,25.0,251.0,1,left,MISS D. Murray 25' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2022-01-15T03:51:58.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,109,114,2022-01-15T03:51:58Z,6710000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,675.0,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2022-01-15T03:51:59.2Z,4,REGULAR,period,end,[],0,,,1610612759,109,114,2022-01-15T03:51:59Z,6720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M00.00S,2022-01-15T03:52:03.1Z,4,REGULAR,game,end,[],0,,,0,109,114,2022-01-15T03:52:03Z,6730000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
