actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
630,PT04M25.00S,2022-02-04T02:12:16.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,83,104,2022-02-04T02:12:38Z,6200000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,629.0,,,,,,,,,,,,
631,PT04M25.00S,2022-02-04T02:12:38.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,83,104,2022-02-04T02:12:38Z,6210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M05.00S,2022-02-04T02:13:09.9Z,4,REGULAR,2pt,Jump Shot,[],1629639,75.64060446780552,30.637254901960787,1610612748,83,106,2022-02-04T02:13:17Z,6220000,-97.0,176.0,1,right,T. Herro 20' Jump Shot (24 PTS) (C. Silva 1 AST),"[1629639, 1629735]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,20.13,Made,24.0,,,,,,,,,C. Silva,1629735.0,1.0,,
634,PT03M48.00S,2022-02-04T02:13:26.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629719,15.062417871222076,55.392156862745104,1610612759,85,106,2022-02-04T02:13:30Z,6240000,-27.0,89.0,1,left,D. Cacok 9' floating Jump Shot (5 PTS) (J. Primo 2 AST),"[1629719, 1630563]",1610612759.0,SAS,floating,,,Cacok,D. Cacok,,,,,,,,,9.31,Made,5.0,,,,,,,,,J. Primo,1630563.0,2.0,,
636,PT03M29.00S,2022-02-04T02:13:44.5Z,4,REGULAR,3pt,Jump Shot,[],1629639,68.54467805519053,62.00980392156863,1610612748,85,106,2022-02-04T02:13:48Z,6260000,60.0,243.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,25.05,Missed,,,,,,,,,,,,,,
637,PT03M27.00S,2022-02-04T02:13:46.5Z,4,REGULAR,rebound,defensive,[],1629719,,,1610612759,85,106,2022-02-04T02:13:48Z,6270000,,,0,,D. Cacok REBOUND (Off:0 Def:4),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,636.0,4.0,4.0,0.0,,,,,,,,,
640,PT03M21.00S,2022-02-04T02:14:03.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629657,,,1610612759,85,106,2022-02-04T02:14:23Z,6300000,,,0,,K. Guy shooting personal FOUL (1 PF) (Primo 2 FT),"[1629657, 1630563]",1610612748.0,MIA,shooting,,,Guy,K. Guy,,,,,,,,1627541.0,,,,,,,,1.0,0.0,Primo,1630563.0,,,,,
642,PT03M21.00S,2022-02-04T02:14:29.2Z,4,REGULAR,freethrow,1 of 2,[],1630563,,,1610612759,86,106,2022-02-04T02:14:29Z,6320000,,,0,,J. Primo Free Throw 1 of 2 (3 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
643,PT03M21.00S,2022-02-04T02:14:44.0Z,4,REGULAR,freethrow,2 of 2,[],1630563,,,1610612759,87,106,2022-02-04T02:14:44Z,6330000,,,0,,J. Primo Free Throw 2 of 2 (4 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
644,PT03M03.00S,2022-02-04T02:15:03.4Z,4,REGULAR,3pt,Jump Shot,[],1629130,72.22404730617609,81.37254901960785,1610612748,87,109,2022-02-04T02:15:08Z,6340000,157.0,209.0,1,right,D. Robinson 26' 3PT  (17 PTS) (G. Vincent 3 AST),"[1629130, 1629216]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,26.1,Made,17.0,,,,,,,,,G. Vincent,1629216.0,3.0,,
646,PT02M43.00S,2022-02-04T02:15:24.2Z,4,REGULAR,3pt,Jump Shot,[],1630200,30.305519053876477,28.431372549019606,1610612759,87,109,2022-02-04T02:15:32Z,6360000,108.0,232.0,1,left,MISS T. Jones 25' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,25.62,Missed,,,,,,,,,,,,,,
647,PT02M40.00S,2022-02-04T02:15:27.2Z,4,REGULAR,rebound,defensive,[],1629657,,,1610612748,87,109,2022-02-04T02:15:32Z,6370000,,,0,,K. Guy REBOUND (Off:0 Def:1),[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,646.0,1.0,1.0,0.0,,,,,,,,,
648,PT02M32.00S,2022-02-04T02:15:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629657,89.56964520367937,34.55882352941176,1610612748,87,109,2022-02-04T02:15:40Z,6380000,-77.0,46.0,1,right,MISS K. Guy 8' driving Layup - blocked,"[1629657, 1629719]",1610612748.0,MIA,driving,,,Guy,K. Guy,,,,,,,,,8.96,Missed,,,,,,,,,,,,,Cacok,1629719.0
649,PT02M32.00S,2022-02-04T02:15:35.3Z,4,REGULAR,block,,[],1629719,,,1610612748,87,109,2022-02-04T02:15:38Z,6390000,,,0,,D. Cacok BLOCK (2 BLK),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M29.00S,2022-02-04T02:15:38.3Z,4,REGULAR,rebound,offensive,[],1629657,,,1610612748,87,109,2022-02-04T02:15:40Z,6400000,,,0,,K. Guy REBOUND (Off:1 Def:1),[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,648.0,2.0,1.0,1.0,,,,,,,,,
651,PT02M26.00S,2022-02-04T02:15:40.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629735,94.82588699080158,82.1078431372549,1610612748,87,109,2022-02-04T02:15:45Z,6410000,161.0,-4.0,1,right,MISS C. Silva 16' Jump Shot,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,16.05,Missed,,,,,,,,,,,,,,
652,PT02M23.00S,2022-02-04T02:15:43.9Z,4,REGULAR,rebound,defensive,[],1629719,,,1610612759,87,109,2022-02-04T02:15:45Z,6420000,,,0,,D. Cacok REBOUND (Off:0 Def:5),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,651.0,5.0,5.0,0.0,,,,,,,,,
653,PT02M15.00S,2022-02-04T02:15:55.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629719,13.222733245729303,37.745098039215684,1610612759,89,109,2022-02-04T02:16:03Z,6430000,61.0,72.0,1,left,D. Cacok 9' turnaround Jump Shot (7 PTS) (J. Hernangomez 1 AST),"[1629719, 1627823]",1610612759.0,SAS,turnaround,,,Cacok,D. Cacok,,,,,,,,,9.44,Made,7.0,,,,,,,,,J. Hernangomez,1627823.0,1.0,,
655,PT02M15.00S,2022-02-04T02:15:58.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629216,,,1610612759,89,109,2022-02-04T02:16:28Z,6450000,,,0,,G. Vincent shooting personal FOUL (3 PF) (Cacok 1 FT),"[1629216, 1629719]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,202035.0,,,,,,,,3.0,0.0,Cacok,1629719.0,,,,,
658,PT02M15.00S,2022-02-04T02:16:29.7Z,4,REGULAR,freethrow,1 of 1,[],1629719,,,1610612759,90,109,2022-02-04T02:16:29Z,6470000,,,0,,D. Cacok Free Throw 1 of 1 (8 PTS),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
659,PT01M54.00S,2022-02-04T02:16:50.9Z,4,REGULAR,3pt,Jump Shot,[],1629216,68.15045992115637,67.8921568627451,1610612748,90,109,2022-02-04T02:16:55Z,6480000,89.0,247.0,1,right,MISS G. Vincent 26' turnaround fadeaway 3PT,[1629216],1610612748.0,MIA,turnaround fadeaway,,,Vincent,G. Vincent,,,,,,,,,26.26,Missed,,,,,,,,,,,,,,
660,PT01M51.00S,2022-02-04T02:16:53.9Z,4,REGULAR,rebound,defensive,[],1629719,,,1610612759,90,109,2022-02-04T02:16:55Z,6490000,,,0,,D. Cacok REBOUND (Off:0 Def:6),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,659.0,6.0,6.0,0.0,,,,,,,,,
661,PT01M45.00S,2022-02-04T02:17:00.5Z,4,REGULAR,3pt,Jump Shot,[],1630580,25.969119579500656,16.176470588235293,1610612759,93,109,2022-02-04T02:17:04Z,6500000,169.0,192.0,1,left,J. Wieskamp 25' 3PT  (5 PTS) (J. Hernangomez 2 AST),"[1630580, 1627823]",1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,25.55,Made,5.0,,,,,,,,,J. Hernangomez,1627823.0,2.0,,
663,PT01M33.00S,2022-02-04T02:17:18.9Z,4,REGULAR,3pt,Jump Shot,[],1629216,69.99014454664915,73.52941176470588,1610612748,93,109,2022-02-04T02:17:25Z,6520000,118.0,230.0,1,right,MISS G. Vincent 25' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,,,,,25.8,Missed,,,,,,,,,,,,,,
664,PT01M29.00S,2022-02-04T02:17:22.9Z,4,REGULAR,rebound,defensive,[],1627823,,,1610612759,93,109,2022-02-04T02:17:25Z,6530000,,,0,,J. Hernangomez REBOUND (Off:1 Def:5),[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,663.0,6.0,5.0,1.0,,,,,,,,,
665,PT01M09.00S,2022-02-04T02:17:43.8Z,4,REGULAR,turnover,bad pass,[],1630580,,,1610612759,93,109,2022-02-04T02:17:49Z,6540000,,,0,,J. Wieskamp bad pass TURNOVER (1 TO),"[1630580, 1629216]",1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,1.0,Vincent,1629216.0,,,,,,,,,,,,,,,,,
666,PT01M09.00S,2022-02-04T02:17:43.8Z,4,REGULAR,steal,,[],1629216,,,1610612748,93,109,2022-02-04T02:17:47Z,6550000,,,0,,G. Vincent STEAL (3 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M53.00S,2022-02-04T02:18:00.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629657,88.64980289093299,2.450980392156863,1610612748,93,112,2022-02-04T02:18:04Z,6560000,-238.0,54.0,1,right,K. Guy 24' 3PT  (3 PTS) (T. Herro 5 AST),"[1629657, 1629639]",1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,24.38,Made,3.0,,,,,,,,,T. Herro,1629639.0,5.0,,
669,PT00M42.50S,2022-02-04T02:18:14.1Z,4,REGULAR,3pt,Jump Shot,[],1630563,30.962549277266753,64.2156862745098,1610612759,93,112,2022-02-04T02:18:21Z,6580000,-71.0,239.0,1,left,MISS J. Primo 24' 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,24.89,Missed,,,,,,,,,,,,,,
670,PT00M39.20S,2022-02-04T02:18:17.4Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,93,112,2022-02-04T02:18:21Z,6590000,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,669.0,5.0,5.0,0.0,,,,,,,,,
671,PT00M18.50S,2022-02-04T02:18:39.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,93,112,2022-02-04T02:18:46Z,6600000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,
672,PT00M06.10S,2022-02-04T02:19:05.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629735,,,1610612759,93,112,2022-02-04T02:19:14Z,6610000,,,0,,C. Silva shooting personal FOUL (3 PF) (Hernangomez 2 FT),"[1629735, 1627823]",1610612748.0,MIA,shooting,,,Silva,C. Silva,,,,,,,,1627541.0,,,,,,,,3.0,0.0,Hernangomez,1627823.0,,,,,
674,PT00M06.10S,2022-02-04T02:19:30.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627823,,,1610612759,94,112,2022-02-04T02:19:30Z,6630000,,,0,,J. Hernangomez Free Throw 1 of 2 (4 PTS),[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
675,PT00M06.10S,2022-02-04T02:19:40.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627823,,,1610612759,95,112,2022-02-04T02:19:40Z,6640000,,,0,,J. Hernangomez Free Throw 2 of 2 (5 PTS),[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
676,PT00M00.00S,2022-02-04T02:19:51.3Z,4,REGULAR,period,end,[],0,,,1610612748,95,112,2022-02-04T02:19:51Z,6650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2022-02-04T02:20:01.6Z,4,REGULAR,game,end,[],0,,,0,95,112,2022-02-04T02:20:01Z,6660000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
