actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
635,PT04M05.00S,2021-11-11T03:41:50.3Z,4,REGULAR,freethrow,1 of 2,[],1630186,,,1610612758,123,102,2021-11-11T03:42:22Z,6180000,,,0,,MISS J. Ramsey Free Throw 1 of 2,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,Missed,,,,,,,,,,,,,,,,,
636,PT04M05.00S,2021-11-11T03:41:50.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,123,102,2021-11-11T03:42:22Z,6190000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,635.0,,,,,,,,,,,,
637,PT04M05.00S,2021-11-11T03:41:51.9Z,4,REGULAR,substitution,out,[],1628368,,,1610612758,123,102,2021-11-11T03:41:56Z,6200000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M05.00S,2021-11-11T03:41:51.9Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,123,102,2021-11-11T03:41:56Z,6210000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M05.00S,2021-11-11T03:41:50.3Z,4,REGULAR,freethrow,2 of 2,[],1630186,,,1610612758,123,102,2021-11-11T03:42:22Z,6220000,,,0,,MISS J. Ramsey Free Throw 2 of 2,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,Missed,,,,,,,,,,,,,,,,,
640,PT04M05.00S,2021-11-11T03:41:50.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,123,102,2021-11-11T03:42:29Z,6230000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,639.0,,,,,,,,,,,,
641,PT03M47.00S,2021-11-11T03:42:37.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201152,6.258212877792378,60.78431372549019,1610612759,125,102,2021-11-11T03:42:43Z,6240000,-54.0,6.0,1,left,T. Young cutting Layup (15 PTS) (D. Vassell 1 AST),"[201152, 1630170]",1610612759.0,SAS,cutting,,,Young,T. Young,,,,,,,5.43,Made,15.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,
643,PT03M33.00S,2021-11-11T03:42:51.7Z,4,REGULAR,3pt,Jump Shot,[],1630558,67.09921156373193,49.50980392156863,1610612758,125,102,2021-11-11T03:42:56Z,6260000,-2.0,257.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,25.68,Missed,,,,,,,,,,,,,,,,,
644,PT03M30.00S,2021-11-11T03:42:54.7Z,4,REGULAR,rebound,defensive,[],201152,,,1610612759,125,102,2021-11-11T03:42:56Z,6270000,,,0,,T. Young REBOUND (Off:3 Def:2),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,643.0,5.0,2.0,3.0,,,,,,,,,
645,PT03M19.00S,2021-11-11T03:43:05.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201152,6.1268068331143235,50.0,1610612759,127,102,2021-11-11T03:43:09Z,6280000,0.0,5.0,1,left,T. Young cutting Layup (17 PTS) (D. Murray 7 AST),"[201152, 1627749]",1610612759.0,SAS,cutting,,,Young,T. Young,,,,,,,0.51,Made,17.0,D. Murray,1627749.0,7.0,,,,,,,,,,,,,
647,PT03M14.00S,2021-11-11T03:43:13.4Z,4,REGULAR,foul,personal,[],1627749,,,1610612758,127,102,2021-11-11T04:00:16Z,6300000,,,0,,D. Murray take personal FOUL (3 PF),"[1627749, 1627741]",1610612759.0,SAS,take,,,Murray,D. Murray,,,,,1199.0,,,,,,,,,,,,3.0,0.0,Hield,1627741.0,,,,,
649,PT03M14.00S,2021-11-11T03:43:34.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,127,102,2021-11-11T03:43:34Z,6320000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M14.00S,2021-11-11T03:44:12.4Z,4,REGULAR,substitution,out,[],1628401,,,1610612758,127,102,2021-11-11T03:45:06Z,6330000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M14.00S,2021-11-11T03:44:12.4Z,4,REGULAR,substitution,out,[],1627749,,,1610612758,127,102,2021-11-11T03:45:06Z,6340000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M14.00S,2021-11-11T03:44:12.4Z,4,REGULAR,substitution,out,[],203926,,,1610612758,127,102,2021-11-11T03:45:06Z,6350000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M14.00S,2021-11-11T03:44:12.4Z,4,REGULAR,substitution,out,[],201152,,,1610612758,127,102,2021-11-11T03:45:06Z,6360000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M14.00S,2021-11-11T03:44:12.4Z,4,REGULAR,substitution,in,[],1630563,,,1610612758,127,102,2021-11-11T03:45:06Z,6370000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M14.00S,2021-11-11T03:44:12.4Z,4,REGULAR,substitution,in,[],1629234,,,1610612758,127,102,2021-11-11T03:45:06Z,6380000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT03M14.00S,2021-11-11T03:44:12.4Z,4,REGULAR,substitution,in,[],1630200,,,1610612758,127,102,2021-11-11T03:45:06Z,6390000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M14.00S,2021-11-11T03:44:12.4Z,4,REGULAR,substitution,in,[],1630580,,,1610612758,127,102,2021-11-11T03:45:06Z,6400000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT02M59.00S,2021-11-11T03:45:19.6Z,4,REGULAR,3pt,Jump Shot,[],1627741,64.86530880420499,37.254901960784316,1610612758,127,105,2021-11-11T03:45:25Z,6410000,-64.0,278.0,1,right,B. Hield 28' 3PT  (9 PTS) (D. Mitchell 5 AST),"[1627741, 1630558]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,28.5,Made,9.0,D. Mitchell,1630558.0,5.0,,,,,,,,,,,,,
660,PT02M41.00S,2021-11-11T03:45:40.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612759,127,105,2021-11-11T03:45:49Z,6430000,,,0,,B. Hield personal FOUL (4 PF) (Eubanks 2 FT),"[1627741, 1629234]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,1201.0,,,,,,,,,,,,4.0,0.0,Eubanks,1629234.0,,,,,
662,PT02M41.00S,2021-11-11T03:46:02.9Z,4,REGULAR,freethrow,1 of 2,[],1629234,,,1610612759,128,105,2021-11-11T03:46:02Z,6450000,,,0,,D. Eubanks Free Throw 1 of 2 (13 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
663,PT02M41.00S,2021-11-11T03:46:19.5Z,4,REGULAR,freethrow,2 of 2,[],1629234,,,1610612759,129,105,2021-11-11T03:46:19Z,6460000,,,0,,D. Eubanks Free Throw 2 of 2 (14 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
664,PT02M20.00S,2021-11-11T03:46:41.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.51182654402102,50.245098039215684,1610612758,129,107,2021-11-11T03:46:47Z,6470000,1.0,8.0,1,right,D. Mitchell driving Layup (10 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,,,0.86,Made,10.0,,,,,,,,,,,,,,,,
665,PT02M09.00S,2021-11-11T03:46:52.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,10.85742444152431,48.77450980392157,1610612759,131,107,2021-11-11T03:46:57Z,6480000,6.0,50.0,1,left,D. Eubanks Hook (16 PTS) (J. Primo 1 AST),"[1629234, 1630563]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,5.0,Made,16.0,J. Primo,1630563.0,1.0,,,,,,,,,,,,,
667,PT01M59.00S,2021-11-11T03:47:03.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,66.3107752956636,55.392156862745104,1610612758,131,110,2021-11-11T03:47:24Z,6500000,27.0,264.0,1,right,B. Hield 26' 3PT  (12 PTS) (D. Mitchell 6 AST),"[1627741, 1630558]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,26.56,Made,12.0,D. Mitchell,1630558.0,6.0,,,,,,,,,,,,,
669,PT01M43.00S,2021-11-11T03:47:23.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,6.652431011826544,49.26470588235294,1610612759,131,110,2021-11-11T03:47:30Z,6520000,4.0,10.0,1,left,MISS D. Eubanks Hook,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,1.07,Missed,,,,,,,,,,,,,,,,,
670,PT01M40.00S,2021-11-11T03:47:26.5Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612759,131,110,2021-11-11T03:47:30Z,6530000,,,0,,D. Eubanks REBOUND (Off:3 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,669.0,5.0,2.0,3.0,,,,,,,,,
671,PT01M40.00S,2021-11-11T03:47:27.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,5.590000152587891,50.0,1610612759,133,110,2021-11-11T03:47:27Z,6540000,0.0,0.0,1,left,D. Eubanks tip Layup (18 PTS),[1629234],1610612759.0,SAS,tip,,,Eubanks,D. Eubanks,,,,,,,0.0,Made,18.0,,,,,,,,,,,,,,,,
672,PT01M28.00S,2021-11-11T03:47:41.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,88.51839684625493,41.66666666666667,1610612758,133,112,2021-11-11T04:02:41Z,6550000,-42.0,55.0,1,right,C. Metu 6' driving floating Jump Shot (13 PTS),[1629002],1610612758.0,SAC,driving floating,,,Metu,C. Metu,,,,,,,6.93,Made,13.0,,,,,,,,,,,,,,,,
673,PT01M08.00S,2021-11-11T03:48:04.6Z,4,REGULAR,3pt,Jump Shot,[],1630580,30.962549277266753,60.049019607843135,1610612759,136,112,2021-11-11T03:48:09Z,6560000,-50.0,239.0,1,left,J. Wieskamp 24' 3PT  (3 PTS) (T. Jones 1 AST),"[1630580, 1630200]",1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,24.37,Made,3.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,
675,PT00M56.80S,2021-11-11T03:48:18.9Z,4,REGULAR,3pt,Jump Shot,[],1630558,67.49342969776609,43.872549019607845,1610612758,136,115,2021-11-11T03:48:24Z,6580000,-31.0,253.0,1,right,D. Mitchell 25' 3PT  (13 PTS) (C. Metu 1 AST),"[1630558, 1629002]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,25.49,Made,13.0,C. Metu,1629002.0,1.0,,,,,,,,,,,,,
677,PT00M38.40S,2021-11-11T03:48:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,11.383048620236531,51.225490196078425,1610612759,136,115,2021-11-11T03:48:55Z,6600000,-6.0,55.0,1,left,MISS T. Jones driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,,,5.48,Missed,,,,,,,,,,,,,,,,,
678,PT00M36.90S,2021-11-11T03:48:45.2Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612759,136,115,2021-11-11T03:48:45Z,6610000,,,0,,D. Eubanks REBOUND (Off:4 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,677.0,6.0,2.0,4.0,,,,,,,,,
679,PT00M36.90S,2021-11-11T03:48:46.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627745,,,1610612759,136,115,2021-11-11T03:48:54Z,6620000,,,0,,D. Jones shooting personal FOUL (2 PF) (Eubanks 2 FT),"[1627745, 1629234]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,202901.0,,,,,,,,,,,,2.0,0.0,Eubanks,1629234.0,,,,,
681,PT00M36.90S,2021-11-11T03:49:08.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629234,,,1610612759,136,115,2021-11-11T03:49:28Z,6640000,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,Missed,,,,,,,,,,,,,,,,,
682,PT00M36.90S,2021-11-11T03:49:08.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,136,115,2021-11-11T03:49:28Z,6650000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,681.0,,,,,,,,,,,,
683,PT00M36.90S,2021-11-11T03:49:08.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629234,,,1610612759,136,115,2021-11-11T03:49:28Z,6660000,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,Missed,,,,,,,,,,,,,,,,,
684,PT00M34.40S,2021-11-11T03:49:11.0Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,136,115,2021-11-11T03:49:28Z,6670000,,,0,,C. Metu REBOUND (Off:0 Def:6),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,683.0,6.0,6.0,0.0,,,,,,,,,
685,PT00M23.20S,2021-11-11T03:49:35.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630186,93.24901445466492,50.245098039215684,1610612758,136,115,2021-11-11T04:04:49Z,6680000,1.0,11.0,1,right,MISS J. Ramsey driving reverse Layup,[1630186],1610612758.0,SAC,driving reverse,,,Ramsey,J. Ramsey,,,,,,,1.11,Missed,,,,,,,,,,,,,,,,,
686,PT00M21.90S,2021-11-11T03:49:37.0Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612758,136,115,2021-11-11T04:04:49Z,6690000,,,0,,D. Jones REBOUND (Off:1 Def:0),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,685.0,1.0,0.0,1.0,,,,,,,,,
687,PT00M21.90S,2021-11-11T03:49:43.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627745,94.40999984741211,50.0,1610612758,136,117,2021-11-11T03:49:43Z,6700000,0.0,0.0,1,right,D. Jones tip DUNK (2 PTS),[1627745],1610612758.0,SAC,tip,,,Jones,D. Jones,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,
688,PT00M00.00S,2021-11-11T03:50:07.3Z,4,REGULAR,period,end,[],0,,,1610612759,136,117,2021-11-11T03:50:07Z,6710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M00.00S,2021-11-11T03:50:11.7Z,4,REGULAR,game,end,[],0,,,0,136,117,2021-11-11T03:50:11Z,6720000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
