actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
631,PT02M58.00S,2021-11-27T03:44:29.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,87.59855453350855,54.65686274509803,1610612759,83,88,2021-11-27T03:44:35Z,6130000,23.0,64.0,1,right,D. Murray 6' floating Jump Shot (23 PTS) (T. Jones 2 AST),"[1627749, 1630200]",1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,6.82,Made,,,,,23.0,,,,,,T. Jones,1630200.0,2.0,,,,,,
633,PT02M35.00S,2021-11-27T03:44:53.3Z,4,REGULAR,2pt,Jump Shot,[],201143,26.888961892247043,53.67647058823529,1610612738,83,88,2021-11-27T03:44:59Z,6150000,-18.0,200.0,1,left,MISS A. Horford 20' Jump Shot,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,20.11,Missed,,,,,,,,,,,,,,,,,,,
634,PT02M32.00S,2021-11-27T03:44:56.3Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612759,83,88,2021-11-27T03:44:59Z,6160000,,,0,,D. White REBOUND (Off:1 Def:6),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,633.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
635,PT02M30.00S,2021-11-27T03:45:01.0Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612759,83,88,2021-11-27T03:45:31Z,6170000,,,0,,J. Brown shooting personal FOUL (2 PF) (White 2 FT),"[1627759, 1628401]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,,1627963.0,2.0,0.0,White,1628401.0,,,,,,,,,
637,PT02M30.00S,2021-11-27T03:45:32.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628401,,,1610612759,84,88,2021-11-27T03:45:32Z,6190000,,,0,,D. White Free Throw 1 of 2 (12 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
638,PT02M30.00S,2021-11-27T03:45:47.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628401,,,1610612759,85,88,2021-11-27T03:45:47Z,6200000,,,0,,D. White Free Throw 2 of 2 (13 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
639,PT02M13.00S,2021-11-27T03:46:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.601182654402102,44.11764705882353,1610612738,85,88,2021-11-27T03:46:16Z,6210000,29.0,0.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.94,Missed,,,,,,,,,,,,,,,,,,,
640,PT02M11.00S,2021-11-27T03:46:09.4Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,85,88,2021-11-27T03:46:16Z,6220000,,,0,,J. Poeltl REBOUND (Off:2 Def:10),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,639.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
641,PT02M00.00S,2021-11-27T03:46:22.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,94.30026281208936,45.09803921568628,1610612759,87,88,2021-11-27T03:46:27Z,6230000,-25.0,1.0,1,right,D. Murray driving Layup (25 PTS) (D. White 7 AST),"[1627749, 1628401]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,2.45,Made,,,,,25.0,,,,,,D. White,1628401.0,7.0,,,,,,
643,PT01M41.00S,2021-11-27T03:47:21.7Z,4,REGULAR,jumpball,recovered,[],1630200,,,1610612738,87,88,2021-11-27T03:47:21Z,6250000,,,0,,Jump Ball D. Murray vs. M. Smart: Tip to T. Jones,"[1630200, 1627749, 203935]",1610612759.0,SAS,heldball,T. Jones,1630200.0,Jones,T. Jones,Murray,1627749.0,Smart,203935.0,,,,,,,,,,,,,,,,,,,,,
646,PT01M41.00S,2021-11-27T03:47:21.7Z,4,REGULAR,turnover,bad pass,[],203935,,,1610612738,87,88,2021-11-27T03:52:24Z,6280000,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1627749]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,2.0,Murray,1627749.0,
647,PT01M41.00S,2021-11-27T03:47:21.7Z,4,REGULAR,steal,,[],1627749,,,1610612759,87,88,2021-11-27T03:47:21Z,6290000,,,0,,D. Murray STEAL (3 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M40.00S,2021-11-27T03:47:25.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629640,92.72339027595268,46.81372549019608,1610612759,87,88,2021-11-27T03:47:36Z,6300000,-16.0,16.0,1,right,MISS K. Johnson driving DUNK - blocked,"[1629640, 1627759]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,2.25,Missed,,,,,,,,,,,,,,Brown,1627759.0,,,,
649,PT01M40.00S,2021-11-27T03:47:25.2Z,4,REGULAR,block,,[],1627759,,,1610612759,87,88,2021-11-27T03:47:28Z,6310000,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M40.00S,2021-11-27T03:47:25.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,87,88,2021-11-27T03:47:36Z,6320000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,,
651,PT01M40.00S,2021-11-27T03:47:36.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,87,88,2021-11-27T03:47:36Z,6330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M40.00S,2021-11-27T03:47:42.2Z,4,REGULAR,substitution,out,[],1630200,,,1610612759,87,88,2021-11-27T03:47:49Z,6340000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M40.00S,2021-11-27T03:47:42.2Z,4,REGULAR,substitution,in,[],1627854,,,1610612759,87,88,2021-11-27T03:47:49Z,6350000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M21.00S,2021-11-27T03:48:17.2Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628401,76.95466491458606,50.0,1610612759,89,88,2021-11-27T03:48:23Z,6360000,0.0,164.0,1,right,D. White 16' pullup Jump Shot (15 PTS),[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,16.41,Made,,,,,15.0,,,,,,,,,,,,,,
655,PT01M00.00S,2021-11-27T03:48:41.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.835085413929041,44.36274509803921,1610612738,89,88,2021-11-27T03:48:47Z,6370000,28.0,21.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,,
656,PT00M58.40S,2021-11-27T03:48:42.8Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,89,88,2021-11-27T03:48:47Z,6380000,,,0,,D. Murray REBOUND (Off:1 Def:10),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,655.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
657,PT00M47.40S,2021-11-27T03:48:55.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,88.12417871222075,51.225490196078425,1610612759,91,88,2021-11-27T03:49:06Z,6390000,6.0,59.0,1,right,D. Murray driving floating Jump Shot (27 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,5.94,Made,,,,,27.0,,,,,,,,,,,,,,
658,PT00M47.40S,2021-11-27T03:49:02.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,91,88,2021-11-27T03:49:02Z,6400000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M47.40S,2021-11-27T03:50:23.8Z,4,REGULAR,substitution,out,[],1627854,,,1610612738,91,88,2021-11-27T03:50:29Z,6410000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M47.40S,2021-11-27T03:50:23.8Z,4,REGULAR,substitution,in,[],1630200,,,1610612738,91,88,2021-11-27T03:50:29Z,6420000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M34.60S,2021-11-27T03:50:58.8Z,4,REGULAR,2pt,Jump Shot,[],1628369,12.565703022339028,66.17647058823529,1610612738,91,88,2021-11-27T03:51:33Z,6430000,-81.0,66.0,1,left,MISS J. Tatum 10' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,10.42,Missed,,,,,,,,,,,,,,,,,,,
662,PT00M32.30S,2021-11-27T03:51:01.0Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,91,88,2021-11-27T03:51:01Z,6440000,,,0,,K. Johnson REBOUND (Off:3 Def:10),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,661.0,13.0,10.0,3.0,,,,,,,,,,,,,,,
663,PT00M12.70S,2021-11-27T03:51:21.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,81.8166885676741,40.931372549019606,1610612759,93,88,2021-11-27T03:51:37Z,6450000,-45.0,118.0,1,right,D. Murray 12' turnaround Jump Shot (29 PTS),[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,12.68,Made,,,,,29.0,,,,,,,,,,,,,,
664,PT00M12.70S,2021-11-27T03:51:29.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,93,88,2021-11-27T03:51:29Z,6460000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M07.20S,2021-11-27T03:53:04.2Z,4,REGULAR,3pt,Jump Shot,[],1627759,31.35676741130092,14.460784313725492,1610612738,93,88,2021-11-27T03:53:18Z,6470000,178.0,242.0,1,left,MISS J. Brown 30' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,30.05,Missed,,,,,,,,,,,,,,,,,,,
666,PT00M05.40S,2021-11-27T03:53:11.2Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,93,88,2021-11-27T03:53:11Z,6480000,,,0,,K. Johnson REBOUND (Off:3 Def:11),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,665.0,14.0,11.0,3.0,,,,,,,,,,,,,,,
667,PT00M05.40S,2021-11-27T03:53:17.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201143,,,1610612759,93,88,2021-11-27T03:53:43Z,6490000,,,0,,A. Horford personal FOUL (3 PF) (Johnson 2 FT),"[201143, 1629640]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,1627963.0,3.0,0.0,Johnson,1629640.0,,,,,,,,,
669,PT00M05.40S,2021-11-27T03:53:45.6Z,4,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,94,88,2021-11-27T03:53:45Z,6510000,,,0,,K. Johnson Free Throw 1 of 2 (17 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
670,PT00M05.40S,2021-11-27T03:53:45.6Z,4,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,94,88,2021-11-27T03:54:09Z,6520000,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
671,PT00M02.40S,2021-11-27T03:53:48.6Z,4,REGULAR,rebound,offensive,[],1628401,,,1610612759,94,88,2021-11-27T03:54:09Z,6530000,,,0,,D. White REBOUND (Off:2 Def:6),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,670.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
672,PT00M02.40S,2021-11-27T03:54:06.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612759,94,88,2021-11-27T03:55:04Z,6540000,,,0,,J. Tatum take personal FOUL (3 PF) (White 2 FT),"[1628369, 1628401]",1610612738.0,BOS,take,,,Tatum,J. Tatum,,,,,,,,,,,,203177.0,3.0,0.0,White,1628401.0,,,,,,,,,
674,PT00M02.40S,2021-11-27T03:54:28.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628401,,,1610612759,95,88,2021-11-27T03:54:28Z,6560000,,,0,,D. White Free Throw 1 of 2 (16 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
675,PT00M02.40S,2021-11-27T03:54:44.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628401,,,1610612759,96,88,2021-11-27T03:54:44Z,6570000,,,0,,D. White Free Throw 2 of 2 (17 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
676,PT00M00.00S,2021-11-27T03:54:58.5Z,4,REGULAR,period,end,[],0,,,1610612738,96,88,2021-11-27T03:54:58Z,6580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2021-11-27T03:55:05.1Z,4,REGULAR,game,end,[],0,,,0,96,88,2021-11-27T03:55:05Z,6590000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
