actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
541,PT12M00.00S,2021-10-21T02:26:15.7Z,4,REGULAR,substitution,in,['startperiod'],1628964,,,1610612753,94,71,2021-10-21T02:27:05Z,5340000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2021-10-21T02:27:09.5Z,4,REGULAR,period,start,[],0,,,1610612759,94,71,2021-10-21T02:27:09Z,5350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT11M49.00S,2021-10-21T02:27:22.7Z,4,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612759,94,71,2021-10-21T02:27:28Z,5360000,,,0,,C. Anthony shooting personal FOUL (3 PF) (Walker IV 2 FT),"[1630175, 1629022]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,1628954.0,3.0,0.0,Walker IV,1629022.0,,,,,,,,,,,,,,,,
545,PT11M49.00S,2021-10-21T02:27:46.0Z,4,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,95,71,2021-10-21T02:27:46Z,5380000,,,0,,L. Walker IV Free Throw 1 of 2 (11 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
546,PT11M49.00S,2021-10-21T02:27:52.6Z,4,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,96,71,2021-10-21T02:27:52Z,5390000,,,0,,L. Walker IV Free Throw 2 of 2 (12 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,12.0,,,,,,,,,,,,,
547,PT11M31.00S,2021-10-21T02:28:13.8Z,4,REGULAR,3pt,Jump Shot,[],1628964,71.69842312746385,75.73529411764706,1610612753,96,71,2021-10-21T02:28:20Z,5400000,129.0,214.0,1,right,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,Missed,,,24.93,,,,,,,,,,,,
548,PT11M27.00S,2021-10-21T02:28:17.8Z,4,REGULAR,rebound,offensive,[],1630532,,,1610612753,96,71,2021-10-21T02:28:20Z,5410000,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,547.0,,,,,3.0,2.0,1.0,,,,,,,
549,PT11M25.00S,2021-10-21T02:28:20.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,66.96780551905388,67.15686274509804,1610612753,96,71,2021-10-21T02:28:26Z,5420000,86.0,258.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,27.19,,,,,,,,,,,,
550,PT11M23.00S,2021-10-21T02:28:22.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,96,71,2021-10-21T02:28:26Z,5430000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,549.0,,,,,,,,,,,,,,
551,PT11M23.00S,2021-10-21T02:28:26.6Z,4,REGULAR,foul,personal,[],1628966,,,1610612753,96,71,2021-10-21T02:28:41Z,5440000,,,0,,K. Bates-Diop loose ball personal FOUL (1 PF),"[1628966, 1628964]",1610612759.0,SAS,loose ball,,,Bates-Diop,K. Bates-Diop,,,,,202049.0,1.0,0.0,Bamba,1628964.0,,,,,,,,,,,,,,,,
553,PT11M09.00S,2021-10-21T02:29:09.7Z,4,REGULAR,foul,personal,[],1629022,,,1610612753,96,71,2021-10-21T02:29:20Z,5460000,,,0,,L. Walker IV personal FOUL (3 PF),"[1629022, 1630181]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,1151.0,3.0,0.0,Hampton,1630181.0,,,,,,,,,,,,,,,,
555,PT11M06.00S,2021-10-21T02:29:29.7Z,4,REGULAR,turnover,out-of-bounds,[],1628964,,,1610612753,96,71,2021-10-21T02:29:36Z,5480000,,,0,,M. Bamba bad pass out-of-bounds TURNOVER (3 TO),[1628964],1610612753.0,ORL,bad pass,,,Bamba,M. Bamba,,,,,1151.0,,,,,,,,,,,,,,,,,3.0,,,
556,PT10M43.00S,2021-10-21T02:30:01.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629022,5.469776609724048,41.911764705882355,1610612759,96,71,2021-10-21T02:30:08Z,5490000,40.0,-1.0,1,left,MISS L. Walker IV driving Hook,[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,4.04,,,,,,,,,,,,
557,PT10M41.00S,2021-10-21T02:30:03.4Z,4,REGULAR,rebound,defensive,[],1630181,,,1610612753,96,71,2021-10-21T02:30:08Z,5500000,,,0,,R. Hampton REBOUND (Off:0 Def:4),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,556.0,,,,,4.0,4.0,0.0,,,,,,,
558,PT10M18.00S,2021-10-21T02:30:26.9Z,4,REGULAR,2pt,Jump Shot,[],1630175,77.87450722733246,32.1078431372549,1610612753,96,71,2021-10-21T02:30:31Z,5510000,-89.0,155.0,1,right,MISS C. Anthony 17' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,17.94,,,,,,,,,,,,
559,PT10M15.00S,2021-10-21T02:30:29.6Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,96,71,2021-10-21T02:30:29Z,5520000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,558.0,,,,,5.0,5.0,0.0,,,,,,,
560,PT10M12.00S,2021-10-21T02:30:32.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,5.732588699080158,3.9215686274509802,1610612759,99,71,2021-10-21T02:30:41Z,5530000,230.0,1.0,1,left,D. Vassell 3PT  (17 PTS) (D. Murray 8 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Made,,17.0,23.04,,,,,,D. Murray,1627749.0,8.0,,,,
562,PT10M09.00S,2021-10-21T02:30:42.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,99,71,2021-10-21T02:30:42Z,5550000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M09.00S,2021-10-21T02:33:02.0Z,4,REGULAR,substitution,out,[],1629022,,,1610612753,99,71,2021-10-21T02:33:44Z,5560000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT10M09.00S,2021-10-21T02:33:02.0Z,4,REGULAR,substitution,out,[],1628966,,,1610612753,99,71,2021-10-21T02:33:44Z,5570000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT10M09.00S,2021-10-21T02:33:02.0Z,4,REGULAR,substitution,in,[],1629640,,,1610612753,99,71,2021-10-21T02:33:44Z,5580000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT10M09.00S,2021-10-21T02:33:02.0Z,4,REGULAR,substitution,in,[],1628401,,,1610612753,99,71,2021-10-21T02:33:44Z,5590000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M54.00S,2021-10-21T02:33:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,95.0886990801577,51.470588235294116,1610612753,99,73,2021-10-21T02:33:50Z,5600000,7.0,-6.0,1,right,F. Wagner driving finger roll Layup (6 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,,,,,,Made,,6.0,0.97,,,,,,,,,,,,
568,PT09M32.00S,2021-10-21T02:34:06.4Z,4,REGULAR,2pt,Jump Shot,[],1627749,20.71287779237845,30.88235294117647,1610612759,99,73,2021-10-21T02:34:11Z,5610000,96.0,142.0,1,left,MISS D. Murray 17' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Missed,,,17.13,,,,,,,,,,,,
569,PT09M30.00S,2021-10-21T02:34:08.8Z,4,REGULAR,rebound,defensive,[],1630181,,,1610612753,99,73,2021-10-21T02:34:08Z,5620000,,,0,,R. Hampton REBOUND (Off:0 Def:5),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,568.0,,,,,5.0,5.0,0.0,,,,,,,
570,PT09M20.00S,2021-10-21T02:34:21.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203082,93.24901445466492,47.549019607843135,1610612753,99,75,2021-10-21T02:34:37Z,5630000,-12.0,11.0,1,right,T. Ross driving Layup (14 PTS) (M. Bamba 4 AST),"[203082, 1628964]",1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,,,,,,Made,,14.0,1.65,,,,,,M. Bamba,1628964.0,4.0,,,,
571,PT09M20.00S,2021-10-21T02:34:24.3Z,4,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612753,99,75,2021-10-21T02:34:44Z,5640000,,,0,,D. White shooting personal FOUL (2 PF) (Ross 1 FT),"[1628401, 203082]",1610612759.0,SAS,shooting,,,White,D. White,,,,,202049.0,2.0,0.0,Ross,203082.0,,,,,,,,,,,,,,,,
573,PT09M20.00S,2021-10-21T02:34:54.5Z,4,REGULAR,freethrow,1 of 1,[],203082,,,1610612753,99,76,2021-10-21T02:34:54Z,5660000,,,0,,T. Ross Free Throw 1 of 1 (15 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,Made,,15.0,,,,,,,,,,,,,
575,PT09M05.00S,2021-10-21T02:35:09.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,16.113666228646515,62.00980392156863,1610612759,101,76,2021-10-21T02:35:14Z,5670000,-60.0,99.0,1,left,D. Vassell 11' floating Jump Shot (19 PTS) (J. Poeltl 7 AST),"[1630170, 1627751]",1610612759.0,SAS,floating,,,Vassell,D. Vassell,,,,,,,,,,Made,,19.0,11.58,,,,,,J. Poeltl,1627751.0,7.0,,,,
577,PT08M55.00S,2021-10-21T02:35:19.6Z,4,REGULAR,turnover,bad pass,[],203082,,,1610612753,101,76,2021-10-21T02:35:26Z,5690000,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 1627749]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0,
578,PT08M55.00S,2021-10-21T02:35:19.6Z,4,REGULAR,steal,,[],1627749,,,1610612759,101,76,2021-10-21T02:35:21Z,5700000,,,0,,D. Murray STEAL (4 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M51.00S,2021-10-21T02:35:23.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627749,5.075558475689881,46.81372549019608,1610612759,103,76,2021-10-21T02:59:41Z,5710000,16.0,-5.0,1,left,D. Murray running Layup (15 PTS) (D. Vassell 3 AST),"[1627749, 1630170]",1610612759.0,SAS,running,,,Murray,D. Murray,,,,,,,,,,Made,,15.0,1.66,,,,,,D. Vassell,1630170.0,3.0,,,,
581,PT08M26.00S,2021-10-21T02:35:48.9Z,4,REGULAR,3pt,Jump Shot,[],1630175,74.58935611038108,9.068627450980392,1610612753,103,76,2021-10-21T02:35:53Z,5730000,-205.0,186.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,27.69,,,,,,,,,,,,
582,PT08M22.00S,2021-10-21T02:35:52.6Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,103,76,2021-10-21T02:35:52Z,5740000,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,581.0,,,,,6.0,6.0,0.0,,,,,,,
583,PT08M08.00S,2021-10-21T02:36:11.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,6.258212877792378,44.36274509803921,1610612759,103,76,2021-10-21T02:58:17Z,5750000,28.0,6.0,1,left,MISS D. White driving Layup,[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,,,,,,Missed,,,2.89,,,,,,,,,,,,
584,PT08M06.00S,2021-10-21T02:36:13.0Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,103,76,2021-10-21T02:58:17Z,5760000,,,0,,J. Poeltl REBOUND (Off:8 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,583.0,,,,,13.0,5.0,8.0,,,,,,,
585,PT08M06.00S,2021-10-21T02:36:14.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612759,103,76,2021-10-21T02:58:43Z,5770000,0.0,0.0,1,left,MISS J. Poeltl tip Layup,[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,,,,,,Missed,,,0.0,,,,,,,,,,,,
586,PT08M04.00S,2021-10-21T02:36:16.7Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,103,76,2021-10-21T02:58:43Z,5780000,,,0,,T. Ross REBOUND (Off:0 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,585.0,,,,,3.0,3.0,0.0,,,,,,,
587,PT08M00.00S,2021-10-21T02:36:20.0Z,4,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612753,103,76,2021-10-21T02:36:26Z,5790000,,,0,,K. Johnson shooting personal FOUL (2 PF) (Hampton 2 FT),"[1629640, 1630181]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,1628954.0,2.0,0.0,Hampton,1630181.0,,,,,,,,,,,,,,,,
589,PT08M00.00S,2021-10-21T02:36:53.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630181,,,1610612753,103,76,2021-10-21T02:36:53Z,5810000,,,0,,MISS R. Hampton Free Throw 1 of 2,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,Missed,,,,,,,,,,,,,,,
590,PT08M00.00S,2021-10-21T02:36:53.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,103,76,2021-10-21T02:36:53Z,5820000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,589.0,,,,,,,,,,,,,,
591,PT08M00.00S,2021-10-21T02:36:54.3Z,4,REGULAR,substitution,out,[],1627749,,,1610612753,103,76,2021-10-21T02:37:15Z,5830000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M00.00S,2021-10-21T02:36:54.3Z,4,REGULAR,substitution,out,[],203082,,,1610612753,103,76,2021-10-21T02:37:15Z,5840000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M00.00S,2021-10-21T02:36:54.3Z,4,REGULAR,substitution,in,[],1630200,,,1610612753,103,76,2021-10-21T02:37:15Z,5850000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M00.00S,2021-10-21T02:36:54.3Z,4,REGULAR,substitution,in,[],1629649,,,1610612753,103,76,2021-10-21T02:37:15Z,5860000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT08M00.00S,2021-10-21T02:36:54.3Z,4,REGULAR,substitution,out,[],1630170,,,1610612753,103,76,2021-10-21T02:37:49Z,5865000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M00.00S,2021-10-21T02:36:54.3Z,4,REGULAR,substitution,in,[],1629022,,,1610612753,103,76,2021-10-21T02:37:49Z,5867500,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M00.00S,2021-10-21T02:37:17.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630181,,,1610612753,103,77,2021-10-21T02:37:17Z,5870000,,,0,,R. Hampton Free Throw 2 of 2 (6 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
596,PT07M44.00S,2021-10-21T02:37:33.6Z,4,REGULAR,3pt,Jump Shot,[],1629022,29.38567674113009,25.49019607843137,1610612759,103,77,2021-10-21T02:37:40Z,5880000,123.0,224.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,25.5,,,,,,,,,,,,
597,PT07M38.00S,2021-10-21T02:37:39.6Z,4,REGULAR,rebound,defensive,[],1629649,,,1610612753,103,77,2021-10-21T02:37:40Z,5890000,,,0,,I. Brazdeikis REBOUND (Off:1 Def:2),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,596.0,,,,,3.0,2.0,1.0,,,,,,,
598,PT07M31.00S,2021-10-21T02:37:46.7Z,4,REGULAR,3pt,Jump Shot,[],1628964,67.23061760840999,37.5,1610612753,103,80,2021-10-21T02:38:30Z,5900000,-62.0,256.0,1,right,M. Bamba 26' 3PT  (14 PTS) (C. Anthony 4 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,Made,,14.0,26.3,,,,,,C. Anthony,1630175.0,4.0,,,,
602,PT07M31.00S,2021-10-21T02:37:57.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,103,80,2021-10-21T02:37:57Z,5920000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M31.00S,2021-10-21T02:40:13.6Z,4,REGULAR,substitution,out,[],1630181,,,1610612759,103,80,2021-10-21T02:40:42Z,5930000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M31.00S,2021-10-21T02:40:13.6Z,4,REGULAR,substitution,out,[],1630175,,,1610612759,103,80,2021-10-21T02:40:42Z,5940000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M31.00S,2021-10-21T02:40:13.6Z,4,REGULAR,substitution,in,[],1629021,,,1610612759,103,80,2021-10-21T02:40:42Z,5950000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M31.00S,2021-10-21T02:40:13.6Z,4,REGULAR,substitution,in,[],1630591,,,1610612759,103,80,2021-10-21T02:40:42Z,5960000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M13.00S,2021-10-21T02:40:59.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,6.521024967148489,52.94117647058824,1610612759,103,80,2021-10-21T02:41:04Z,5970000,-15.0,9.0,1,left,MISS L. Walker IV driving Layup - blocked,"[1629022, 1628964]",1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,1.71,Bamba,1628964.0,,,,,,,,,,
608,PT07M13.00S,2021-10-21T02:40:59.2Z,4,REGULAR,block,,[],1628964,,,1610612759,103,80,2021-10-21T02:41:01Z,5980000,,,0,,M. Bamba BLOCK (4 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M13.00S,2021-10-21T02:40:59.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,103,80,2021-10-21T02:41:04Z,5990000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,607.0,,,,,,,,,,,,,,
610,PT07M13.00S,2021-10-21T02:41:03.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,103,80,2021-10-21T02:41:03Z,6000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M10.00S,2021-10-21T02:41:18.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629022,5.206964520367937,76.7156862745098,1610612759,103,80,2021-10-21T02:41:26Z,6010000,-134.0,-4.0,1,left,MISS L. Walker IV 13' Jump Shot,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,13.36,,,,,,,,,,,,
612,PT07M09.00S,2021-10-21T02:41:22.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,103,80,2021-10-21T02:41:22Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,611.0,,,,,,,,,,,,,,
613,PT07M09.00S,2021-10-21T02:41:26.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,103,80,2021-10-21T02:41:26Z,6030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M06.00S,2021-10-21T02:41:39.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,25.312089356110377,14.705882352941178,1610612759,103,80,2021-10-21T02:41:42Z,6040000,176.0,185.0,1,left,MISS D. White 25' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Missed,,,25.6,,,,,,,,,,,,
615,PT07M03.00S,2021-10-21T02:41:42.2Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,103,80,2021-10-21T02:41:42Z,6050000,,,0,,M. Wagner REBOUND (Off:1 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,614.0,,,,,3.0,2.0,1.0,,,,,,,
616,PT06M49.00S,2021-10-21T02:41:56.2Z,4,REGULAR,3pt,Jump Shot,[],1629649,94.95729303547962,4.6568627450980395,1610612753,103,80,2021-10-21T02:42:09Z,6060000,-227.0,-5.0,1,right,MISS I. Brazdeikis 3PT,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,Missed,,,22.68,,,,,,,,,,,,
617,PT06M47.00S,2021-10-21T02:41:58.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,103,80,2021-10-21T02:42:09Z,6070000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,616.0,,,,,,,,,,,,,,
618,PT06M47.00S,2021-10-21T02:42:08.6Z,4,REGULAR,foul,personal,[],1629021,,,1610612759,103,80,2021-10-21T02:42:18Z,6080000,,,0,,M. Wagner loose ball personal FOUL (2 PF),"[1629021, 1630200]",1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,1628954.0,2.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,,
620,PT06M31.00S,2021-10-21T02:42:40.1Z,4,REGULAR,2pt,Jump Shot,[],1629022,13.485545335085414,31.127450980392158,1610612759,105,80,2021-10-21T02:42:43Z,6100000,94.0,74.0,1,left,L. Walker IV 12' floating Jump Shot (14 PTS),[1629022],1610612759.0,SAS,floating,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,14.0,12.01,,,,,,,,,,,,
621,PT06M18.00S,2021-10-21T02:42:52.0Z,4,REGULAR,3pt,Jump Shot,[],1629649,89.30683311432325,95.34313725490196,1610612753,105,80,2021-10-21T02:42:58Z,6110000,227.0,48.0,1,right,MISS I. Brazdeikis 3PT,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,Missed,,,23.17,,,,,,,,,,,,
622,PT06M14.00S,2021-10-21T02:42:57.3Z,4,REGULAR,rebound,offensive,[],1630532,,,1610612753,105,80,2021-10-21T02:42:57Z,6120000,,,0,,F. Wagner REBOUND (Off:2 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,621.0,,,,,4.0,2.0,2.0,,,,,,,
623,PT05M59.00S,2021-10-21T02:43:11.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628964,94.95729303547962,72.30392156862744,1610612753,105,80,2021-10-21T02:43:16Z,6130000,112.0,-5.0,1,right,MISS M. Bamba 11' turnaround Shot,[1628964],1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,,,,,,Missed,,,11.16,,,,,,,,,,,,
624,PT05M54.00S,2021-10-21T02:43:15.9Z,4,REGULAR,rebound,offensive,[],1628964,,,1610612753,105,80,2021-10-21T02:43:15Z,6140000,,,0,,M. Bamba REBOUND (Off:3 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,623.0,,,,,4.0,1.0,3.0,,,,,,,
625,PT05M54.00S,2021-10-21T02:43:15.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,94.40999984741211,50.0,1610612753,105,82,2021-10-21T02:43:15Z,6150000,0.0,0.0,1,right,M. Bamba putback Layup (16 PTS),[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,,,,,,Made,,16.0,0.0,,,,,,,,,,,,
626,PT05M42.00S,2021-10-21T02:43:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,13.091327201051248,50.49019607843137,1610612759,107,82,2021-10-21T02:43:40Z,6160000,-2.0,71.0,1,left,T. Jones 7' driving finger roll Layup (2 PTS) (K. Johnson 1 AST),"[1630200, 1629640]",1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,,,,,,Made,,2.0,7.06,,,,,,K. Johnson,1629640.0,1.0,,,,
628,PT05M25.00S,2021-10-21T02:43:46.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,94.69448094612353,46.07843137254902,1610612753,107,84,2021-10-21T02:43:51Z,6180000,-20.0,-3.0,1,right,F. Wagner cutting Layup (8 PTS) (M. Wagner 1 AST),"[1630532, 1629021]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,,,,,,Made,,8.0,1.98,,,,,,M. Wagner,1629021.0,1.0,,,,
