actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
550,PT04M01.00S,2022-02-01T03:04:08.3Z,4,REGULAR,substitution,out,[],1629660,,,1610612760,91,76,2022-02-01T03:04:19Z,5380000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT04M01.00S,2022-02-01T03:04:08.3Z,4,REGULAR,substitution,out,[],1630544,,,1610612760,91,76,2022-02-01T03:04:19Z,5390000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT04M01.00S,2022-02-01T03:04:08.3Z,4,REGULAR,substitution,out,[],203488,,,1610612760,91,76,2022-02-01T03:04:19Z,5400000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT04M01.00S,2022-02-01T03:04:08.3Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,91,76,2022-02-01T03:04:19Z,5410000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT04M01.00S,2022-02-01T03:04:08.3Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,91,76,2022-02-01T03:04:19Z,5420000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M01.00S,2022-02-01T03:04:08.3Z,4,REGULAR,substitution,in,[],1629026,,,1610612760,91,76,2022-02-01T03:04:19Z,5430000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT04M01.00S,2022-02-01T03:04:33.3Z,4,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,92,76,2022-02-01T03:04:33Z,5440000,,,0,,L. Dort Free Throw 2 of 2 (16 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
557,PT03M52.00S,2022-02-01T03:04:44.8Z,4,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612757,92,76,2022-02-01T03:04:56Z,5450000,,,0,,K. Williams shooting personal FOUL (2 PF) (Powell 2 FT),"[1629026, 1626181]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,202035.0,2.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,,
559,PT03M52.00S,2022-02-01T03:05:13.2Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,92,76,2022-02-01T03:05:13Z,5470000,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,Missed,,,,,,,,,,,,,,
560,PT03M52.00S,2022-02-01T03:05:13.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,92,76,2022-02-01T03:05:13Z,5480000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,
561,PT03M52.00S,2022-02-01T03:05:27.0Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,92,77,2022-02-01T03:05:27Z,5490000,,,0,,N. Powell Free Throw 2 of 2 (17 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
562,PT03M35.00S,2022-02-01T03:05:46.0Z,4,REGULAR,3pt,Jump Shot,[],1630598,95.0886990801577,94.36274509803921,1610612760,92,77,2022-02-01T03:05:50Z,5500000,222.0,-6.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,22.19,Missed,,,,,,,,,,,,,,
563,PT03M32.00S,2022-02-01T03:05:49.0Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,92,77,2022-02-01T03:05:50Z,5510000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,562.0,4.0,4.0,0.0,,,,,,,,,
564,PT03M25.00S,2022-02-01T03:05:55.2Z,4,REGULAR,3pt,Jump Shot,[],1629014,32.276609724047304,28.186274509803923,1610612757,92,77,2022-02-01T03:05:59Z,5520000,109.0,251.0,1,left,MISS A. Simons 27' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,,27.36,Missed,,,,,,,,,,,,,,
565,PT03M23.00S,2022-02-01T03:05:57.2Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,92,77,2022-02-01T03:05:59Z,5530000,,,0,,D. Bazley REBOUND (Off:1 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,564.0,4.0,3.0,1.0,,,,,,,,,
566,PT03M10.00S,2022-02-01T03:06:09.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629652,92.06636005256242,54.90196078431373,1610612760,94,77,2022-02-01T03:06:13Z,5540000,25.0,22.0,1,right,L. Dort driving DUNK (18 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,,,,,,3.3,Made,18.0,,,,,,,,,,,,,
567,PT02M53.00S,2022-02-01T03:06:27.7Z,4,REGULAR,turnover,lost ball,[],1629014,,,1610612757,94,77,2022-02-01T03:06:31Z,5550000,,,0,,A. Simons lost ball TURNOVER (2 TO),"[1629014, 1629652]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,2.0,,,Dort,1629652.0,
568,PT02M53.00S,2022-02-01T03:06:27.7Z,4,REGULAR,steal,,[],1629652,,,1610612760,94,77,2022-02-01T03:06:29Z,5560000,,,0,,L. Dort STEAL (3 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M44.00S,2022-02-01T03:06:35.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,93.34756898817345,41.42156862745098,1610612760,94,77,2022-02-01T03:19:38Z,5575000,-43.0,10.0,1,right,MISS J. Giddey driving Layup - blocked,"[1630581, 1628372]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,,,,,,4.41,Missed,,,,,,,,,,Smith Jr.,1628372.0,,,
617,PT02M44.00S,2022-02-01T03:06:35.3Z,4,REGULAR,block,,[],1628372,,,1610612760,94,77,2022-02-01T03:17:57Z,5582500,,,0,,D. Smith Jr. BLOCK (1 BLK),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M43.00S,2022-02-01T03:06:36.3Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,94,77,2022-02-01T03:18:22Z,5586250,,,0,,D. Smith Jr. REBOUND (Off:0 Def:5),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,616.0,5.0,5.0,0.0,,,,,,,,,
571,PT02M42.00S,2022-02-01T03:06:42.9Z,4,REGULAR,foul,personal,[],1630581,,,1610612757,94,77,2022-02-01T03:20:03Z,5590000,,,0,,J. Giddey take personal FOUL (2 PF),"[1630581, 1628372]",1610612760.0,OKC,take,,,Giddey,J. Giddey,,,,,1204.0,2.0,0.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,
573,PT02M42.00S,2022-02-01T03:06:55.0Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,94,77,2022-02-01T03:06:42Z,5610000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT02M42.00S,2022-02-01T03:06:55.0Z,4,REGULAR,substitution,out,[],203468,,,1610612757,94,77,2022-02-01T03:06:42Z,5620000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT02M42.00S,2022-02-01T03:06:55.0Z,4,REGULAR,substitution,out,[],1626181,,,1610612757,94,77,2022-02-01T03:06:42Z,5630000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT02M42.00S,2022-02-01T03:06:55.0Z,4,REGULAR,substitution,out,[],203496,,,1610612757,94,77,2022-02-01T03:06:42Z,5640000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT02M42.00S,2022-02-01T03:06:55.0Z,4,REGULAR,substitution,in,[],1630535,,,1610612757,94,77,2022-02-01T03:06:42Z,5650000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT02M42.00S,2022-02-01T03:06:55.0Z,4,REGULAR,substitution,in,[],1629833,,,1610612757,94,77,2022-02-01T03:06:42Z,5660000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT02M42.00S,2022-02-01T03:06:55.0Z,4,REGULAR,substitution,in,[],1630570,,,1610612757,94,77,2022-02-01T03:06:42Z,5670000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT02M42.00S,2022-02-01T03:06:55.0Z,4,REGULAR,substitution,in,[],203503,,,1610612757,94,77,2022-02-01T03:06:42Z,5680000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT02M27.00S,2022-02-01T03:07:32.9Z,4,REGULAR,3pt,Jump Shot,[],1629833,13.748357424441524,3.1862745098039214,1610612757,94,77,2022-02-01T03:20:03Z,5690000,234.0,77.0,1,left,MISS K. Blevins 24' 3PT,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,24.63,Missed,,,,,,,,,,,,,,
582,PT02M25.00S,2022-02-01T03:07:34.9Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,94,77,2022-02-01T03:07:37Z,5700000,,,0,,J. Giddey REBOUND (Off:1 Def:11),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,581.0,12.0,11.0,1.0,,,,,,,,,
583,PT02M20.00S,2022-02-01T03:07:40.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629026,71.69842312746385,11.76470588235294,1610612760,94,77,2022-02-01T03:07:48Z,5710000,-191.0,214.0,1,right,MISS K. Williams 28' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,28.66,Missed,,,,,,,,,,,,,,
584,PT02M17.00S,2022-02-01T03:07:43.9Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,94,77,2022-02-01T03:07:48Z,5720000,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,583.0,3.0,3.0,0.0,,,,,,,,,
585,PT02M09.00S,2022-02-01T03:07:51.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630535,8.09789750328515,43.13725490196079,1610612757,94,79,2022-02-01T03:07:55Z,5730000,34.0,24.0,1,left,G. Brown III alley-oop DUNK (2 PTS) (T. Watford 1 AST),"[1630535, 1630570]",1610612757.0,POR,alley-oop,,,Brown III,G. Brown III,,,,,,,,,,4.16,Made,2.0,,,,,T. Watford,1630570.0,1.0,,,,,,
587,PT01M47.00S,2022-02-01T03:08:16.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,94,79,2022-02-01T03:08:16Z,5750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT01M45.00S,2022-02-01T03:08:32.2Z,4,REGULAR,3pt,Jump Shot,[],1629652,91.67214191852825,94.6078431372549,1610612760,94,79,2022-02-01T03:08:36Z,5760000,223.0,26.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,22.45,Missed,,,,,,,,,,,,,,
589,PT01M41.00S,2022-02-01T03:08:36.2Z,4,REGULAR,rebound,defensive,[],1630535,,,1610612757,94,79,2022-02-01T03:08:36Z,5770000,,,0,,G. Brown III REBOUND (Off:2 Def:3),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,588.0,5.0,3.0,2.0,,,,,,,,,
590,PT01M31.00S,2022-02-01T03:08:45.0Z,4,REGULAR,3pt,Jump Shot,[],1630535,9.017739816031538,2.941176470588235,1610612757,94,79,2022-02-01T03:08:50Z,5780000,235.0,32.0,1,left,MISS G. Brown III 3PT,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,23.75,Missed,,,,,,,,,,,,,,
591,PT01M29.00S,2022-02-01T03:08:47.0Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,94,79,2022-02-01T03:08:50Z,5790000,,,0,,D. Bazley REBOUND (Off:1 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,590.0,5.0,4.0,1.0,,,,,,,,,
592,PT01M13.00S,2022-02-01T03:09:05.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,91.40932982917214,44.85294117647059,1610612760,96,79,2022-02-01T03:09:08Z,5800000,-26.0,28.0,1,right,K. Williams Layup (6 PTS) (A. Wiggins 2 AST),"[1629026, 1630598]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,3.82,Made,6.0,,,,,A. Wiggins,1630598.0,2.0,,,,,,
594,PT01M01.00S,2022-02-01T03:09:18.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,13.354139290407357,44.6078431372549,1610612757,96,79,2022-02-01T03:09:26Z,5820000,27.0,73.0,1,left,MISS D. Smith Jr. 7' driving Layup - blocked,"[1628372, 1630581]",1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,7.78,Missed,,,,,,,,,,Giddey,1630581.0,,,
619,PT01M01.00S,2022-02-01T03:09:18.8Z,4,REGULAR,block,,[],1630581,,,1610612757,96,79,2022-02-01T03:20:25Z,5825000,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT01M01.00S,2022-02-01T03:09:18.8Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,96,79,2022-02-01T03:09:26Z,5830000,,,0,,A. Wiggins REBOUND (Off:3 Def:5),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,594.0,8.0,5.0,3.0,,,,,,,,,
596,PT01M01.00S,2022-02-01T03:09:22.4Z,4,REGULAR,foul,personal,[],1630570,,,1610612760,96,79,2022-02-01T03:09:45Z,5840000,,,0,,T. Watford take personal FOUL (1 PF),"[1630570, 1630598]",1610612757.0,POR,take,,,Watford,T. Watford,,,,,201246.0,1.0,0.0,Wiggins,1630598.0,,,,,,,,,,,,,,,,
598,PT01M01.00S,2022-02-01T03:09:33.2Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,96,79,2022-02-01T03:09:42Z,5860000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT01M01.00S,2022-02-01T03:09:33.2Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,96,79,2022-02-01T03:09:42Z,5870000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M43.30S,2022-02-01T03:10:02.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,89.30683311432325,60.29411764705882,1610612760,96,79,2022-02-01T03:10:07Z,5880000,51.0,48.0,1,right,MISS T. Mann 7' driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,,,,,,7.04,Missed,,,,,,,,,,,,,,
601,PT00M41.50S,2022-02-01T03:10:04.5Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,96,79,2022-02-01T03:10:07Z,5890000,,,0,,K. Williams REBOUND (Off:3 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,600.0,4.0,1.0,3.0,,,,,,,,,
602,PT00M41.50S,2022-02-01T03:10:06.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,94.40999984741211,50.0,1610612760,98,79,2022-02-01T03:10:06Z,5900000,0.0,0.0,1,right,K. Williams tip Layup (8 PTS),[1629026],1610612760.0,OKC,tip,,,Williams,K. Williams,,,,,,,,,,0.0,Made,8.0,,,,,,,,,,,,,
603,PT00M35.50S,2022-02-01T03:10:12.5Z,4,REGULAR,2pt,Jump Shot,[],203503,21.369908015768726,35.049019607843135,1610612757,98,81,2022-02-01T03:10:17Z,5910000,75.0,148.0,1,left,T. Snell 16' pullup Jump Shot (2 PTS) (T. Watford 2 AST),"[203503, 1630570]",1610612757.0,POR,pullup,,,Snell,T. Snell,,,,,,,,,,16.62,Made,2.0,,,,,T. Watford,1630570.0,2.0,,,,,,
605,PT00M10.10S,2022-02-01T03:10:42.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,98,81,2022-02-01T03:10:48Z,5930000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,,,,,
606,PT00M00.00S,2022-02-01T03:11:03.6Z,4,REGULAR,period,end,[],0,,,1610612757,98,81,2022-02-01T03:11:03Z,5940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M00.00S,2022-02-01T03:11:07.0Z,4,REGULAR,game,end,[],0,,,0,98,81,2022-02-01T03:11:07Z,5950000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
