actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
537,PT12M00.00S,2022-03-01T02:53:23.1Z,4,REGULAR,substitution,out,['startperiod'],1630249,,,1610612760,90,99,2022-03-01T02:53:36Z,5320000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-03-01T02:53:23.1Z,4,REGULAR,substitution,out,['startperiod'],203084,,,1610612760,90,99,2022-03-01T02:53:36Z,5330000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-03-01T02:53:23.1Z,4,REGULAR,substitution,in,['startperiod'],1630322,,,1610612760,90,99,2022-03-01T02:53:36Z,5340000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2022-03-01T02:53:23.1Z,4,REGULAR,substitution,in,['startperiod'],1629647,,,1610612760,90,99,2022-03-01T02:53:36Z,5350000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-03-01T02:53:23.1Z,4,REGULAR,substitution,in,['startperiod'],203200,,,1610612760,90,99,2022-03-01T02:53:36Z,5360000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-03-01T02:53:48.1Z,4,REGULAR,period,start,[],0,,,1610612760,90,99,2022-03-01T02:53:48Z,5370000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT11M44.00S,2022-03-01T02:54:03.5Z,4,REGULAR,3pt,Jump Shot,[],1630177,72.48685939553219,15.931372549019606,1610612760,90,99,2022-03-01T02:54:08Z,5380000,-170.0,206.0,1,right,MISS T. Maledon 26' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,
544,PT11M41.00S,2022-03-01T02:54:06.5Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,90,99,2022-03-01T02:54:08Z,5390000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,543.0,3.0,2.0,1.0,,
545,PT11M29.00S,2022-03-01T02:54:18.1Z,4,REGULAR,3pt,Jump Shot,[],203200,21.50131406044678,91.66666666666666,1610612758,90,99,2022-03-01T02:54:23Z,5400000,-208.0,150.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
546,PT11M25.00S,2022-03-01T02:54:22.1Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,90,99,2022-03-01T02:54:23Z,5410000,,,0,,D. Sabonis REBOUND (Off:3 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,545.0,10.0,7.0,3.0,,
547,PT11M16.00S,2022-03-01T02:54:30.5Z,4,REGULAR,turnover,bad pass,[],1628978,,,1610612758,90,99,2022-03-01T02:54:35Z,5420000,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1630177]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,1.0,Maledon,1630177.0,,,,,,,,,,,
548,PT11M16.00S,2022-03-01T02:54:30.5Z,4,REGULAR,steal,,[],1630177,,,1610612760,90,99,2022-03-01T02:54:32Z,5430000,,,0,,T. Maledon STEAL (2 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
549,PT11M11.00S,2022-03-01T02:54:35.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629647,93.64323258869908,55.392156862745104,1610612760,92,99,2022-03-01T02:54:41Z,5440000,27.0,7.0,1,right,D. Bazley running DUNK (7 PTS) (A. Pokusevski 5 AST),"[1629647, 1630197]",1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,2.8,Made,7.0,A. Pokusevski,1630197.0,5.0,,,,,,,,,,,,,,
551,PT11M01.00S,2022-03-01T02:54:45.5Z,4,REGULAR,turnover,lost ball,[],1628978,,,1610612758,92,99,2022-03-01T02:54:48Z,5460000,,,0,,D. DiVincenzo lost ball TURNOVER (2 TO),"[1628978, 1630177]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,2.0,Maledon,1630177.0,,,,,,,,,,,
552,PT11M01.00S,2022-03-01T02:54:45.5Z,4,REGULAR,steal,,[],1630177,,,1610612760,92,99,2022-03-01T02:59:20Z,5470000,,,0,,T. Maledon STEAL (3 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M53.00S,2022-03-01T02:54:55.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630177,90.62089356110381,56.127450980392155,1610612760,92,99,2022-03-01T02:55:24Z,5480000,31.0,36.0,1,right,MISS T. Maledon Layup,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,4.7,Missed,,,,,,,,,,,,,,,,,,
554,PT10M53.00S,2022-03-01T02:55:02.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,92,99,2022-03-01T02:55:02Z,5490000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,553.0,,,,,
555,PT10M53.00S,2022-03-01T02:55:03.5Z,4,REGULAR,foul,personal,[],203087,,,1610612760,92,99,2022-03-01T02:55:10Z,5500000,,,0,,J. Lamb loose ball personal FOUL (2 PF),"[203087, 1630322]",1610612758.0,SAC,loose ball,,,Lamb,J. Lamb,,,,,,,,,,,,,,1627962.0,2.0,0.0,Waters III,1630322.0,,,,,,
557,PT10M53.00S,2022-03-01T02:55:14.6Z,4,REGULAR,substitution,out,[],1627734,,,1610612760,92,99,2022-03-01T02:55:17Z,5520000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
558,PT10M53.00S,2022-03-01T02:55:14.6Z,4,REGULAR,substitution,in,[],1627745,,,1610612760,92,99,2022-03-01T02:55:17Z,5530000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
559,PT10M53.00S,2022-03-01T02:55:24.1Z,4,REGULAR,substitution,out,[],203087,,,1610612760,92,99,2022-03-01T02:55:29Z,5540000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
560,PT10M53.00S,2022-03-01T02:55:24.1Z,4,REGULAR,substitution,in,[],1626168,,,1610612760,92,99,2022-03-01T02:55:29Z,5550000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M53.00S,2022-03-01T02:55:33.0Z,4,REGULAR,substitution,out,[],1630558,,,1610612760,92,99,2022-03-01T02:55:40Z,5560000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M53.00S,2022-03-01T02:55:33.0Z,4,REGULAR,substitution,in,[],1628368,,,1610612760,92,99,2022-03-01T02:55:40Z,5570000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M42.00S,2022-03-01T02:55:53.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629647,86.81011826544021,2.696078431372549,1610612760,92,99,2022-03-01T02:55:58Z,5580000,-237.0,71.0,1,right,MISS D. Bazley 24' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,
564,PT10M38.00S,2022-03-01T02:55:57.9Z,4,REGULAR,rebound,defensive,[],203200,,,1610612758,92,99,2022-03-01T02:55:58Z,5590000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,563.0,2.0,2.0,0.0,,
565,PT10M32.00S,2022-03-01T02:56:03.5Z,4,REGULAR,3pt,Jump Shot,[],1628978,30.042706964520367,73.77450980392157,1610612758,92,102,2022-03-01T02:56:08Z,5600000,-119.0,230.0,1,left,D. DiVincenzo 25' 3PT pullup (8 PTS),[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,25.88,Made,8.0,,,,,,,,,,,,,,,,,
566,PT10M21.00S,2022-03-01T02:56:16.4Z,4,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612760,92,102,2022-03-01T02:56:25Z,5610000,,,0,,D. Fox shooting personal FOUL (3 PF) (Sarr 2 FT),"[1628368, 1630846]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,2714.0,3.0,0.0,Sarr,1630846.0,,,,,,
568,PT10M21.00S,2022-03-01T02:56:41.3Z,4,REGULAR,freethrow,1 of 2,[],1630846,,,1610612760,92,102,2022-03-01T02:56:41Z,5630000,,,0,,MISS O. Sarr Free Throw 1 of 2,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT10M21.00S,2022-03-01T02:56:41.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,92,102,2022-03-01T02:56:41Z,5640000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,568.0,,,,,
570,PT10M21.00S,2022-03-01T02:56:55.7Z,4,REGULAR,freethrow,2 of 2,[],1630846,,,1610612760,93,102,2022-03-01T02:56:55Z,5650000,,,0,,O. Sarr Free Throw 2 of 2 (9 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
571,PT09M56.00S,2022-03-01T02:57:21.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,9.017739816031538,42.40196078431372,1610612758,93,102,2022-03-01T02:57:25Z,5660000,38.0,32.0,1,left,MISS D. Jones Layup,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,4.99,Missed,,,,,,,,,,,,,,,,,,
572,PT09M54.00S,2022-03-01T02:57:23.5Z,4,REGULAR,rebound,defensive,[],1630846,,,1610612760,93,102,2022-03-01T02:57:25Z,5670000,,,0,,O. Sarr REBOUND (Off:0 Def:4),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,571.0,4.0,4.0,0.0,,
573,PT09M49.00S,2022-03-01T02:57:29.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630846,66.3107752956636,51.71568627450981,1610612760,96,102,2022-03-01T02:57:34Z,5680000,9.0,264.0,1,right,O. Sarr 26' 3PT  (12 PTS) (T. Maledon 3 AST),"[1630846, 1630177]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,26.43,Made,12.0,T. Maledon,1630177.0,3.0,,,,,,,,,,,,,,
575,PT09M31.00S,2022-03-01T02:57:46.4Z,4,REGULAR,3pt,Jump Shot,[],1626168,34.247700394218136,53.431372549019606,1610612758,96,102,2022-03-01T02:57:53Z,5700000,-17.0,269.0,1,left,MISS T. Lyles 26' step back 3PT,[1626168],1610612758.0,SAC,step back,,,Lyles,T. Lyles,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,
576,PT09M31.00S,2022-03-01T02:57:46.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,96,102,2022-03-01T02:57:53Z,5710000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,575.0,,,,,
577,PT09M31.00S,2022-03-01T02:57:51.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,96,102,2022-03-01T02:57:51Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M19.00S,2022-03-01T02:58:15.1Z,4,REGULAR,foul,offensive,[],1629647,,,1610612760,96,102,2022-03-01T02:58:28Z,5730000,,,0,,D. Bazley offensive FOUL (1 PF),"[1629647, 203200]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,1627962.0,1.0,1.0,Holiday,203200.0,,,,,,
580,PT09M19.00S,2022-03-01T02:58:15.1Z,4,REGULAR,turnover,offensive foul,[],1629647,,,1610612760,96,102,2022-03-01T02:58:15Z,5750000,,,0,,D. Bazley offensive foul TURNOVER (2 TO),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,2.0,,,1627962.0,,,,,,,,,,
581,PT09M09.00S,2022-03-01T02:58:32.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,8.09789750328515,48.03921568627451,1610612758,96,104,2022-03-01T02:58:37Z,5760000,10.0,24.0,1,left,T. Lyles driving Layup (19 PTS) (D. Fox 9 AST),"[1626168, 1628368]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,2.56,Made,19.0,D. Fox,1628368.0,9.0,,,,,,,,,,,,,,
583,PT08M53.00S,2022-03-01T02:58:49.6Z,4,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612760,96,104,2022-03-01T02:58:54Z,5780000,,,0,,D. Jones shooting personal FOUL (3 PF) (Bazley 2 FT),"[1627745, 1629647]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,1627962.0,3.0,0.0,Bazley,1629647.0,,,,,,
585,PT08M53.00S,2022-03-01T02:59:11.6Z,4,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,97,104,2022-03-01T02:59:37Z,5800000,,,0,,D. Bazley Free Throw 1 of 2 (8 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
586,PT08M53.00S,2022-03-01T02:59:17.4Z,4,REGULAR,substitution,out,[],1630846,,,1610612760,97,104,2022-03-01T02:59:20Z,5810000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M53.00S,2022-03-01T02:59:17.4Z,4,REGULAR,substitution,in,[],1629676,,,1610612760,97,104,2022-03-01T02:59:20Z,5820000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M53.00S,2022-03-01T02:59:11.6Z,4,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,97,104,2022-03-01T02:59:37Z,5830000,,,0,,MISS D. Bazley Free Throw 2 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Missed,,,,,,,,,,,,,,,,,,
589,PT08M51.00S,2022-03-01T02:59:13.6Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,97,104,2022-03-01T02:59:37Z,5840000,,,0,,D. Jones REBOUND (Off:0 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,588.0,4.0,4.0,0.0,,
590,PT08M37.00S,2022-03-01T02:59:48.0Z,4,REGULAR,3pt,Jump Shot,[],1628978,29.25427069645204,19.607843137254903,1610612758,97,107,2022-03-01T02:59:53Z,5850000,152.0,222.0,1,left,D. DiVincenzo 26' 3PT  (11 PTS) (D. Fox 10 AST),"[1628978, 1628368]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,26.95,Made,11.0,D. Fox,1628368.0,10.0,,,,,,,,,,,,,,
592,PT08M21.00S,2022-03-01T03:00:03.2Z,4,REGULAR,turnover,lost ball,[],1630177,,,1610612760,97,107,2022-03-01T03:00:06Z,5870000,,,0,,T. Maledon lost ball TURNOVER (1 TO),"[1630177, 1628368]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,
593,PT08M21.00S,2022-03-01T03:00:03.2Z,4,REGULAR,steal,,[],1628368,,,1610612758,97,107,2022-03-01T03:00:04Z,5880000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M15.00S,2022-03-01T03:00:09.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,10.5946123521682,44.36274509803921,1610612758,97,109,2022-03-01T03:00:14Z,5890000,28.0,47.0,1,left,D. Fox running Layup (20 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,5.49,Made,20.0,,,,,,,,,,,,,,,,,
595,PT08M15.00S,2022-03-01T03:00:13.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,97,109,2022-03-01T03:00:13Z,5900000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M58.00S,2022-03-01T03:03:15.8Z,4,REGULAR,turnover,bad pass,[],1630197,,,1610612760,97,109,2022-03-01T03:03:19Z,5910000,,,0,,A. Pokusevski bad pass TURNOVER (2 TO),"[1630197, 1628368]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,2.0,Fox,1628368.0,,,,,,,,,,,
597,PT07M58.00S,2022-03-01T03:03:15.8Z,4,REGULAR,steal,,[],1628368,,,1610612758,97,109,2022-03-01T03:03:17Z,5920000,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M54.00S,2022-03-01T03:03:19.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,8.229303547963205,57.59803921568627,1610612758,97,111,2022-03-01T03:03:24Z,5930000,-38.0,25.0,1,left,D. Fox running Layup (22 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,4.54,Made,22.0,,,,,,,,,,,,,,,,,
599,PT07M38.00S,2022-03-01T03:03:35.2Z,4,REGULAR,3pt,Jump Shot,[],1630197,80.23981603153744,91.91176470588235,1610612760,100,111,2022-03-01T03:03:39Z,5940000,210.0,133.0,1,right,A. Pokusevski 24' 3PT  (9 PTS) (T. Maledon 4 AST),"[1630197, 1630177]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,24.83,Made,9.0,T. Maledon,1630177.0,4.0,,,,,,,,,,,,,,
601,PT07M20.00S,2022-03-01T03:03:53.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,13.222733245729303,42.8921568627451,1610612758,100,111,2022-03-01T03:03:57Z,5960000,36.0,72.0,1,left,MISS T. Lyles 8' Jump Shot - blocked,"[1626168, 1630197]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,8.01,Missed,,,,,,,,,,,,,,,,,Pokusevski,1630197.0
602,PT07M20.00S,2022-03-01T03:03:53.0Z,4,REGULAR,block,,[],1630197,,,1610612758,100,111,2022-03-01T03:03:55Z,5970000,,,0,,A. Pokusevski BLOCK (2 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M18.00S,2022-03-01T03:03:55.0Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,100,111,2022-03-01T03:03:57Z,5980000,,,0,,I. Roby REBOUND (Off:1 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,601.0,3.0,2.0,1.0,,
604,PT07M18.00S,2022-03-01T03:03:58.3Z,4,REGULAR,foul,personal,[],1628978,,,1610612760,100,111,2022-03-01T03:04:03Z,5990000,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1630197]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,1627962.0,2.0,0.0,Pokusevski,1630197.0,,,,,,
606,PT07M18.00S,2022-03-01T03:04:02.9Z,4,REGULAR,substitution,out,[],1629647,,,1610612760,100,111,2022-03-01T03:04:05Z,6010000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M18.00S,2022-03-01T03:04:02.9Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,100,111,2022-03-01T03:04:05Z,6020000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M07.00S,2022-03-01T03:04:26.9Z,4,REGULAR,3pt,Jump Shot,[],1630177,73.80091984231275,16.42156862745098,1610612760,100,111,2022-03-01T03:04:31Z,6030000,-168.0,194.0,1,right,MISS T. Maledon 25' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
609,PT07M03.00S,2022-03-01T03:04:30.9Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,100,111,2022-03-01T03:04:31Z,6040000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,608.0,4.0,4.0,0.0,,
610,PT06M51.00S,2022-03-01T03:04:42.3Z,4,REGULAR,3pt,Jump Shot,[],1628978,29.517082785808146,16.666666666666664,1610612758,100,114,2022-03-01T03:04:46Z,6050000,167.0,225.0,1,left,D. DiVincenzo 28' 3PT  (14 PTS) (T. Lyles 2 AST),"[1628978, 1626168]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,28.0,Made,14.0,T. Lyles,1626168.0,2.0,,,,,,,,,,,,,,
612,PT06M39.00S,2022-03-01T03:04:56.8Z,4,REGULAR,turnover,out-of-bounds,[],1630544,,,1610612760,100,114,2022-03-01T03:05:07Z,6070000,,,0,,T. Mann bad pass out-of-bounds TURNOVER (3 TO),[1630544],1610612760.0,OKC,bad pass,,,Mann,T. Mann,,,,,,,,,,,3.0,,,2714.0,,,,,,,,,,
613,PT06M32.00S,2022-03-01T03:05:15.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,33.98488830486202,42.40196078431372,1610612758,100,114,2022-03-01T03:05:20Z,6080000,38.0,267.0,1,left,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,
614,PT06M28.00S,2022-03-01T03:05:19.9Z,4,REGULAR,rebound,defensive,[],1630322,,,1610612760,100,114,2022-03-01T03:05:20Z,6090000,,,0,,L. Waters III REBOUND (Off:0 Def:2),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,613.0,2.0,2.0,0.0,,
615,PT06M19.00S,2022-03-01T03:05:27.3Z,4,REGULAR,3pt,Jump Shot,[],1630197,91.01511169513797,4.166666666666666,1610612760,100,114,2022-03-01T03:05:31Z,6100000,-229.0,32.0,1,right,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,23.14,Missed,,,,,,,,,,,,,,,,,,
616,PT06M16.00S,2022-03-01T03:05:30.3Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,100,114,2022-03-01T03:05:31Z,6110000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:3),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,615.0,4.0,3.0,1.0,,
636,PT06M03.00S,2022-03-01T03:05:35.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,6.4881734559789805,49.26470588235294,1610612758,100,114,2022-03-01T03:07:49Z,6115000,4.0,8.0,1,left,MISS D. Jones Layup - blocked,"[1627745, 1629676]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,0.93,Missed,,,,,,,,,,,,,,,,,Roby,1629676.0
637,PT06M03.00S,2022-03-01T03:05:35.9Z,4,REGULAR,block,,[],1629676,,,1610612758,100,114,2022-03-01T03:07:49Z,6117500,,,0,,I. Roby BLOCK (1 BLK),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
638,PT06M03.00S,2022-03-01T03:05:35.9Z,4,REGULAR,rebound,defensive,[],1630322,,,1610612760,100,114,2022-03-01T03:07:49Z,6118750,,,0,,L. Waters III REBOUND (Off:0 Def:3),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,636.0,3.0,3.0,0.0,,
619,PT05M53.00S,2022-03-01T03:05:54.0Z,4,REGULAR,3pt,Jump Shot,[],1630322,64.86530880420499,13.725490196078432,1610612760,103,114,2022-03-01T03:07:56Z,6140000,-181.0,278.0,1,right,L. Waters III 33' 3PT  (3 PTS) (I. Roby 1 AST),"[1630322, 1629676]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,33.18,Made,3.0,I. Roby,1629676.0,1.0,,,,,,,,,,,,,,
621,PT05M36.00S,2022-03-01T03:06:11.3Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612758,103,114,2022-03-01T03:06:14Z,6160000,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 1629676]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,1.0,Roby,1629676.0,,,,,,,,,,,
622,PT05M36.00S,2022-03-01T03:06:11.3Z,4,REGULAR,steal,,[],1629676,,,1610612760,103,114,2022-03-01T03:06:13Z,6170000,,,0,,I. Roby STEAL (2 STL),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M31.00S,2022-03-01T03:06:16.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629676,90.22667542706965,55.88235294117647,1610612760,103,114,2022-03-01T03:06:23Z,6180000,29.0,39.0,1,right,MISS I. Roby running Layup,[1629676],1610612760.0,OKC,running,,,Roby,I. Roby,,,,,4.92,Missed,,,,,,,,,,,,,,,,,,
624,PT05M30.00S,2022-03-01T03:06:17.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,103,114,2022-03-01T03:06:23Z,6190000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,623.0,,,,,
