actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
481,PT06M17.00S,2022-03-14T00:36:43.9Z,3,REGULAR,block,,[],1630544,,,1610612763,60,73,2022-03-14T00:46:09Z,4187500,,,0,,T. Mann BLOCK (1 BLK),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT06M17.00S,2022-03-14T00:36:43.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,60,73,2022-03-14T01:07:09Z,4188750,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,
428,PT06M16.00S,2022-03-14T00:36:59.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,60,73,2022-03-14T00:36:59Z,4190000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M16.00S,2022-03-14T00:39:17.9Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,60,73,2022-03-14T00:39:39Z,4200000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M16.00S,2022-03-14T00:39:17.9Z,3,REGULAR,substitution,in,[],1630533,,,1610612763,60,73,2022-03-14T00:39:39Z,4210000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M14.00S,2022-03-14T00:40:01.6Z,3,REGULAR,jumpball,recovered,[],1628991,,,1610612763,60,73,2022-03-14T00:40:01Z,4220000,,,0,,Jump Ball D. Bane vs. T. Mann: Tip to J. Jackson Jr.,"[1628991, 1630217, 1630544]",1610612763.0,MEM,heldball,J. Jackson Jr.,1628991.0,Jackson Jr.,J. Jackson Jr.,Bane,1630217.0,Mann,1630544.0,,,,,,,,,,,,,,,,,,,,,
438,PT06M11.00S,2022-03-14T00:40:05.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,92.42772667542707,40.19607843137255,1610612763,60,73,2022-03-14T00:46:09Z,4250000,-49.0,19.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 1630322]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,5.24,Missed,,,,,,,,,,,,Waters III,1630322.0,
439,PT06M11.00S,2022-03-14T00:40:05.3Z,3,REGULAR,block,,[],1630322,,,1610612763,60,73,2022-03-14T00:40:07Z,4260000,,,0,,L. Waters III BLOCK (1 BLK),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M11.00S,2022-03-14T00:40:05.3Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,60,73,2022-03-14T00:40:27Z,4270000,,,0,,S. Adams REBOUND (Off:7 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,438.0,14.0,7.0,7.0,,,,,,,,,,
441,PT06M11.00S,2022-03-14T00:40:09.5Z,3,REGULAR,foul,personal,[],1628983,,,1610612763,60,73,2022-03-14T00:40:13Z,4280000,,,0,,S. Gilgeous-Alexander personal FOUL (4 PF),"[1628983, 203500]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1628172.0,4.0,0.0,Adams,203500.0,,,,,,,,,,,,,,,,
443,PT06M09.00S,2022-03-14T00:40:27.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,92.32917214191852,54.65686274509803,1610612763,60,75,2022-03-14T00:40:33Z,4300000,23.0,20.0,1,right,J. Jackson Jr. cutting Layup (16 PTS) (D. Bane 2 AST),"[1628991, 1630217]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,3.04,Made,,,,,,16.0,D. Bane,1630217.0,2.0,,,,,
445,PT05M56.00S,2022-03-14T00:40:39.4Z,3,REGULAR,2pt,Jump Shot,[],1628983,18.74178712220762,70.09803921568627,1610612760,62,75,2022-03-14T00:40:43Z,4320000,-100.0,124.0,1,left,S. Gilgeous-Alexander 15' pullup Jump Shot (14 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,15.94,Made,,,,,,14.0,,,,,,,,
446,PT05M44.00S,2022-03-14T00:40:51.6Z,3,REGULAR,3pt,Jump Shot,[],1628991,93.77463863337714,4.411764705882353,1610612763,62,75,2022-03-14T00:40:57Z,4330000,-228.0,6.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,22.8,Missed,,,,,,,,,,,,,,
447,PT05M41.00S,2022-03-14T00:40:54.6Z,3,REGULAR,rebound,defensive,[],1630322,,,1610612760,62,75,2022-03-14T00:40:57Z,4340000,,,0,,L. Waters III REBOUND (Off:0 Def:2),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,446.0,2.0,2.0,0.0,,,,,,,,,,
448,PT05M33.00S,2022-03-14T00:41:02.5Z,3,REGULAR,3pt,Jump Shot,[],1630544,27.54599211563732,19.362745098039216,1610612760,65,75,2022-03-14T00:41:07Z,4350000,153.0,206.0,1,left,T. Mann 25' 3PT pullup (10 PTS) (D. Bazley 1 AST),"[1630544, 1629647]",1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,,,,,,25.7,Made,,,,,,10.0,D. Bazley,1629647.0,1.0,,,,,
450,PT05M16.00S,2022-03-14T00:41:19.1Z,3,REGULAR,3pt,Jump Shot,[],1630217,94.69448094612353,4.166666666666666,1610612763,65,78,2022-03-14T00:41:23Z,4370000,-229.0,-3.0,1,right,D. Bane 3PT  (10 PTS) (J. Morant 7 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,22.92,Made,,,,,,10.0,J. Morant,1629630.0,7.0,,,,,
452,PT05M04.00S,2022-03-14T00:41:31.5Z,3,REGULAR,3pt,Jump Shot,[],1628983,28.991458607095925,77.69607843137256,1610612760,68,78,2022-03-14T00:41:36Z,4390000,-138.0,220.0,1,left,S. Gilgeous-Alexander 26' 3PT step back (17 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,26.0,Made,,,,,,17.0,,,,,,,,
453,PT04M51.00S,2022-03-14T00:41:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,89.83245729303549,44.36274509803921,1610612763,68,80,2022-03-14T00:41:51Z,4400000,-28.0,43.0,1,right,J. Morant driving Layup (10 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,5.15,Made,,,,,,10.0,,,,,,,,
454,PT04M51.00S,2022-03-14T00:41:49.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630846,,,1610612763,68,80,2022-03-14T00:41:57Z,4410000,,,0,,O. Sarr shooting personal FOUL (4 PF) (Morant 1 FT),"[1630846, 1629630]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,201638.0,4.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
456,PT04M51.00S,2022-03-14T00:42:11.4Z,3,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,68,80,2022-03-14T00:42:46Z,4430000,,,0,,MISS J. Morant Free Throw 1 of 1,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Missed,,,,,,,,,,,,,,
457,PT04M49.00S,2022-03-14T00:42:13.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,68,80,2022-03-14T00:42:46Z,4440000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,456.0,,,,,,,,,,,,,
458,PT04M49.00S,2022-03-14T00:42:17.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,68,80,2022-03-14T00:42:17Z,4450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M35.00S,2022-03-14T00:42:56.5Z,3,REGULAR,3pt,Jump Shot,[],1630846,8.09789750328515,2.696078431372549,1610612760,68,80,2022-03-14T00:43:03Z,4460000,237.0,24.0,1,left,MISS O. Sarr 3PT,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,23.77,Missed,,,,,,,,,,,,,,
460,PT04M31.00S,2022-03-14T00:43:00.1Z,3,REGULAR,rebound,offensive,[],1630846,,,1610612760,68,80,2022-03-14T00:43:00Z,4470000,,,0,,O. Sarr REBOUND (Off:3 Def:0),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,459.0,3.0,0.0,3.0,,,,,,,,,,
461,PT04M22.00S,2022-03-14T00:43:09.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,4.812746386333772,95.34313725490196,1610612760,68,80,2022-03-14T00:43:13Z,4480000,-227.0,-7.0,1,left,MISS S. Gilgeous-Alexander step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,22.68,Missed,,,,,,,,,,,,,,
462,PT04M19.00S,2022-03-14T00:43:12.7Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,68,80,2022-03-14T00:43:13Z,4490000,,,0,,S. Adams REBOUND (Off:7 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,461.0,15.0,8.0,7.0,,,,,,,,,,
463,PT04M11.00S,2022-03-14T00:43:19.5Z,3,REGULAR,3pt,Jump Shot,[],1629630,67.23061760840999,36.76470588235294,1610612763,68,80,2022-03-14T00:43:25Z,4500000,-66.0,256.0,1,right,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,,,,,,26.39,Missed,,,,,,,,,,,,,,
464,PT04M08.00S,2022-03-14T00:43:23.1Z,3,REGULAR,rebound,offensive,[],1630533,,,1610612763,68,80,2022-03-14T00:43:23Z,4510000,,,0,,Z. Williams REBOUND (Off:2 Def:0),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,463.0,2.0,0.0,2.0,,,,,,,,,,
465,PT04M06.00S,2022-03-14T00:43:24.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,92.32917214191852,54.65686274509803,1610612763,68,82,2022-03-14T00:43:29Z,4520000,23.0,20.0,1,right,J. Morant cutting Layup (12 PTS) (Z. Williams 2 AST),"[1629630, 1630533]",1610612763.0,MEM,cutting,,,Morant,J. Morant,,,,,,,,,,3.04,Made,,,,,,12.0,Z. Williams,1630533.0,2.0,,,,,
467,PT03M57.00S,2022-03-14T00:43:33.2Z,3,REGULAR,3pt,Jump Shot,[],1629647,26.49474375821288,19.852941176470587,1610612760,68,82,2022-03-14T00:43:37Z,4540000,151.0,197.0,1,left,MISS D. Bazley 24' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,24.77,Missed,,,,,,,,,,,,,,
468,PT03M56.00S,2022-03-14T00:43:35.6Z,3,REGULAR,rebound,offensive,[],1630846,,,1610612760,68,82,2022-03-14T00:43:35Z,4550000,,,0,,O. Sarr REBOUND (Off:4 Def:0),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,467.0,4.0,0.0,4.0,,,,,,,,,,
469,PT03M45.00S,2022-03-14T00:43:45.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630322,8.360709592641262,46.07843137254902,1610612760,70,82,2022-03-14T00:43:49Z,4560000,20.0,26.0,1,left,L. Waters III driving Layup (16 PTS) (T. Mann 2 AST),"[1630322, 1630544]",1610612760.0,OKC,driving,,,Waters III,L. Waters III,,,,,,,,,,3.26,Made,,,,,,16.0,T. Mann,1630544.0,2.0,,,,,
471,PT03M27.00S,2022-03-14T00:44:04.6Z,3,REGULAR,3pt,Jump Shot,[],1630533,71.96123521681997,18.38235294117647,1610612763,70,85,2022-03-14T00:44:09Z,4580000,-158.0,211.0,1,right,Z. Williams 26' 3PT  (6 PTS) (J. Morant 8 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,26.37,Made,,,,,,6.0,J. Morant,1629630.0,8.0,,,,,
473,PT03M08.00S,2022-03-14T00:44:23.3Z,3,REGULAR,2pt,Jump Shot,[],1628983,6.258212877792378,28.186274509803923,1610612760,70,85,2022-03-14T00:48:26Z,4600000,109.0,6.0,1,left,MISS S. Gilgeous-Alexander 10' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,10.93,Missed,,,,,,,,,,,,,,
474,PT03M06.00S,2022-03-14T00:44:25.3Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,70,85,2022-03-14T00:44:27Z,4610000,,,0,,S. Adams REBOUND (Off:7 Def:9),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,473.0,16.0,9.0,7.0,,,,,,,,,,
475,PT02M59.00S,2022-03-14T00:44:31.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,91.01511169513797,47.794117647058826,1610612763,70,87,2022-03-14T00:44:36Z,4620000,-11.0,32.0,1,right,D. Bane alley-oop Layup (12 PTS) (J. Morant 9 AST),"[1630217, 1629630]",1610612763.0,MEM,alley-oop,,,Bane,D. Bane,,,,,,,,,,3.38,Made,,,,,,12.0,J. Morant,1629630.0,9.0,,,,,
477,PT02M47.00S,2022-03-14T00:44:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,12.040078843626807,39.21568627450981,1610612760,72,87,2022-03-14T00:49:00Z,4640000,54.0,61.0,1,left,T. Mann 8' driving floating Jump Shot (12 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,,,,,,8.12,Made,,,,,,12.0,,,,,,,,
478,PT02M25.00S,2022-03-14T00:45:09.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,72,87,2022-03-14T00:45:09Z,4650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M25.00S,2022-03-14T00:45:15.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,72,87,2022-03-14T00:45:15Z,4660000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M25.00S,2022-03-14T00:47:18.2Z,3,REGULAR,substitution,out,[],1630544,,,1610612763,72,87,2022-03-14T00:47:46Z,4670000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M25.00S,2022-03-14T00:47:18.2Z,3,REGULAR,substitution,out,[],1630846,,,1610612763,72,87,2022-03-14T00:47:46Z,4680000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M25.00S,2022-03-14T00:47:18.2Z,3,REGULAR,substitution,out,[],203500,,,1610612763,72,87,2022-03-14T00:47:46Z,4690000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M25.00S,2022-03-14T00:47:18.2Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,72,87,2022-03-14T00:47:46Z,4700000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M25.00S,2022-03-14T00:47:18.2Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,72,87,2022-03-14T00:47:46Z,4710000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M25.00S,2022-03-14T00:47:18.2Z,3,REGULAR,substitution,in,[],1630249,,,1610612763,72,87,2022-03-14T00:47:46Z,4720000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M25.00S,2022-03-14T00:47:18.2Z,3,REGULAR,substitution,in,[],1630197,,,1610612763,72,87,2022-03-14T00:47:46Z,4730000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M25.00S,2022-03-14T00:47:18.2Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,72,87,2022-03-14T00:47:46Z,4740000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M25.00S,2022-03-14T00:47:18.2Z,3,REGULAR,substitution,in,[],1626145,,,1610612763,72,87,2022-03-14T00:47:46Z,4750000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M25.00S,2022-03-14T00:47:18.2Z,3,REGULAR,substitution,in,[],203937,,,1610612763,72,87,2022-03-14T00:47:46Z,4760000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M24.00S,2022-03-14T00:48:07.1Z,3,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,72,87,2022-03-14T00:52:53Z,4770000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (3 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,202058.0,,,,,,,,,,,3.0,,,,,,,,,
494,PT02M13.00S,2022-03-14T00:48:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,9.280551905387648,45.588235294117645,1610612760,74,87,2022-03-14T00:48:29Z,4780000,22.0,35.0,1,left,S. Gilgeous-Alexander Layup (19 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,4.11,Made,,,,,,19.0,,,,,,,,
495,PT02M13.00S,2022-03-14T00:48:27.9Z,3,REGULAR,foul,personal,['1freethrow'],1629634,,,1610612760,74,87,2022-03-14T00:48:35Z,4790000,,,0,,B. Clarke shooting personal FOUL (2 PF) (Gilgeous-Alexander 1 FT),"[1629634, 1628983]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,1628172.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
497,PT02M13.00S,2022-03-14T00:48:36.2Z,3,REGULAR,substitution,out,[],1629630,,,1610612760,74,87,2022-03-14T00:49:00Z,4810000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M13.00S,2022-03-14T00:48:36.2Z,3,REGULAR,substitution,in,[],1629001,,,1610612760,74,87,2022-03-14T00:49:00Z,4820000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M13.00S,2022-03-14T00:48:45.3Z,3,REGULAR,substitution,out,[],1629647,,,1610612760,74,87,2022-03-14T00:49:00Z,4830000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M13.00S,2022-03-14T00:48:45.3Z,3,REGULAR,substitution,in,[],1629676,,,1610612760,74,87,2022-03-14T00:49:00Z,4840000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M13.00S,2022-03-14T00:48:59.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628983,,,1610612760,75,87,2022-03-14T00:48:59Z,4850000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (20 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,,20.0,,,,,,,,
502,PT02M01.00S,2022-03-14T00:49:14.4Z,3,REGULAR,3pt,Jump Shot,[],1630533,69.72733245729303,20.588235294117645,1610612763,75,90,2022-03-14T00:49:18Z,4860000,-147.0,232.0,1,right,Z. Williams 27' 3PT  (9 PTS) (T. Jones 1 AST),"[1630533, 1626145]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,27.48,Made,,,,,,9.0,T. Jones,1626145.0,1.0,,,,,
504,PT01M50.00S,2022-03-14T00:49:25.4Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,75,90,2022-03-14T00:52:29Z,4880000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1630533]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,1.0,,,,,Williams,1630533.0,,,
505,PT01M50.00S,2022-03-14T00:49:25.4Z,3,REGULAR,steal,,[],1630533,,,1610612763,75,90,2022-03-14T00:49:27Z,4890000,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M47.00S,2022-03-14T00:49:31.7Z,3,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,75,90,2022-03-14T00:49:40Z,4900000,,,0,,Z. Williams lost ball out-of-bounds TURNOVER (1 TO),[1630533],1610612763.0,MEM,lost ball,,,Williams,Z. Williams,,,,,201638.0,,,,,,,,,,,1.0,,,,,,,,,
507,PT01M34.00S,2022-03-14T00:49:59.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629676,7.5722733245729295,46.07843137254902,1610612760,77,90,2022-03-14T00:50:02Z,4910000,20.0,19.0,1,left,I. Roby Layup (4 PTS) (A. Pokusevski 1 AST),"[1629676, 1630197]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,2.71,Made,,,,,,4.0,A. Pokusevski,1630197.0,1.0,,,,,
509,PT01M11.00S,2022-03-14T00:50:21.9Z,3,REGULAR,3pt,Jump Shot,[],1626145,76.2976346911958,87.00980392156863,1610612763,77,93,2022-03-14T00:50:26Z,4930000,185.0,170.0,1,right,T. Jones 25' 3PT  (12 PTS) (Z. Williams 3 AST),"[1626145, 1630533]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,25.14,Made,,,,,,12.0,Z. Williams,1630533.0,3.0,,,,,
511,PT00M49.10S,2022-03-14T00:50:44.8Z,3,REGULAR,turnover,bad pass,[],1630249,,,1610612760,77,93,2022-03-14T00:50:48Z,4950000,,,0,,V. Krejci bad pass TURNOVER (2 TO),"[1630249, 203937]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,2.0,,,,,Anderson,203937.0,,,
512,PT00M49.10S,2022-03-14T00:50:44.8Z,3,REGULAR,steal,,[],203937,,,1610612763,77,93,2022-03-14T00:54:59Z,4960000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M44.90S,2022-03-14T00:50:49.0Z,3,REGULAR,turnover,lost ball,[],1629001,,,1610612763,77,93,2022-03-14T00:50:53Z,4970000,,,0,,D. Melton lost ball TURNOVER (3 TO),"[1629001, 1630322]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,3.0,,,,,Waters III,1630322.0,,,
514,PT00M44.90S,2022-03-14T00:50:49.0Z,3,REGULAR,steal,,[],1630322,,,1610612760,77,93,2022-03-14T00:56:13Z,4980000,,,0,,L. Waters III STEAL (2 STL),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT00M44.90S,2022-03-14T00:50:52.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630197,10.11826544021025,51.73866421568627,1610612760,77,93,2022-03-14T00:59:50Z,4985000,-9.0,43.0,1,left,MISS A. Pokusevski running Layup - blocked,"[1630197, 1630533]",1610612760.0,OKC,running,,,Pokusevski,A. Pokusevski,,,,,,,,,,4.35,Missed,,,,,,,,,,,,Williams,1630533.0,
565,PT00M44.90S,2022-03-14T00:50:52.6Z,3,REGULAR,block,,[],1630533,,,1610612760,77,93,2022-03-14T00:59:50Z,4987500,,,0,,Z. Williams BLOCK (1 BLK),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT00M44.90S,2022-03-14T00:50:52.6Z,3,REGULAR,rebound,offensive,[],1630197,,,1610612760,77,93,2022-03-14T00:59:50Z,4988750,,,0,,A. Pokusevski REBOUND (Off:3 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,564.0,5.0,2.0,3.0,,,,,,,,,,
515,PT00M37.70S,2022-03-14T00:50:56.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628983,31.09395532194481,36.029411764705884,1610612760,77,93,2022-03-14T00:59:50Z,4990000,70.0,240.0,1,left,MISS S. Gilgeous-Alexander 24' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,24.98,Missed,,,,,,,,,,,,,,
516,PT00M34.00S,2022-03-14T00:50:59.9Z,3,REGULAR,rebound,offensive,[],1630197,,,1610612760,77,93,2022-03-14T00:51:01Z,5000000,,,0,,A. Pokusevski REBOUND (Off:4 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,515.0,6.0,2.0,4.0,,,,,,,,,,
517,PT00M33.40S,2022-03-14T00:51:01.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630197,6.783837056504599,51.71568627450981,1610612760,79,93,2022-03-14T00:51:04Z,5010000,-9.0,11.0,1,left,A. Pokusevski putback Layup (4 PTS),[1630197],1610612760.0,OKC,putback,,,Pokusevski,A. Pokusevski,,,,,,,,,,1.42,Made,,,,,,4.0,,,,,,,,
518,PT00M12.10S,2022-03-14T00:51:25.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,80.1084099868594,50.73529411764706,1610612763,79,95,2022-03-14T00:51:29Z,5020000,4.0,134.0,1,right,Z. Williams 13' pullup Jump Shot (11 PTS) (T. Jones 2 AST),"[1630533, 1626145]",1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,,,,,,13.46,Made,,,,,,11.0,T. Jones,1626145.0,2.0,,,,,
