actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
544,PT04M31.00S,2022-01-10T02:00:59.9Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,91,88,2022-01-10T02:01:02Z,5430000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,543.0,1.0,1.0,0.0,,,,,,,,
545,PT04M27.00S,2022-01-10T02:01:05.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630598,92.9862023653088,56.127450980392155,1610612760,93,88,2022-01-10T02:01:13Z,5440000,31.0,13.0,1,right,A. Wiggins running DUNK (8 PTS) (T. Mann 5 AST),"[1630598, 1630544]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,,,,,,,3.34,Made,,,,,8.0,T. Mann,1630544.0,5.0,,,,
547,PT04M26.00S,2022-01-10T02:01:13.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,93,88,2022-01-10T02:01:13Z,5460000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M26.00S,2022-01-10T02:02:24.4Z,4,REGULAR,substitution,out,[],1630598,,,1610612743,93,88,2022-01-10T02:02:48Z,5470000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M26.00S,2022-01-10T02:02:24.4Z,4,REGULAR,substitution,out,[],1629026,,,1610612743,93,88,2022-01-10T02:02:48Z,5480000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
550,PT04M26.00S,2022-01-10T02:02:24.4Z,4,REGULAR,substitution,out,[],1630267,,,1610612743,93,88,2022-01-10T02:02:48Z,5490000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
551,PT04M26.00S,2022-01-10T02:02:24.4Z,4,REGULAR,substitution,in,[],203488,,,1610612743,93,88,2022-01-10T02:02:48Z,5500000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
552,PT04M26.00S,2022-01-10T02:02:24.4Z,4,REGULAR,substitution,in,[],1628983,,,1610612743,93,88,2022-01-10T02:02:48Z,5510000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
553,PT04M26.00S,2022-01-10T02:02:24.4Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,93,88,2022-01-10T02:02:48Z,5520000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
554,PT04M08.00S,2022-01-10T02:03:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203085,11.645860709592641,44.11764705882353,1610612743,93,88,2022-01-10T02:03:22Z,5530000,29.0,57.0,1,left,MISS A. Rivers 6' Layup - blocked,"[203085, 1629647]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,6.41,Missed,,,,,,,,,,,Bazley,1629647.0
555,PT04M08.00S,2022-01-10T02:03:12.5Z,4,REGULAR,block,,[],1629647,,,1610612743,93,88,2022-01-10T02:03:15Z,5540000,,,0,,D. Bazley BLOCK (3 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
556,PT03M59.00S,2022-01-10T02:03:21.5Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,93,88,2022-01-10T02:03:22Z,5550000,,,0,,N. Jokic REBOUND (Off:4 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,554.0,11.0,7.0,4.0,,,,,,,,
613,PT03M58.00S,2022-01-10T02:03:17.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.699737187910642,53.18627450980392,1610612743,93,88,2022-01-10T02:13:44Z,5555000,-16.0,1.0,1,left,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,,,,,,,1.59,Missed,,,,,,,,,,,,
614,PT03M58.00S,2022-01-10T02:03:17.1Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,93,88,2022-01-10T02:13:44Z,5557500,,,0,,N. Jokic REBOUND (Off:5 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,613.0,12.0,7.0,5.0,,,,,,,,
557,PT03M58.00S,2022-01-10T02:03:21.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,8.886333771353483,54.65686274509803,1610612743,93,90,2022-01-10T02:14:25Z,5560000,-23.0,31.0,1,left,N. Jokic tip Layup (20 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,,,,,,,3.88,Made,,,,,20.0,,,,,,,
558,PT03M44.00S,2022-01-10T02:03:36.0Z,4,REGULAR,3pt,Jump Shot,[],1629647,66.5735873850197,33.82352941176471,1610612760,93,90,2022-01-10T02:03:40Z,5570000,-81.0,262.0,1,right,MISS D. Bazley 27' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,27.39,Missed,,,,,,,,,,,,
559,PT03M41.00S,2022-01-10T02:03:39.0Z,4,REGULAR,rebound,offensive,[],1628983,,,1610612760,93,90,2022-01-10T02:03:40Z,5580000,,,0,,S. Gilgeous-Alexander REBOUND (Off:2 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,558.0,5.0,3.0,2.0,,,,,,,,
560,PT03M29.00S,2022-01-10T02:03:51.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629647,92.59198423127464,53.67647058823529,1610612760,93,90,2022-01-10T02:03:56Z,5590000,18.0,17.0,1,right,MISS D. Bazley driving reverse Layup,[1629647],1610612760.0,OKC,driving reverse,,,Bazley,D. Bazley,,,,,,,,,,,2.51,Missed,,,,,,,,,,,,
561,PT03M27.00S,2022-01-10T02:03:53.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,93,90,2022-01-10T02:03:56Z,5600000,,,0,,N. Jokic REBOUND (Off:5 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,560.0,13.0,8.0,5.0,,,,,,,,
562,PT03M24.00S,2022-01-10T02:04:00.5Z,4,REGULAR,foul,personal,[],1628983,,,1610612743,93,90,2022-01-10T02:04:16Z,5610000,,,0,,S. Gilgeous-Alexander personal FOUL (3 PF),"[1628983, 203115]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1628954.0,3.0,0.0,Barton,203115.0,,,,,,,,,,,,,,,
564,PT03M24.00S,2022-01-10T02:04:18.0Z,4,REGULAR,substitution,out,[],1630544,,,1610612743,93,90,2022-01-10T02:04:22Z,5630000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
565,PT03M24.00S,2022-01-10T02:04:18.0Z,4,REGULAR,substitution,in,[],1629652,,,1610612743,93,90,2022-01-10T02:04:22Z,5640000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
566,PT03M19.00S,2022-01-10T02:04:31.4Z,4,REGULAR,foul,offensive,[],1628420,,,1610612743,93,90,2022-01-10T02:04:39Z,5650000,,,0,,M. Morris offensive FOUL (1 PF),"[1628420, 1629652]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,1628954.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
568,PT03M19.00S,2022-01-10T02:04:31.4Z,4,REGULAR,turnover,offensive foul,[],1628420,,,1610612743,93,90,2022-01-10T02:04:31Z,5670000,,,0,,M. Morris offensive foul TURNOVER (1 TO),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,1628954.0,,,,,1.0,,,,,,,,,,,,,,
569,PT03M19.00S,2022-01-10T02:04:39.7Z,4,REGULAR,substitution,out,[],1629647,,,1610612760,93,90,2022-01-10T02:04:46Z,5680000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M19.00S,2022-01-10T02:04:39.7Z,4,REGULAR,substitution,in,[],1630526,,,1610612760,93,90,2022-01-10T02:04:46Z,5690000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M10.00S,2022-01-10T02:05:01.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,90.48948751642575,55.392156862745104,1610612760,93,90,2022-01-10T02:05:05Z,5700000,27.0,37.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,4.57,Missed,,,,,,,,,,,,
572,PT03M07.00S,2022-01-10T02:05:04.4Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,93,90,2022-01-10T02:05:05Z,5710000,,,0,,N. Jokic REBOUND (Off:5 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,571.0,14.0,9.0,5.0,,,,,,,,
573,PT02M59.00S,2022-01-10T02:05:12.0Z,4,REGULAR,3pt,Jump Shot,[],203085,8.886333771353483,3.431372549019608,1610612743,93,93,2022-01-10T02:05:16Z,5720000,233.0,31.0,1,left,A. Rivers 3PT  (20 PTS) (N. Jokic 6 AST),"[203085, 203999]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,23.49,Made,,,,,20.0,N. Jokic,203999.0,6.0,,,,
575,PT02M42.00S,2022-01-10T02:05:28.7Z,4,REGULAR,3pt,Jump Shot,[],1629652,94.82588699080158,94.6078431372549,1610612760,93,93,2022-01-10T02:05:33Z,5740000,223.0,-4.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,22.3,Missed,,,,,,,,,,,,
576,PT02M40.00S,2022-01-10T02:05:30.7Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,93,93,2022-01-10T02:05:33Z,5750000,,,0,,A. Gordon REBOUND (Off:1 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,575.0,5.0,4.0,1.0,,,,,,,,
577,PT02M22.00S,2022-01-10T02:05:49.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203085,7.966491458607096,44.36274509803921,1610612743,93,95,2022-01-10T02:05:55Z,5760000,28.0,22.0,1,left,A. Rivers driving reverse Layup (22 PTS) (M. Morris 5 AST),"[203085, 1628420]",1610612743.0,DEN,driving reverse,,,Rivers,A. Rivers,,,,,,,,,,,3.6,Made,,,,,22.0,M. Morris,1628420.0,5.0,,,,
579,PT02M09.00S,2022-01-10T02:06:03.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,88.25558475689881,58.57843137254902,1610612760,93,95,2022-01-10T02:06:07Z,5780000,43.0,58.0,1,right,MISS J. Giddey 7' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,,,,,,,7.21,Missed,,,,,,,,,,,,
580,PT02M07.00S,2022-01-10T02:06:05.0Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,93,95,2022-01-10T02:06:07Z,5790000,,,0,,N. Jokic REBOUND (Off:5 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,579.0,15.0,10.0,5.0,,,,,,,,
615,PT01M46.00S,2022-01-10T02:06:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.067017082785808,45.611213235294116,1610612743,93,95,2022-01-10T02:14:00Z,5795000,22.0,33.0,1,left,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,3.94,Missed,,,,,,,,,,,,
616,PT01M46.00S,2022-01-10T02:06:14.4Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,93,95,2022-01-10T02:14:00Z,5797500,,,0,,N. Jokic REBOUND (Off:6 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,615.0,16.0,10.0,6.0,,,,,,,,
583,PT01M46.00S,2022-01-10T02:06:25.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203115,17.16491458607096,49.50980392156863,1610612743,93,95,2022-01-10T02:14:00Z,5800000,2.0,109.0,1,left,MISS W. Barton 10' driving Layup,[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,,,,,,,10.89,Missed,,,,,,,,,,,,
584,PT01M43.00S,2022-01-10T02:06:28.8Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,93,95,2022-01-10T02:06:30Z,5810000,,,0,,N. Jokic REBOUND (Off:7 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,583.0,17.0,10.0,7.0,,,,,,,,
585,PT01M42.00S,2022-01-10T02:06:29.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,12.171484888304862,53.92156862745098,1610612743,93,95,2022-01-10T02:10:07Z,5820000,-20.0,62.0,1,left,MISS N. Jokic 6' putback Layup,[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,,,,,,,6.49,Missed,,,,,,,,,,,,
586,PT01M42.00S,2022-01-10T02:06:29.1Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,93,95,2022-01-10T02:06:34Z,5830000,,,0,,N. Jokic REBOUND (Off:8 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,585.0,18.0,10.0,8.0,,,,,,,,
587,PT01M38.00S,2022-01-10T02:06:33.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,93,95,2022-01-10T02:10:25Z,5840000,0.0,0.0,1,left,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,,,,,,,0.0,Missed,,,,,,,,,,,,
588,PT01M38.00S,2022-01-10T02:06:33.4Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,93,95,2022-01-10T02:06:37Z,5850000,,,0,,L. Dort REBOUND (Off:0 Def:5),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,587.0,5.0,5.0,0.0,,,,,,,,
589,PT01M34.00S,2022-01-10T02:06:39.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,93,95,2022-01-10T02:06:40Z,5860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT01M27.00S,2022-01-10T02:07:07.5Z,4,REGULAR,3pt,Jump Shot,[],1630526,66.83639947437582,41.42156862745098,1610612760,93,95,2022-01-10T02:07:12Z,5870000,-43.0,259.0,1,right,MISS J. Robinson-Earl 26' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,26.27,Missed,,,,,,,,,,,,
591,PT01M22.00S,2022-01-10T02:07:12.5Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,93,95,2022-01-10T02:07:12Z,5880000,,,0,,M. Morris REBOUND (Off:0 Def:3),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,590.0,3.0,3.0,0.0,,,,,,,,
592,PT01M05.00S,2022-01-10T02:07:28.1Z,4,REGULAR,2pt,Jump Shot,[],203999,23.209592641261498,42.15686274509804,1610612743,93,95,2022-01-10T02:07:33Z,5890000,39.0,166.0,1,left,MISS N. Jokic 17' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,17.03,Missed,,,,,,,,,,,,
593,PT01M02.00S,2022-01-10T02:07:31.1Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,93,95,2022-01-10T02:07:33Z,5900000,,,0,,J. Giddey REBOUND (Off:1 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,592.0,7.0,6.0,1.0,,,,,,,,
594,PT00M59.40S,2022-01-10T02:07:39.5Z,4,REGULAR,foul,personal,[],203085,,,1610612760,93,95,2022-01-10T02:07:45Z,5910000,,,0,,A. Rivers personal FOUL (2 PF),"[203085, 1628983]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,1628954.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
596,PT00M53.50S,2022-01-10T02:08:10.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203488,90.22667542706965,42.64705882352941,1610612760,95,95,2022-01-10T02:08:17Z,5930000,-37.0,39.0,1,right,M. Muscala Hook (8 PTS) (J. Giddey 8 AST),"[203488, 1630581]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,5.39,Made,,,,,8.0,J. Giddey,1630581.0,8.0,,,,
598,PT00M39.90S,2022-01-10T02:08:29.8Z,4,REGULAR,foul,personal,['2freethrow'],203488,,,1610612743,95,95,2022-01-10T02:08:53Z,5950000,,,0,,M. Muscala shooting personal FOUL (1 PF) (Jokic 2 FT),"[203488, 203999]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,101283.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
600,PT00M39.90S,2022-01-10T02:08:56.3Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,95,96,2022-01-10T02:08:56Z,5970000,,,0,,N. Jokic Free Throw 1 of 2 (21 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,Made,,,,,21.0,,,,,,,
601,PT00M39.90S,2022-01-10T02:09:08.4Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,95,97,2022-01-10T02:09:08Z,5980000,,,0,,N. Jokic Free Throw 2 of 2 (22 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,Made,,,,,22.0,,,,,,,
602,PT00M39.90S,2022-01-10T02:09:13.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,95,97,2022-01-10T02:09:13Z,5990000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M32.30S,2022-01-10T02:11:01.9Z,4,REGULAR,3pt,Jump Shot,[],1630526,92.46057818659659,3.431372549019608,1610612760,95,97,2022-01-10T02:11:07Z,6000000,-233.0,18.0,1,right,MISS J. Robinson-Earl 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,23.35,Missed,,,,,,,,,,,,
604,PT00M29.10S,2022-01-10T02:11:05.1Z,4,REGULAR,rebound,defensive,[],203085,,,1610612743,95,97,2022-01-10T02:11:07Z,6010000,,,0,,A. Rivers REBOUND (Off:1 Def:4),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,603.0,5.0,4.0,1.0,,,,,,,,
605,PT00M12.60S,2022-01-10T02:11:24.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612743,95,97,2022-01-10T02:12:01Z,6020000,,,0,,L. Dort personal FOUL (3 PF) (Barton 2 FT),"[1629652, 203115]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,200833.0,3.0,0.0,Barton,203115.0,,,,,,,,,,,,,,,
607,PT00M12.60S,2022-01-10T02:12:24.1Z,4,REGULAR,freethrow,1 of 2,[],203115,,,1610612743,95,98,2022-01-10T02:12:24Z,6040000,,,0,,W. Barton Free Throw 1 of 2 (13 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,Made,,,,,13.0,,,,,,,
608,PT00M12.60S,2022-01-10T02:12:40.8Z,4,REGULAR,freethrow,2 of 2,[],203115,,,1610612743,95,99,2022-01-10T02:12:40Z,6050000,,,0,,W. Barton Free Throw 2 of 2 (14 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,Made,,,,,14.0,,,,,,,
609,PT00M07.00S,2022-01-10T02:12:46.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,89.56964520367937,41.911764705882355,1610612760,95,99,2022-01-10T02:12:51Z,6060000,-40.0,46.0,1,right,MISS S. Gilgeous-Alexander 6' driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,6.08,Missed,,,,,,,,,,,,
610,PT00M05.10S,2022-01-10T02:12:48.5Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,95,99,2022-01-10T02:12:48Z,6070000,,,0,,A. Gordon REBOUND (Off:1 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,609.0,6.0,5.0,1.0,,,,,,,,
611,PT00M00.00S,2022-01-10T02:13:08.0Z,4,REGULAR,period,end,[],0,,,1610612743,95,99,2022-01-10T02:13:08Z,6080000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M00.00S,2022-01-10T02:13:20.6Z,4,REGULAR,game,end,[],0,,,0,95,99,2022-01-10T02:13:20Z,6090000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
