actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
515,PT10M17.00S,2021-11-13T02:50:14.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,91.40932982917214,52.69607843137255,1610612760,79,90,2021-11-13T02:50:21Z,5060000,13.0,28.0,1,right,MISS T. Mann running Layup - blocked,"[1630544, 1630169]",1610612760.0,OKC,running,,,Mann,T. Mann,,,,,3.14,Missed,,,,,,,,,,Haliburton,1630169.0,,,,,,,
516,PT10M17.00S,2021-11-13T02:50:14.0Z,4,REGULAR,block,,[],1630169,,,1610612760,79,90,2021-11-13T02:50:16Z,5070000,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
517,PT10M14.00S,2021-11-13T02:50:17.0Z,4,REGULAR,rebound,offensive,[],1630544,,,1610612760,79,90,2021-11-13T02:50:21Z,5080000,,,0,,T. Mann REBOUND (Off:1 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,515.0,,2.0,1.0,1.0,,,,,,,,,,,,,
518,PT10M13.00S,2021-11-13T02:50:17.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630544,92.9862023653088,50.98039215686274,1610612760,81,90,2021-11-13T02:50:24Z,5090000,5.0,13.0,1,right,T. Mann putback Layup (9 PTS),[1630544],1610612760.0,OKC,putback,,,Mann,T. Mann,,,,,1.43,Made,,,,,,,,,9.0,,,,,,,,,
519,PT10M08.00S,2021-11-13T02:50:22.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,30.56833114323259,27.205882352941174,1610612758,81,90,2021-11-13T02:55:25Z,5100000,114.0,235.0,1,left,MISS T. Haliburton 26' step back 3PT,[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
520,PT10M06.00S,2021-11-13T02:50:24.9Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,81,90,2021-11-13T02:50:32Z,5110000,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,519.0,,2.0,2.0,0.0,,,,,,,,,,,,,
521,PT09M58.00S,2021-11-13T02:50:35.4Z,4,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612760,81,90,2021-11-13T02:50:41Z,5120000,,,0,,R. Holmes shooting personal FOUL (3 PF) (Muscala 2 FT),"[1626158, 203488]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,1626302.0,,,,,,,,,,,,,3.0,0.0,Muscala,203488.0
523,PT09M58.00S,2021-11-13T02:50:58.7Z,4,REGULAR,freethrow,1 of 2,[],203488,,,1610612760,82,90,2021-11-13T02:50:58Z,5140000,,,0,,M. Muscala Free Throw 1 of 2 (3 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
524,PT09M58.00S,2021-11-13T02:50:59.4Z,4,REGULAR,substitution,out,[],1626158,,,1610612760,82,90,2021-11-13T02:51:03Z,5150000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M58.00S,2021-11-13T02:50:59.4Z,4,REGULAR,substitution,in,[],202684,,,1610612760,82,90,2021-11-13T02:51:03Z,5160000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M58.00S,2021-11-13T02:51:17.4Z,4,REGULAR,freethrow,2 of 2,[],203488,,,1610612760,83,90,2021-11-13T02:51:17Z,5170000,,,0,,M. Muscala Free Throw 2 of 2 (4 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
527,PT09M46.00S,2021-11-13T02:51:30.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202684,6.783837056504599,51.71568627450981,1610612758,83,90,2021-11-13T02:51:37Z,5180000,-9.0,11.0,1,left,MISS T. Thompson cutting DUNK,[202684],1610612758.0,SAC,cutting,,,Thompson,T. Thompson,,,,,1.42,Missed,,,,,,,,,,,,,,,,,,
528,PT09M44.00S,2021-11-13T02:51:32.8Z,4,REGULAR,rebound,offensive,[],1629002,,,1610612758,83,90,2021-11-13T02:51:32Z,5190000,,,0,,C. Metu REBOUND (Off:1 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,527.0,,5.0,4.0,1.0,,,,,,,,,,,,,
529,PT09M42.00S,2021-11-13T02:51:34.8Z,4,REGULAR,turnover,bad pass,[],1629002,,,1610612758,83,90,2021-11-13T02:56:32Z,5200000,,,0,,C. Metu bad pass TURNOVER (1 TO),"[1629002, 1629026]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,1.0,Williams,1629026.0,,,,,,,,,,
530,PT09M42.00S,2021-11-13T02:51:34.8Z,4,REGULAR,steal,,[],1629026,,,1610612760,83,90,2021-11-13T02:51:36Z,5210000,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M37.00S,2021-11-13T02:51:38.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630526,93.11760840998686,51.71568627450981,1610612760,83,90,2021-11-13T02:51:44Z,5220000,9.0,12.0,1,right,MISS J. Robinson-Earl running Layup,[1630526],1610612760.0,OKC,running,,,Robinson-Earl,J. Robinson-Earl,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,
532,PT09M37.00S,2021-11-13T02:51:40.2Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,83,90,2021-11-13T02:51:40Z,5230000,,,0,,K. Williams REBOUND (Off:1 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,531.0,,3.0,2.0,1.0,,,,,,,,,,,,,
533,PT09M29.00S,2021-11-13T02:51:47.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630581,93.24901445466492,51.470588235294116,1610612760,83,90,2021-11-13T02:57:31Z,5240000,7.0,11.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,1.33,Missed,,,,,,,,,,,,,,,,,,
534,PT09M26.00S,2021-11-13T02:51:50.9Z,4,REGULAR,rebound,defensive,[],202684,,,1610612758,83,90,2021-11-13T02:51:52Z,5250000,,,0,,T. Thompson REBOUND (Off:3 Def:5),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,533.0,,8.0,5.0,3.0,,,,,,,,,,,,,
535,PT09M19.00S,2021-11-13T02:51:57.6Z,4,REGULAR,3pt,Jump Shot,[],1629002,24.78646517739816,84.55882352941177,1610612758,83,90,2021-11-13T02:52:26Z,5260000,-173.0,180.0,1,left,MISS C. Metu 24' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
536,PT09M17.00S,2021-11-13T02:51:59.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,83,90,2021-11-13T02:59:11Z,5270000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,535.0,,,,,,,,,,,,,,,,,
537,PT09M17.00S,2021-11-13T02:52:09.9Z,4,REGULAR,foul,personal,[],202684,,,1610612760,83,90,2021-11-13T02:59:47Z,5280000,,,0,,T. Thompson loose ball personal FOUL (3 PF),"[202684, 1630581]",1610612758.0,SAC,loose ball,,,Thompson,T. Thompson,,,,,,,,1626302.0,,,,,,,,,,,,,3.0,0.0,Giddey,1630581.0
539,PT09M06.00S,2021-11-13T02:52:33.4Z,4,REGULAR,3pt,Jump Shot,[],203488,67.62483574244416,18.872549019607842,1610612760,86,90,2021-11-13T02:52:38Z,5300000,-156.0,252.0,1,right,M. Muscala 29' 3PT  (7 PTS) (J. Robinson-Earl 1 AST),"[203488, 1630526]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,29.6,Made,,,,,,,,,7.0,,,J. Robinson-Earl,1630526.0,1.0,,,,
541,PT08M49.00S,2021-11-13T02:52:50.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629056,5.995400788436268,59.55882352941176,1610612758,86,90,2021-11-13T03:04:32Z,5320000,-48.0,4.0,1,left,MISS T. Davis driving floating Shot,[1629056],1610612758.0,SAC,driving floating,,,Davis,T. Davis,,,,,4.8,Missed,,,,,,,,,,,,,,,,,,
542,PT08M47.00S,2021-11-13T02:52:52.3Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,86,90,2021-11-13T02:52:54Z,5330000,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:8),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,541.0,,12.0,8.0,4.0,,,,,,,,,,,,,
543,PT08M43.00S,2021-11-13T02:52:56.2Z,4,REGULAR,3pt,Jump Shot,[],1629026,78.26872536136662,92.64705882352942,1610612760,86,90,2021-11-13T02:53:04Z,5340000,213.0,152.0,1,right,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,
544,PT08M39.00S,2021-11-13T02:53:00.2Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,86,90,2021-11-13T02:53:04Z,5350000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,543.0,,1.0,1.0,0.0,,,,,,,,,,,,,
545,PT08M22.00S,2021-11-13T02:53:16.8Z,4,REGULAR,2pt,Jump Shot,[],1630169,21.632720105124836,25.98039215686275,1610612758,86,90,2021-11-13T03:05:08Z,5360000,120.0,151.0,1,left,MISS T. Haliburton 19' pullup Shot,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,19.28,Missed,,,,,,,,,,,,,,,,,,
546,PT08M20.00S,2021-11-13T02:53:18.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,86,90,2021-11-13T02:53:27Z,5370000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,545.0,,,,,,,,,,,,,,,,,
547,PT08M20.00S,2021-11-13T02:53:25.4Z,4,REGULAR,foul,personal,[],1629026,,,1610612758,86,90,2021-11-13T02:53:56Z,5380000,,,0,,K. Williams loose ball personal FOUL (1 PF),"[1629026, 202684]",1610612760.0,OKC,loose ball,,,Williams,K. Williams,,,,,,,,1626302.0,,,,,,,,,,,,,1.0,0.0,Thompson,202684.0
549,PT08M20.00S,2021-11-13T02:53:37.4Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,86,90,2021-11-13T02:53:47Z,5400000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M20.00S,2021-11-13T02:53:37.4Z,4,REGULAR,substitution,out,[],1629002,,,1610612758,86,90,2021-11-13T02:53:47Z,5410000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M20.00S,2021-11-13T02:53:37.4Z,4,REGULAR,substitution,in,[],203084,,,1610612758,86,90,2021-11-13T02:53:47Z,5420000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M20.00S,2021-11-13T02:53:37.4Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,86,90,2021-11-13T02:53:47Z,5430000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M15.00S,2021-11-13T02:53:59.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629056,29.517082785808146,77.94117647058823,1610612758,86,90,2021-11-13T02:54:04Z,5440000,-140.0,225.0,1,left,MISS T. Davis 26' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,
554,PT08M11.00S,2021-11-13T02:54:03.4Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,86,90,2021-11-13T02:54:04Z,5450000,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:9),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,553.0,,13.0,9.0,4.0,,,,,,,,,,,,,
555,PT07M56.00S,2021-11-13T02:54:18.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,88.38699080157687,37.254901960784316,1610612760,88,90,2021-11-13T02:54:22Z,5460000,-64.0,57.0,1,right,K. Williams 8' pullup Jump Shot (7 PTS),[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,8.53,Made,,,,,,,,,7.0,,,,,,,,,
556,PT07M41.00S,2021-11-13T02:54:33.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,4.28712220762155,56.86274509803921,1610612758,88,90,2021-11-13T02:54:49Z,5470000,-34.0,-12.0,1,left,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,3.64,Missed,,,,,,,,,,,,,,,,,,
557,PT07M39.00S,2021-11-13T02:54:35.4Z,4,REGULAR,rebound,offensive,[],202684,,,1610612758,88,90,2021-11-13T03:06:45Z,5480000,,,0,,T. Thompson REBOUND (Off:4 Def:5),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,556.0,,9.0,5.0,4.0,,,,,,,,,,,,,
558,PT07M38.00S,2021-11-13T02:54:37.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202684,5.590000152587891,50.0,1610612758,88,90,2021-11-13T03:06:53Z,5490000,0.0,0.0,1,left,MISS T. Thompson tip DUNK,[202684],1610612758.0,SAC,tip,,,Thompson,T. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
559,PT07M37.00S,2021-11-13T02:54:38.1Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,88,90,2021-11-13T02:55:40Z,5500000,,,0,,K. Williams REBOUND (Off:1 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,558.0,,4.0,3.0,1.0,,,,,,,,,,,,,
560,PT07M37.00S,2021-11-13T02:55:02.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,88,90,2021-11-13T02:55:02Z,5510000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M37.00S,2021-11-13T02:57:15.0Z,4,REGULAR,substitution,out,[],1630526,,,1610612760,88,90,2021-11-13T02:57:34Z,5520000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M37.00S,2021-11-13T02:57:15.0Z,4,REGULAR,substitution,out,[],1629056,,,1610612760,88,90,2021-11-13T02:57:34Z,5530000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M37.00S,2021-11-13T02:57:15.0Z,4,REGULAR,substitution,in,[],1629647,,,1610612760,88,90,2021-11-13T02:57:34Z,5540000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M37.00S,2021-11-13T02:57:15.0Z,4,REGULAR,substitution,in,[],1627741,,,1610612760,88,90,2021-11-13T02:57:34Z,5550000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M19.00S,2021-11-13T02:57:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,93.64323258869908,46.07843137254902,1610612760,90,90,2021-11-13T03:07:39Z,5560000,-20.0,7.0,1,right,D. Bazley driving Layup (15 PTS),[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,2.09,Made,,,,,,,,,15.0,,,,,,,,,
566,PT07M01.00S,2021-11-13T02:58:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,5.863994743758213,52.69607843137255,1610612758,90,90,2021-11-13T03:08:15Z,5570000,-13.0,3.0,1,left,MISS H. Barnes Layup - blocked,"[203084, 203488]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,1.37,Missed,,,,,,,,,,Muscala,203488.0,,,,,,,
567,PT07M01.00S,2021-11-13T02:58:10.0Z,4,REGULAR,block,,[],203488,,,1610612758,90,90,2021-11-13T02:58:12Z,5580000,,,0,,M. Muscala BLOCK (1 BLK),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M58.00S,2021-11-13T02:58:13.0Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,90,90,2021-11-13T02:58:16Z,5590000,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,566.0,,5.0,5.0,0.0,,,,,,,,,,,,,
569,PT06M48.00S,2021-11-13T02:58:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,91.40932982917214,44.6078431372549,1610612760,90,90,2021-11-13T02:58:27Z,5600000,-27.0,28.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,
570,PT06M46.00S,2021-11-13T02:58:25.7Z,4,REGULAR,rebound,defensive,[],202684,,,1610612758,90,90,2021-11-13T02:58:27Z,5610000,,,0,,T. Thompson REBOUND (Off:4 Def:6),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,569.0,,10.0,6.0,4.0,,,,,,,,,,,,,
571,PT06M38.00S,2021-11-13T02:58:33.8Z,4,REGULAR,2pt,Jump Shot,[],1627741,21.632720105124836,61.76470588235294,1610612758,90,92,2021-11-13T02:58:38Z,5620000,-59.0,151.0,1,left,B. Hield 16' pullup Jump Shot (11 PTS),[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,16.19,Made,,,,,,,,,11.0,,,,,,,,,
572,PT06M30.00S,2021-11-13T02:58:42.2Z,4,REGULAR,3pt,Jump Shot,[],1630544,79.84559789750328,7.8431372549019605,1610612760,93,92,2021-11-13T02:58:46Z,5630000,-211.0,137.0,1,right,T. Mann 25' 3PT  (12 PTS) (J. Giddey 5 AST),"[1630544, 1630581]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,25.14,Made,,,,,,,,,12.0,,,J. Giddey,1630581.0,5.0,,,,
574,PT06M06.00S,2021-11-13T02:59:07.7Z,4,REGULAR,turnover,out-of-bounds,[],202684,,,1610612758,93,92,2021-11-13T02:59:15Z,5650000,,,0,,T. Thompson lost ball out-of-bounds TURNOVER (2 TO),[202684],1610612758.0,SAC,lost ball,,,Thompson,T. Thompson,,,,,,,,1830.0,,,,2.0,,,,,,,,,,,,
575,PT06M06.00S,2021-11-13T02:59:11.9Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,93,92,2021-11-13T02:59:25Z,5660000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M06.00S,2021-11-13T02:59:11.9Z,4,REGULAR,substitution,out,[],202684,,,1610612760,93,92,2021-11-13T02:59:25Z,5670000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M06.00S,2021-11-13T02:59:11.9Z,4,REGULAR,substitution,out,[],1630558,,,1610612760,93,92,2021-11-13T02:59:25Z,5680000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M06.00S,2021-11-13T02:59:11.9Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,93,92,2021-11-13T02:59:25Z,5690000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M06.00S,2021-11-13T02:59:11.9Z,4,REGULAR,substitution,in,[],1630169,,,1610612760,93,92,2021-11-13T02:59:25Z,5700000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M06.00S,2021-11-13T02:59:11.9Z,4,REGULAR,substitution,in,[],1626158,,,1610612760,93,92,2021-11-13T02:59:25Z,5710000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M58.00S,2021-11-13T02:59:37.8Z,4,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612760,93,92,2021-11-13T02:59:43Z,5720000,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Williams 2 FT),"[1630169, 1629026]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,,,,203593.0,,,,,,,,,,,,,1.0,0.0,Williams,1629026.0
583,PT05M58.00S,2021-11-13T03:00:04.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629026,,,1610612760,94,92,2021-11-13T03:00:04Z,5740000,,,0,,K. Williams Free Throw 1 of 2 (8 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
584,PT05M58.00S,2021-11-13T03:00:10.0Z,4,REGULAR,substitution,out,[],203488,,,1610612760,94,92,2021-11-13T03:00:13Z,5750000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M58.00S,2021-11-13T03:00:10.0Z,4,REGULAR,substitution,in,[],1630526,,,1610612760,94,92,2021-11-13T03:00:13Z,5760000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M58.00S,2021-11-13T03:00:27.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629026,,,1610612760,95,92,2021-11-13T03:00:27Z,5770000,,,0,,K. Williams Free Throw 2 of 2 (9 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
587,PT05M37.00S,2021-11-13T03:00:51.1Z,4,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612758,95,92,2021-11-13T03:01:01Z,5780000,,,0,,K. Williams shooting personal FOUL (2 PF) (Fox 2 FT),"[1629026, 1628368]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,,,,203593.0,,,,,,,,,,,,,2.0,0.0,Fox,1628368.0
589,PT05M37.00S,2021-11-13T03:01:16.1Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,95,93,2021-11-13T03:01:16Z,5800000,,,0,,D. Fox Free Throw 1 of 2 (15 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
590,PT05M37.00S,2021-11-13T03:01:29.7Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,95,94,2021-11-13T03:01:29Z,5810000,,,0,,D. Fox Free Throw 2 of 2 (16 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
591,PT05M22.00S,2021-11-13T03:01:43.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,94.82588699080158,54.166666666666664,1610612760,97,94,2021-11-13T03:02:02Z,5820000,21.0,-4.0,1,right,J. Robinson-Earl Layup (2 PTS) (T. Mann 1 AST),"[1630526, 1630544]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,2.12,Made,,,,,,,,,2.0,,,T. Mann,1630544.0,1.0,,,,
593,PT05M08.00S,2021-11-13T03:01:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,4.812746386333772,53.67647058823529,1610612758,97,96,2021-11-13T03:02:05Z,5840000,-18.0,-7.0,1,left,H. Barnes Layup (19 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,1.98,Made,,,,,,,,,19.0,,,,,,,,,
594,PT04M50.00S,2021-11-13T03:02:15.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,83.78777923784494,57.59803921568627,1610612760,99,96,2021-11-13T03:02:19Z,5850000,38.0,100.0,1,right,S. Gilgeous-Alexander 10' pullup Jump Shot (20 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,10.69,Made,,,,,,,,,20.0,,,,,,,,,
595,PT04M36.00S,2021-11-13T03:02:29.5Z,4,REGULAR,3pt,Jump Shot,[],1630169,33.459264126149804,57.35294117647059,1610612758,99,96,2021-11-13T03:02:35Z,5860000,-37.0,262.0,1,left,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,
596,PT04M33.00S,2021-11-13T03:02:32.5Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,99,96,2021-11-13T03:02:35Z,5870000,,,0,,K. Williams REBOUND (Off:1 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,595.0,,5.0,4.0,1.0,,,,,,,,,,,,,
597,PT04M17.00S,2021-11-13T03:02:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.24901445466492,45.34313725490196,1610612760,101,96,2021-11-13T03:03:10Z,5880000,-23.0,11.0,1,right,S. Gilgeous-Alexander driving Layup (22 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.58,Made,,,,,,,,,22.0,,,,,,,,,
600,PT04M17.00S,2021-11-13T03:02:53.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,101,96,2021-11-13T03:02:53Z,5890000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
