actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
541,PT08M02.00S,2022-02-08T02:57:05.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629026,71.96123521681997,17.892156862745097,1610612760,81,95,2022-02-08T02:57:16Z,5390000,-161.0,211.0,1,right,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
542,PT08M02.00S,2022-02-08T02:57:05.8Z,4,REGULAR,rebound,offensive,[],1629652,,,1610612760,81,95,2022-02-08T02:57:16Z,5400000,,,0,,L. Dort REBOUND (Off:3 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,541.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
543,PT07M59.00S,2022-02-08T02:57:13.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629652,94.40999984741211,50.0,1610612760,83,95,2022-02-08T03:03:45Z,5410000,0.0,0.0,1,right,L. Dort tip DUNK (24 PTS),[1629652],1610612760.0,OKC,tip,,,Dort,L. Dort,,,,,0.0,Made,,,,,24.0,,,,,,,,,,,,,,
577,PT07M57.00S,2022-02-08T02:58:50.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,83,95,2022-02-08T03:04:27Z,5415000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M35.00S,2022-02-08T03:00:27.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,10.5946123521682,59.31372549019608,1610612744,83,97,2022-02-08T03:03:28Z,5420000,-47.0,47.0,1,left,K. Thompson 6' turnaround fadeaway Jump Shot (15 PTS),[202691],1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,6.63,Made,,,,,15.0,,,,,,,,,,,,,,
545,PT07M25.00S,2022-02-08T03:00:36.4Z,4,REGULAR,3pt,Jump Shot,[],1629660,67.88764783180025,76.7156862745098,1610612760,83,97,2022-02-08T03:00:42Z,5430000,134.0,249.0,1,right,MISS T. Jerome 28' pullup 3PT,[1629660],1610612760.0,OKC,pullup,,,Jerome,T. Jerome,,,,,28.29,Missed,,,,,,,,,,,,,,,,,,,
546,PT07M23.00S,2022-02-08T03:00:38.4Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,83,97,2022-02-08T03:00:42Z,5440000,,,0,,J. Poole REBOUND (Off:0 Def:6),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,545.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
547,PT07M16.00S,2022-02-08T03:00:45.9Z,4,REGULAR,3pt,Jump Shot,[],1630541,6.521024967148489,96.56862745098039,1610612744,83,97,2022-02-08T03:00:54Z,5450000,-233.0,9.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
548,PT07M12.00S,2022-02-08T03:00:49.9Z,4,REGULAR,rebound,defensive,[],1629660,,,1610612760,83,97,2022-02-08T03:00:54Z,5460000,,,0,,T. Jerome REBOUND (Off:1 Def:1),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,547.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
549,PT07M03.00S,2022-02-08T03:00:59.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629026,89.17542706964521,55.14705882352941,1610612760,85,97,2022-02-08T03:05:13Z,5470000,26.0,49.0,1,right,K. Williams cutting DUNK (7 PTS) (T. Jerome 3 AST),"[1629026, 1629660]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,5.56,Made,,,,,7.0,,,,,,,,,T. Jerome,1629660.0,3.0,,,
551,PT06M52.00S,2022-02-08T03:01:11.3Z,4,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612744,85,97,2022-02-08T03:01:23Z,5490000,,,0,,T. Jerome shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1629660, 1630228]",1610612760.0,OKC,shooting,,,Jerome,T. Jerome,,,,,,,,,,,,1627541.0,,,,1.0,0.0,Kuminga,1630228.0,,,,,,
553,PT06M52.00S,2022-02-08T03:01:36.2Z,4,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,85,97,2022-02-08T03:01:58Z,5510000,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
554,PT06M52.00S,2022-02-08T03:01:36.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,85,97,2022-02-08T03:01:58Z,5520000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,553.0,,,,,,,,,,,,,,,,,,
555,PT06M52.00S,2022-02-08T03:01:42.5Z,4,REGULAR,substitution,out,[],202324,,,1610612744,85,97,2022-02-08T03:01:45Z,5530000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M52.00S,2022-02-08T03:01:42.5Z,4,REGULAR,substitution,in,[],1629647,,,1610612744,85,97,2022-02-08T03:01:45Z,5540000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M52.00S,2022-02-08T03:01:36.2Z,4,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,85,97,2022-02-08T03:01:58Z,5550000,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
558,PT06M50.00S,2022-02-08T03:01:38.2Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,85,97,2022-02-08T03:01:58Z,5560000,,,0,,K. Williams REBOUND (Off:1 Def:5),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,557.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
559,PT06M34.00S,2022-02-08T03:02:17.2Z,4,REGULAR,foul,personal,[],1630541,,,1610612760,85,97,2022-02-08T03:02:23Z,5570000,,,0,,M. Moody personal FOUL (2 PF),"[1630541, 1629660]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,2530.0,,,,2.0,0.0,Jerome,1629660.0,,,,,,
561,PT06M34.00S,2022-02-08T03:02:22.4Z,4,REGULAR,substitution,out,[],201939,,,1610612760,85,97,2022-02-08T03:02:27Z,5590000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M34.00S,2022-02-08T03:02:22.4Z,4,REGULAR,substitution,in,[],1627780,,,1610612760,85,97,2022-02-08T03:02:27Z,5600000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M34.00S,2022-02-08T03:02:31.9Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,85,97,2022-02-08T03:02:36Z,5610000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M34.00S,2022-02-08T03:02:31.9Z,4,REGULAR,substitution,in,[],202324,,,1610612760,85,97,2022-02-08T03:02:36Z,5620000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M22.00S,2022-02-08T03:02:57.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,91.67214191852825,45.34313725490196,1610612760,85,97,2022-02-08T03:07:18Z,5630000,-23.0,26.0,1,right,MISS K. Williams driving Layup - blocked,"[1629026, 202691]",1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,3.48,Missed,,,,,,,,,,,,,,,,,Thompson,202691.0,
566,PT06M22.00S,2022-02-08T03:02:57.8Z,4,REGULAR,block,,[],202691,,,1610612760,85,97,2022-02-08T03:02:59Z,5640000,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M19.00S,2022-02-08T03:03:00.8Z,4,REGULAR,rebound,offensive,[],202324,,,1610612760,85,97,2022-02-08T03:03:03Z,5650000,,,0,,D. Favors REBOUND (Off:4 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,565.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
568,PT06M19.00S,2022-02-08T03:03:03.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,85,97,2022-02-08T03:03:23Z,5660000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,
569,PT06M19.00S,2022-02-08T03:03:20.8Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,85,97,2022-02-08T03:03:23Z,5670000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M19.00S,2022-02-08T03:03:20.8Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,85,97,2022-02-08T03:03:23Z,5680000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M02.00S,2022-02-08T03:03:46.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630541,11.12023653088042,49.01960784313725,1610612744,85,99,2022-02-08T03:03:53Z,5690000,5.0,52.0,1,left,M. Moody driving DUNK (5 PTS) (J. Poole 8 AST),"[1630541, 1629673]",1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,5.22,Made,,,,,5.0,,,,,,,,,J. Poole,1629673.0,8.0,,,
573,PT05M52.00S,2022-02-08T03:03:57.1Z,4,REGULAR,3pt,Jump Shot,[],1629026,73.66951379763469,12.990196078431374,1610612760,88,99,2022-02-08T03:04:01Z,5710000,-185.0,195.0,1,right,K. Williams 26' 3PT  (10 PTS) (T. Mann 4 AST),"[1629026, 1630544]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,26.88,Made,,,,,10.0,,,,,,,,,T. Mann,1630544.0,4.0,,,
575,PT05M35.00S,2022-02-08T03:04:13.8Z,4,REGULAR,3pt,Jump Shot,[],202691,5.601182654402102,97.05882352941177,1610612744,88,99,2022-02-08T03:04:33Z,5730000,-235.0,0.0,1,left,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
576,PT05M32.00S,2022-02-08T03:04:16.4Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,88,99,2022-02-08T03:04:16Z,5740000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,575.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
578,PT05M21.00S,2022-02-08T03:04:27.8Z,4,REGULAR,2pt,Jump Shot,[],1630544,79.188567674113,51.470588235294116,1610612760,88,99,2022-02-08T03:04:43Z,5750000,7.0,143.0,1,right,MISS T. Mann 14' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,14.33,Missed,,,,,,,,,,,,,,,,,,,
579,PT05M19.00S,2022-02-08T03:04:29.6Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,88,99,2022-02-08T03:04:29Z,5760000,,,0,,K. Williams REBOUND (Off:2 Def:5),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,578.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
580,PT05M12.00S,2022-02-08T03:04:37.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630544,84.57621550591328,76.22549019607843,1610612760,88,99,2022-02-08T03:04:48Z,5770000,131.0,92.0,1,right,MISS T. Mann 16' step back Shot,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,16.04,Missed,,,,,,,,,,,,,,,,,,,
581,PT05M10.00S,2022-02-08T03:04:39.3Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,88,99,2022-02-08T03:04:48Z,5780000,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,580.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
582,PT05M02.00S,2022-02-08T03:04:50.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,88,99,2022-02-08T03:04:50Z,5790000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M02.00S,2022-02-08T03:06:34.2Z,4,REGULAR,substitution,out,[],202324,,,1610612744,88,99,2022-02-08T03:07:18Z,5800000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M02.00S,2022-02-08T03:06:34.2Z,4,REGULAR,substitution,out,[],202691,,,1610612744,88,99,2022-02-08T03:07:18Z,5810000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M02.00S,2022-02-08T03:06:34.2Z,4,REGULAR,substitution,in,[],1629652,,,1610612744,88,99,2022-02-08T03:07:18Z,5820000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M02.00S,2022-02-08T03:06:34.2Z,4,REGULAR,substitution,in,[],203952,,,1610612744,88,99,2022-02-08T03:07:18Z,5830000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M52.00S,2022-02-08T03:07:51.4Z,4,REGULAR,3pt,Jump Shot,[],1629673,16.90210249671485,94.6078431372549,1610612744,88,99,2022-02-08T03:08:03Z,5840000,-223.0,106.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,,
588,PT04M46.00S,2022-02-08T03:07:57.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,88,99,2022-02-08T03:08:03Z,5850000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,587.0,,,,,,,,,,,,,,,,,,
589,PT04M46.00S,2022-02-08T03:08:01.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,88,99,2022-02-08T03:08:01Z,5860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M36.00S,2022-02-08T03:08:31.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,12.828515111695138,38.970588235294116,1610612744,88,99,2022-02-08T03:08:37Z,5870000,55.0,68.0,1,left,MISS A. Wiggins 8' driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,8.76,Missed,,,,,,,,,,,,,,,,,,,
591,PT04M33.00S,2022-02-08T03:08:34.5Z,4,REGULAR,rebound,defensive,[],1629660,,,1610612760,88,99,2022-02-08T03:08:37Z,5880000,,,0,,T. Jerome REBOUND (Off:1 Def:2),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,590.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
592,PT04M26.00S,2022-02-08T03:08:41.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,91.93495400788436,38.970588235294116,1610612760,88,99,2022-02-08T03:08:44Z,5890000,-55.0,23.0,1,right,MISS T. Jerome driving Layup,[1629660],1610612760.0,OKC,driving,,,Jerome,T. Jerome,,,,,5.98,Missed,,,,,,,,,,,,,,,,,,,
593,PT04M25.00S,2022-02-08T03:08:42.1Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,88,99,2022-02-08T03:08:44Z,5900000,,,0,,K. Looney REBOUND (Off:1 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,592.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
594,PT04M15.00S,2022-02-08T03:08:51.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.178055190538765,58.333333333333336,1610612744,88,101,2022-02-08T03:13:54Z,5910000,-42.0,15.0,1,left,J. Poole driving finger roll Layup (11 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,4.43,Made,,,,,11.0,,,,,,,,,,,,,,
595,PT04M15.00S,2022-02-08T03:08:55.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,88,101,2022-02-08T03:08:55Z,5920000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M15.00S,2022-02-08T03:09:45.8Z,4,REGULAR,substitution,out,[],1629660,,,1610612760,88,101,2022-02-08T03:10:14Z,5930000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M15.00S,2022-02-08T03:09:45.8Z,4,REGULAR,substitution,out,[],1627780,,,1610612760,88,101,2022-02-08T03:10:14Z,5940000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M15.00S,2022-02-08T03:09:45.8Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,88,101,2022-02-08T03:10:14Z,5950000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M15.00S,2022-02-08T03:09:45.8Z,4,REGULAR,substitution,in,[],202691,,,1610612760,88,101,2022-02-08T03:10:14Z,5960000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M02.00S,2022-02-08T03:10:38.0Z,4,REGULAR,turnover,bad pass,[],1630544,,,1610612760,88,101,2022-02-08T03:10:42Z,5970000,,,0,,T. Mann bad pass TURNOVER (3 TO),"[1630544, 203952]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,3.0,Wiggins,203952.0,,,,,,,,,,
601,PT04M02.00S,2022-02-08T03:10:38.0Z,4,REGULAR,steal,,[],203952,,,1610612744,88,101,2022-02-08T03:10:39Z,5980000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M56.00S,2022-02-08T03:10:44.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203952,33.590670170827856,48.03921568627451,1610612744,88,101,2022-02-08T03:15:53Z,5990000,10.0,263.0,1,left,MISS A. Wiggins 26' running 3PT,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
603,PT03M50.00S,2022-02-08T03:10:50.6Z,4,REGULAR,rebound,offensive,[],1629673,,,1610612744,88,101,2022-02-08T03:10:50Z,6000000,,,0,,J. Poole REBOUND (Off:1 Def:6),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,602.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
604,PT03M48.00S,2022-02-08T03:10:52.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630541,8.754927726675426,54.166666666666664,1610612744,88,101,2022-02-08T03:15:29Z,6010000,-21.0,30.0,1,left,MISS M. Moody Layup,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,3.63,Missed,,,,,,,,,,,,,,,,,,,
605,PT03M45.00S,2022-02-08T03:10:55.3Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,88,101,2022-02-08T03:10:58Z,6020000,,,0,,J. Giddey REBOUND (Off:3 Def:8),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,604.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
606,PT03M39.00S,2022-02-08T03:11:03.1Z,4,REGULAR,foul,personal,[],203952,,,1610612760,88,101,2022-02-08T03:11:07Z,6030000,,,0,,A. Wiggins personal FOUL (3 PF),"[203952, 1629652]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,2530.0,,,,3.0,0.0,Dort,1629652.0,,,,,,
608,PT03M39.00S,2022-02-08T03:11:10.3Z,4,REGULAR,substitution,out,[],1629673,,,1610612760,88,101,2022-02-08T03:11:18Z,6050000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M39.00S,2022-02-08T03:11:10.3Z,4,REGULAR,substitution,in,[],201939,,,1610612760,88,101,2022-02-08T03:11:18Z,6060000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M35.00S,2022-02-08T03:11:32.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,91.80354796320631,54.41176470588235,1610612760,90,101,2022-02-08T03:16:46Z,6070000,22.0,25.0,1,right,K. Williams reverse Layup (12 PTS) (J. Giddey 7 AST),"[1629026, 1630581]",1610612760.0,OKC,reverse,,,Williams,K. Williams,,,,,3.3,Made,,,,,12.0,,,,,,,,,J. Giddey,1630581.0,7.0,,,
612,PT03M08.00S,2022-02-08T03:11:58.7Z,4,REGULAR,turnover,lost ball,[],203952,,,1610612744,90,101,2022-02-08T03:12:02Z,6090000,,,0,,A. Wiggins lost ball TURNOVER (3 TO),"[203952, 1629652]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,3.0,Dort,1629652.0,,,,,,,,,,
613,PT03M08.00S,2022-02-08T03:11:58.7Z,4,REGULAR,steal,,[],1629652,,,1610612760,90,101,2022-02-08T03:12:00Z,6100000,,,0,,L. Dort STEAL (3 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M04.00S,2022-02-08T03:12:03.5Z,4,REGULAR,foul,personal,['2freethrow'],202691,,,1610612760,90,101,2022-02-08T03:12:13Z,6110000,,,0,,K. Thompson shooting personal FOUL (2 PF) (Giddey 2 FT),"[202691, 1630581]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,,,,,,,,1627541.0,,,,2.0,0.0,Giddey,1630581.0,,,,,,
616,PT03M04.00S,2022-02-08T03:12:32.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630581,,,1610612760,91,101,2022-02-08T03:12:32Z,6130000,,,0,,J. Giddey Free Throw 1 of 2 (11 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
617,PT03M04.00S,2022-02-08T03:12:49.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630581,,,1610612760,92,101,2022-02-08T03:12:49Z,6140000,,,0,,J. Giddey Free Throw 2 of 2 (12 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
618,PT02M56.00S,2022-02-08T03:13:01.0Z,4,REGULAR,turnover,lost ball,[],1630541,,,1610612744,92,101,2022-02-08T03:13:04Z,6150000,,,0,,M. Moody lost ball TURNOVER (1 TO),"[1630541, 1630581]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,1.0,Giddey,1630581.0,,,,,,,,,,
619,PT02M56.00S,2022-02-08T03:13:01.0Z,4,REGULAR,steal,,[],1630581,,,1610612760,92,101,2022-02-08T03:13:03Z,6160000,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M52.00S,2022-02-08T03:13:05.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,90.62089356110381,58.333333333333336,1610612760,94,101,2022-02-08T03:13:15Z,6170000,42.0,36.0,1,right,J. Giddey running Layup (14 PTS),[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,5.49,Made,,,,,14.0,,,,,,,,,,,,,,
621,PT02M52.00S,2022-02-08T03:13:11.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,94,101,2022-02-08T03:13:11Z,6180000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M52.00S,2022-02-08T03:14:21.2Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,94,101,2022-02-08T03:14:32Z,6190000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M52.00S,2022-02-08T03:14:21.2Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,94,101,2022-02-08T03:14:32Z,6200000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M49.00S,2022-02-08T03:14:46.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,94,101,2022-02-08T03:14:46Z,6210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M45.00S,2022-02-08T03:15:01.5Z,4,REGULAR,foul,offensive,[],1629673,,,1610612744,94,101,2022-02-08T03:15:09Z,6220000,,,0,,J. Poole offensive FOUL (4 PF),"[1629673, 1629652]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,1627541.0,,,,4.0,0.0,Dort,1629652.0,,,,,,
627,PT02M45.00S,2022-02-08T03:15:01.5Z,4,REGULAR,turnover,offensive foul,[],1629673,,,1610612744,94,101,2022-02-08T03:15:01Z,6240000,,,0,,J. Poole offensive foul TURNOVER (3 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,1627541.0,3.0,,,,,,,,,,,,
628,PT02M39.00S,2022-02-08T03:15:31.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,90.75229960578186,55.63725490196079,1610612760,96,101,2022-02-08T03:15:35Z,6250000,28.0,34.0,1,right,J. Giddey driving Layup (16 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,4.45,Made,,,,,16.0,,,,,,,,,,,,,,
