actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
551,PT12M00.00S,2022-01-08T02:57:37.5Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612750,80,103,2022-01-08T02:58:44Z,5400000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2022-01-08T02:57:37.5Z,4,REGULAR,substitution,out,['startperiod'],1629669,,,1610612750,80,103,2022-01-08T02:58:44Z,5410000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2022-01-08T02:57:37.5Z,4,REGULAR,substitution,out,['startperiod'],1627752,,,1610612750,80,103,2022-01-08T02:58:44Z,5420000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2022-01-08T02:57:37.5Z,4,REGULAR,substitution,out,['startperiod'],1629006,,,1610612750,80,103,2022-01-08T02:58:44Z,5430000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2022-01-08T02:57:37.5Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612750,80,103,2022-01-08T02:58:44Z,5440000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2022-01-08T02:57:37.5Z,4,REGULAR,substitution,in,['startperiod'],1629020,,,1610612750,80,103,2022-01-08T02:58:44Z,5450000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2022-01-08T02:57:37.5Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,80,103,2022-01-08T02:58:44Z,5460000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2022-01-08T02:57:37.5Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,80,103,2022-01-08T02:58:44Z,5470000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2022-01-08T02:58:15.0Z,4,REGULAR,period,start,[],0,,,1610612750,80,103,2022-01-08T02:58:15Z,5480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT11M41.00S,2022-01-08T02:58:33.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,7.966491458607096,65.44117647058823,1610612750,80,103,2022-01-08T02:59:36Z,5490000,-77.0,22.0,1,left,MISS J. McDaniels 8' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Missed,,8.04,,,,,,,,,,
561,PT11M38.00S,2022-01-08T02:58:36.5Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,80,103,2022-01-08T02:58:38Z,5500000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,560.0,1.0,0.0,1.0,,,,,,
562,PT11M36.00S,2022-01-08T02:58:37.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,7.30946123521682,54.65686274509803,1610612750,80,105,2022-01-08T02:58:43Z,5510000,-23.0,16.0,1,left,N. Reid putback Layup (5 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,,,,,,,,,Made,5.0,2.84,,,,,,,,,,
563,PT11M17.00S,2022-01-08T02:58:57.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,89.04402102496715,63.48039215686274,1610612760,80,105,2022-01-08T02:59:05Z,5520000,67.0,50.0,1,right,MISS A. Wiggins 8' driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,,,,,,,,,Missed,,8.42,,,,,,,,,,
564,PT11M15.00S,2022-01-08T02:58:59.1Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,80,105,2022-01-08T02:59:05Z,5530000,,,0,,J. Vanderbilt REBOUND (Off:4 Def:8),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,563.0,12.0,8.0,4.0,,,,,,
565,PT11M08.00S,2022-01-08T02:59:06.0Z,4,REGULAR,3pt,Jump Shot,[],1629675,9.017739816031538,3.431372549019608,1610612750,80,108,2022-01-08T02:59:09Z,5540000,233.0,32.0,1,left,N. Reid 3PT  (8 PTS) (M. Beasley 2 AST),"[1629675, 1627736]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,Made,8.0,23.5,,,,,M. Beasley,1627736.0,2.0,,,
567,PT10M53.00S,2022-01-08T02:59:20.4Z,4,REGULAR,3pt,Jump Shot,[],203488,67.36202365308804,59.80392156862745,1610612760,83,108,2022-01-08T02:59:26Z,5560000,49.0,254.0,1,right,M. Muscala 25' 3PT  (9 PTS) (A. Pokusevski 1 AST),"[203488, 1630197]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,Made,9.0,25.9,,,,,A. Pokusevski,1630197.0,1.0,,,
569,PT10M46.00S,2022-01-08T02:59:28.4Z,4,REGULAR,turnover,bad pass,[],1630183,,,1610612750,83,108,2022-01-08T03:02:24Z,5580000,,,0,,J. McDaniels bad pass TURNOVER (2 TO),"[1630183, 1630598]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,2.0,Wiggins,1630598.0,,,,,,,,,,,,,,,,,,
570,PT10M46.00S,2022-01-08T02:59:28.4Z,4,REGULAR,steal,,[],1630598,,,1610612760,83,108,2022-01-08T02:59:31Z,5590000,,,0,,A. Wiggins STEAL (2 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT10M44.00S,2022-01-08T02:59:32.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,89.56964520367937,56.127450980392155,1610612760,83,108,2022-01-08T03:03:08Z,5600000,31.0,46.0,1,right,MISS A. Wiggins Layup,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,Missed,,5.48,,,,,,,,,,
572,PT10M43.00S,2022-01-08T02:59:33.5Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,83,108,2022-01-08T03:03:51Z,5610000,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,571.0,5.0,3.0,2.0,,,,,,
590,PT10M43.00S,2022-01-08T02:59:37.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630598,91.77069645203679,52.205882352941174,1610612760,83,108,2022-01-08T03:03:43Z,5615000,11.0,25.0,1,right,MISS A. Wiggins tip Layup,[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,,,,,,,,,Missed,,2.72,,,,,,,,,,
591,PT10M43.00S,2022-01-08T02:59:37.3Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,83,108,2022-01-08T03:03:43Z,5617500,,,0,,A. Wiggins REBOUND (Off:3 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,590.0,6.0,3.0,3.0,,,,,,
573,PT10M41.00S,2022-01-08T02:59:42.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630598,94.40999984741211,50.0,1610612760,85,108,2022-01-08T03:04:14Z,5620000,0.0,0.0,1,right,A. Wiggins tip Layup (13 PTS),[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,,,,,,,,,Made,13.0,0.0,,,,,,,,,,
574,PT10M14.00S,2022-01-08T03:00:00.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,13.748357424441524,43.13725490196079,1610612750,85,108,2022-01-08T03:00:08Z,5630000,34.0,77.0,1,left,MISS M. Beasley 8' driving bank Shot,[1627736],1610612750.0,MIN,driving bank,,,Beasley,M. Beasley,,,,,,,,,,,,,Missed,,8.4,,,,,,,,,,
575,PT10M12.00S,2022-01-08T03:00:02.4Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,85,108,2022-01-08T03:00:08Z,5640000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,574.0,1.0,1.0,0.0,,,,,,
576,PT10M01.00S,2022-01-08T03:00:13.4Z,4,REGULAR,3pt,Jump Shot,[],203488,95.0886990801577,5.392156862745098,1610612760,85,108,2022-01-08T03:00:19Z,5650000,-223.0,-6.0,1,right,MISS M. Muscala 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,Missed,,22.31,,,,,,,,,,
577,PT09M57.00S,2022-01-08T03:00:17.4Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,85,108,2022-01-08T03:00:19Z,5660000,,,0,,J. Vanderbilt REBOUND (Off:4 Def:9),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,576.0,13.0,9.0,4.0,,,,,,
578,PT09M45.00S,2022-01-08T03:00:28.5Z,4,REGULAR,3pt,Jump Shot,[],1627736,33.327858081471746,31.372549019607842,1610612750,85,108,2022-01-08T03:00:33Z,5670000,93.0,261.0,1,left,MISS M. Beasley 27' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,Missed,,27.69,,,,,,,,,,
579,PT09M42.00S,2022-01-08T03:00:31.5Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,85,108,2022-01-08T03:00:33Z,5680000,,,0,,A. Pokusevski REBOUND (Off:0 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,578.0,2.0,2.0,0.0,,,,,,
580,PT09M34.00S,2022-01-08T03:00:42.3Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612760,85,108,2022-01-08T03:00:53Z,5690000,,,0,,N. Reid shooting personal FOUL (1 PF) (Giddey 2 FT),"[1629675, 1630581]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,1627534.0,1.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,
582,PT09M34.00S,2022-01-08T03:01:01.9Z,4,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,86,108,2022-01-08T03:01:02Z,5710000,,,0,,J. Giddey Free Throw 1 of 2 (9 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,
583,PT09M34.00S,2022-01-08T03:01:07.4Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,86,108,2022-01-08T03:01:14Z,5720000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT09M34.00S,2022-01-08T03:01:07.4Z,4,REGULAR,substitution,out,[],1627736,,,1610612760,86,108,2022-01-08T03:01:14Z,5730000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT09M34.00S,2022-01-08T03:01:07.4Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,86,108,2022-01-08T03:01:14Z,5740000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M34.00S,2022-01-08T03:01:07.4Z,4,REGULAR,substitution,in,[],1630162,,,1610612760,86,108,2022-01-08T03:01:14Z,5750000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M34.00S,2022-01-08T03:01:26.4Z,4,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,87,108,2022-01-08T03:01:26Z,5760000,,,0,,J. Giddey Free Throw 2 of 2 (10 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,
588,PT09M23.00S,2022-01-08T03:01:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,9.017739816031538,58.08823529411765,1610612750,87,110,2022-01-08T03:01:43Z,5770000,-40.0,32.0,1,left,D. Russell driving Layup (24 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,,,,,,,,,Made,24.0,5.17,,,,,,,,,,
589,PT09M23.00S,2022-01-08T03:01:46.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,87,110,2022-01-08T03:01:46Z,5780000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT09M17.00S,2022-01-08T03:04:42.5Z,4,REGULAR,foul,offensive,[],203488,,,1610612760,87,110,2022-01-08T03:05:15Z,5790000,,,0,,M. Muscala offensive FOUL (3 PF),"[203488, 1629020]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,1627534.0,3.0,0.0,Vanderbilt,1629020.0,,,,,,,,,,,,,
594,PT09M17.00S,2022-01-08T03:04:42.5Z,4,REGULAR,turnover,offensive foul,[],203488,,,1610612760,87,110,2022-01-08T03:04:42Z,5810000,,,0,,M. Muscala offensive foul TURNOVER (1 TO),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,1.0,,,1627534.0,,,,,,,,,,,,,,,,,
595,PT09M08.00S,2022-01-08T03:05:05.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,5.863994743758213,95.83333333333334,1610612750,87,113,2022-01-08T03:05:10Z,5820000,-229.0,3.0,1,left,J. McDaniels 3PT  (7 PTS) (D. Russell 11 AST),"[1630183, 1626156]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,7.0,22.92,,,,,D. Russell,1626156.0,11.0,,,
597,PT08M56.00S,2022-01-08T03:05:19.7Z,4,REGULAR,foul,personal,[],1630162,,,1610612760,87,113,2022-01-08T03:05:27Z,5840000,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 203488]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,1627534.0,1.0,0.0,Muscala,203488.0,,,,,,,,,,,,,
599,PT08M56.00S,2022-01-08T03:05:27.1Z,4,REGULAR,substitution,out,[],203488,,,1610612760,87,113,2022-01-08T03:05:30Z,5860000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT08M56.00S,2022-01-08T03:05:27.1Z,4,REGULAR,substitution,in,[],1630526,,,1610612760,87,113,2022-01-08T03:05:30Z,5870000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M46.00S,2022-01-08T03:05:49.9Z,4,REGULAR,3pt,Jump Shot,[],1630197,71.69842312746385,17.401960784313726,1610612760,87,113,2022-01-08T03:07:43Z,5880000,-163.0,214.0,1,right,MISS A. Pokusevski 26' step back 3PT,[1630197],1610612760.0,OKC,step back,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,Missed,,26.86,,,,,,,,,,
602,PT08M40.00S,2022-01-08T03:05:55.9Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,87,113,2022-01-08T03:05:57Z,5890000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,601.0,2.0,1.0,1.0,,,,,,
603,PT08M25.00S,2022-01-08T03:06:09.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,26.10052562417871,11.519607843137255,1610612750,87,116,2022-01-08T03:06:14Z,5900000,192.0,193.0,1,left,A. Edwards 27' 3PT  (24 PTS) (D. Russell 12 AST),"[1630162, 1626156]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,24.0,27.24,,,,,D. Russell,1626156.0,12.0,,,
605,PT08M09.00S,2022-01-08T03:06:27.4Z,4,REGULAR,turnover,bad pass,[],1630598,,,1610612760,87,116,2022-01-08T03:06:31Z,5920000,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1629020]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,,
606,PT08M09.00S,2022-01-08T03:06:27.4Z,4,REGULAR,steal,,[],1629020,,,1610612750,87,116,2022-01-08T03:06:29Z,5930000,,,0,,J. Vanderbilt STEAL (3 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT08M05.00S,2022-01-08T03:06:31.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626156,23.209592641261498,89.2156862745098,1610612750,87,119,2022-01-08T03:08:41Z,5940000,-196.0,166.0,1,left,D. Russell 25' 3PT running (27 PTS) (J. Vanderbilt 2 AST),"[1626156, 1629020]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,,,,,,,,,Made,27.0,25.67,,,,,J. Vanderbilt,1629020.0,2.0,,,
609,PT08M02.00S,2022-01-08T03:06:48.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,87,119,2022-01-08T03:06:48Z,5960000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT08M02.00S,2022-01-08T03:08:22.3Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,87,119,2022-01-08T03:08:50Z,5970000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT08M02.00S,2022-01-08T03:08:22.3Z,4,REGULAR,substitution,out,[],1630197,,,1610612760,87,119,2022-01-08T03:08:50Z,5980000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT08M02.00S,2022-01-08T03:08:22.3Z,4,REGULAR,substitution,in,[],1630177,,,1610612760,87,119,2022-01-08T03:08:50Z,5990000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT08M02.00S,2022-01-08T03:08:22.3Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,87,119,2022-01-08T03:08:50Z,6000000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M54.00S,2022-01-08T03:09:34.4Z,4,REGULAR,3pt,Jump Shot,[],1630526,67.88764783180025,28.676470588235293,1610612760,87,119,2022-01-08T03:09:39Z,6010000,-107.0,249.0,1,right,MISS J. Robinson-Earl 27' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,Missed,,27.12,,,,,,,,,,
615,PT07M50.00S,2022-01-08T03:09:37.9Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,87,119,2022-01-08T03:09:37Z,6020000,,,0,,A. Wiggins REBOUND (Off:4 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,614.0,7.0,3.0,4.0,,,,,,
616,PT07M43.00S,2022-01-08T03:09:45.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630177,70.38436268068331,81.12745098039215,1610612760,87,119,2022-01-08T03:09:50Z,6030000,156.0,226.0,1,right,MISS T. Maledon 27' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,Missed,,27.43,,,,,,,,,,
617,PT07M39.00S,2022-01-08T03:09:49.5Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,87,119,2022-01-08T03:09:50Z,6040000,,,0,,J. Vanderbilt REBOUND (Off:4 Def:10),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,616.0,14.0,10.0,4.0,,,,,,
618,PT07M26.00S,2022-01-08T03:10:02.2Z,4,REGULAR,2pt,Jump Shot,[],1630183,21.895532194480946,43.13725490196079,1610612750,87,121,2022-01-08T03:10:07Z,6050000,34.0,153.0,1,left,J. McDaniels 15' step back Jump Shot (9 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,9.0,15.71,,,,,N. Reid,1629675.0,1.0,,,
620,PT07M06.00S,2022-01-08T03:10:21.9Z,4,REGULAR,3pt,Jump Shot,[],1630544,69.46452036793693,20.098039215686274,1610612760,87,121,2022-01-08T03:10:32Z,6070000,-150.0,235.0,1,right,MISS T. Mann 27' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,,,,,,,,,Missed,,27.81,,,,,,,,,,
621,PT07M02.00S,2022-01-08T03:10:25.9Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,87,121,2022-01-08T03:10:26Z,6080000,,,0,,J. Vanderbilt REBOUND (Off:4 Def:11),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,620.0,15.0,11.0,4.0,,,,,,
622,PT06M58.00S,2022-01-08T03:10:29.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,5.995400788436268,2.941176470588235,1610612750,87,124,2022-01-08T03:10:52Z,6090000,235.0,4.0,1,left,N. Reid 3PT running (11 PTS) (J. Vanderbilt 3 AST),"[1629675, 1629020]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,,,,,,,,,Made,11.0,23.53,,,,,J. Vanderbilt,1629020.0,3.0,,,
624,PT06M37.00S,2022-01-08T03:10:51.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,89.30683311432325,40.931372549019606,1610612760,87,124,2022-01-08T03:10:58Z,6110000,-45.0,48.0,1,right,MISS A. Wiggins 6' driving Layup - blocked,"[1630598, 1629675]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,,,,,,,,,Missed,,6.6,,,,,,,,Reid,1629675.0,
625,PT06M37.00S,2022-01-08T03:10:51.0Z,4,REGULAR,block,,[],1629675,,,1610612760,87,124,2022-01-08T03:10:55Z,6120000,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M32.00S,2022-01-08T03:10:56.0Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,87,124,2022-01-08T03:10:58Z,6130000,,,0,,A. Edwards REBOUND (Off:0 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,624.0,6.0,6.0,0.0,,,,,,
627,PT06M31.00S,2022-01-08T03:10:58.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,6.1268068331143235,58.82352941176471,1610612750,87,124,2022-01-08T03:11:06Z,6140000,-44.0,5.0,1,left,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,,,,,,,,,Missed,,4.44,,,,,,,,,,
628,PT06M27.00S,2022-01-08T03:11:01.0Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,87,124,2022-01-08T03:11:01Z,6150000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,627.0,2.0,2.0,0.0,,,,,,
629,PT06M22.00S,2022-01-08T03:11:06.4Z,4,REGULAR,3pt,Jump Shot,[],1630177,72.88107752956637,15.686274509803921,1610612760,90,124,2022-01-08T03:11:10Z,6160000,-172.0,202.0,1,right,T. Maledon 26' 3PT  (3 PTS) (J. Giddey 5 AST),"[1630177, 1630581]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,Made,3.0,26.54,,,,,J. Giddey,1630581.0,5.0,,,
631,PT06M21.00S,2022-01-08T03:11:14.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,90,124,2022-01-08T03:11:14Z,6180000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT06M21.00S,2022-01-08T03:12:01.3Z,4,REGULAR,substitution,out,[],1630581,,,1610612750,90,124,2022-01-08T03:12:38Z,6190000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M21.00S,2022-01-08T03:12:01.3Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,90,124,2022-01-08T03:12:38Z,6200000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M21.00S,2022-01-08T03:12:01.3Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,90,124,2022-01-08T03:12:38Z,6210000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT06M21.00S,2022-01-08T03:12:01.3Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,90,124,2022-01-08T03:12:38Z,6220000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT06M21.00S,2022-01-08T03:12:01.3Z,4,REGULAR,substitution,in,[],1629660,,,1610612750,90,124,2022-01-08T03:12:38Z,6230000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M21.00S,2022-01-08T03:12:01.3Z,4,REGULAR,substitution,in,[],1627736,,,1610612750,90,124,2022-01-08T03:12:38Z,6240000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
